-0.000363469634054,0.000393439556267,-0.000362830149035,-9.57797310802e-05,0.000298434513538,-0.00143917182377,-0.000273413669819,-0.000743670573277,0.000260156206601,0.000427756883166
-0.000329402450003,0.000584273437544,-0.000335672140747,-0.00019790790517,0.000313857874149,-0.0027366299063,-0.000305130641604,-0.000519357141205,0.000700284481788,0.000312983451029
0.000302611005223,-0.00421866210662,-0.000943657923243,0.000576825855458,-0.000357730445288,0.000386714274068,-0.00081856529674,-0.00157115508208,-0.0032912675307,0.000505897149385
-0.000350254802261,0.000813189793247,-0.000162228678128,-0.000269898433107,0.000290197013016,-0.00242498904175,-0.000309107656821,-0.000497679353402,0.00055603661976,0.000446078215064
-0.000353594698144,0.000849809875995,-0.000310568867957,-0.000169569045575,0.000307393083234,-0.00264976039996,-0.000302340132941,-0.000524562435558,0.000669829811687,0.000376501261053
-0.00071624716348,0.0010348873946,-0.000439176571883,-0.000364707429273,0.000526841809722,-0.000282331235294,-0.00017748155816,-0.000316547326468,-0.00080336312448,0.000419182143976
-0.000372561506351,0.000830492498132,-0.000275092390337,-0.000223614178652,0.000270485319464,-0.00252811771394,-0.000298315516679,-0.000529732731145,0.000685692609515,0.000343961809099
-0.000368696888298,0.000899455802546,-0.000249187844591,-0.000202048720668,0.000303167413256,-0.0025289933861,-0.000303562181988,-0.000509773350521,0.000675170398979,0.000314526886531
-0.000344484116048,-0.00176883358961,-0.000516903488906,-0.000510632570139,0.000380324310572,-0.00364741285415,-0.000280834585098,-0.000271925105094,0.00137542414754,2.30366038332e-05
-0.000374647683159,0.000805637682193,-0.000311849419824,-0.000209233223998,0.00025870831681,-0.00261024725772,-0.000310324363709,-0.000529390296751,0.000646060557911,0.000384016636639
-0.00037715924859,0.00081528126588,-0.000318551404896,-0.00022667977204,0.000244684986339,-0.00260533125866,-0.000305808571679,-0.000562743060949,0.000622509243312,0.000384324403728
-0.000358071313492,0.000788659664757,-0.000331800314489,-0.000232748725635,0.000253514603187,-0.00259460830068,-0.000305652524461,-0.000557588985797,0.00058003124581,0.000401751336718
-0.000340081659279,0.00110270869433,-0.000336390744361,-0.000238966177055,0.000371779577823,-0.00213311154747,-0.00029045823702,-0.000430364146518,0.000452169945703,0.00031754786589
-0.000343285271997,0.000929997099953,-0.0003079805981,-0.000245000712938,0.000240895056749,-0.00260485279333,-0.000318555073494,-0.000552081977909,0.00068970967197,0.000334896882924
-0.000301878824149,0.000844984703569,-0.000312476797686,-0.000192950021277,0.000282801276473,-0.00265414893625,-0.000317769456131,-0.00050067384017,0.000606198332476,0.000371844692782
-0.000317768447881,0.000868034929691,-0.000319436380669,-0.000212667469184,0.000263109563116,-0.00261003248579,-0.000313321964154,-0.000555553717535,0.00060286947212,0.00033298594802
-0.000318053171926,0.000834936221145,-0.00033218283761,-0.000197129416186,0.000252311569029,-0.00257758756984,-0.0003235818919,-0.000549857586932,0.000621588779863,0.00033600572006
-0.00042990457522,-0.000273873422996,-0.0004616843435,-0.000420008977928,0.00035606109402,-0.00276927737731,-0.000336680748761,-0.00062821057783,0.00067382417105,0.000333347314339
-0.000352180836209,0.000703666021781,-0.000312422957736,-0.000238532321281,0.000289355262076,-0.00264412691649,-0.000316307181615,-0.000503309200237,0.000662620916242,0.000362036228052
-0.000690982211076,0.00186839667661,-0.000650901677245,-0.00101722921764,0.00095892077947,0.000588094796195,0.000505991105941,-0.000570178007829,-0.00422599817059,0.000463637666591
-0.000299983701861,0.000784808157512,-0.000298973463603,-0.000212938541192,0.000315267230754,-0.00262940350388,-0.000319057459349,-0.000516134381151,0.000663344160026,0.000377193326593
-0.000315089742058,0.000652667537248,-0.000330976179861,-0.000197849657388,0.000311578633788,-0.00257960281906,-0.000329153361975,-0.000523291563206,0.0004920074373,0.000362122220089
-0.000307302260734,0.000691089999998,-0.000313501449667,-0.000169058233729,0.000297133409062,-0.00257996926821,-0.000334297938005,-0.00051203446871,0.000535788048465,0.000355671080053
-0.000348538623974,0.000922560337593,-0.000315521565934,-0.000231890740224,0.00029040126215,-0.00255997571569,-0.000322962000191,-0.000550100506106,0.000641265593749,0.000387870077054
-0.000378954684772,0.000665345204197,-0.000328684646872,-0.000226082482236,0.000245385772341,-0.00258688047235,-0.000322580067191,-0.000565662258449,0.000500337149029,0.000376083896516
-0.000357033472713,0.0008087370454,-0.000306335017251,-0.000204552693573,0.000305391781657,-0.00263907960942,-0.000304445071859,-0.000500008338147,0.000612246674398,0.000381080029086
-0.000379489222423,0.00100392954805,-0.000314227144831,-0.000214148700087,0.000315967903641,-0.00260066615963,-0.000292615082811,-0.000490211153009,0.000710005523139,0.000327690691048
-0.00031307387219,0.000924039192857,-0.000316366370978,-0.000191818964763,0.000286292063082,-0.00259371481125,-0.000301114136419,-0.000532924230957,0.00071059780207,0.000356324677645
-0.000354262516116,0.000911672861484,-0.000310840461741,-0.000226746432425,0.000239120795086,-0.0025977706396,-0.000332743065603,-0.000522705809914,0.00066336603484,0.000337133536286
-0.000415870846274,0.000805760786972,-0.000587102865134,-0.000247126332042,0.000335171661043,-0.00362523756806,-0.000331709207803,-0.000623738471275,0.00106892843767,0.000405504895727
