-76568.8073315,-40437.7543101,50073.7556384,-8401.94217905,3569.2333177,-1256.28175248,-235.298964858,487.36383509,795.316622531,7794.7331144,538.428152437,-164.086695038,642.458163446,-2413.14188622,109.951782635,-912.990604678,436.98944484,-618.160183372,-250.813519872,-1644.81355542,-1998.33310843,541.962736676,481.711222928,-5151.5369047,-3462.35054987,-778.470407063,928.742817022,37.1618306941,3375.69296186,-2201.08558508,525.541826852,-796.82720201,-2268.50155791,-1428.02847804,-846.226778528,143.548839833,-2069.72834823,-3010.72119412,2817.97244035,-1432.86551009,-3039.83542288,1529.67826706,2120.56663468,-493.153075072,-2107.33497245,1060.42275125,29.925305196,-3134.97366649,537.44542515,-3921.74331482,-4519.32015413,-3494.06793308,-3411.9519321,755.043055062,640.180269802
-103748.819009,-53069.5867521,68376.4912594,-12431.7040802,8886.76967052,-1783.84168021,-1800.15167959,3569.16851921,3948.24871878,9620.98962644,489.710221191,3096.0564175,-2653.7391004,-943.201302675,-3239.42704992,-2399.48338858,1771.0444719,2651.07481055,147.504486181,328.734410934,1018.767054,-1287.13754589,-110.976428245,-907.779379631,1004.31093764,390.968954504,143.290653918,362.17741961,-475.346138519,-1278.33120218,-269.862264778,-1261.44753596,201.121655577,-629.482155636,-1022.41080226,-1180.31114797,-1176.63551377,-863.673472477,617.499152339,-2204.97891654,-691.136340267,-1743.24918702,-622.58861203,-1958.45078744,-664.813801627,74.1260535193,208.396852535,-1721.87806688,805.634913385,613.422535085,655.87502089,-1314.66099585,-2128.50572527,-1042.78456831,-925.974802974
-88089.040603,-46272.8174353,56813.6895537,-12771.0826342,7196.80252092,-1426.89183426,-1113.00168789,2664.95669378,2994.92062907,7121.08341638,208.863022692,2084.33301382,-1780.20984109,533.333233471,-2121.82867868,-1548.99254512,1159.26710711,1600.46773001,-200.25241956,-243.374614695,526.832136071,-1112.35697564,-2125.60749556,-81.8029837835,108.930386015,-73.4682987925,-55.5984307509,1158.21261795,-996.714590578,-1574.61487446,-424.939484395,-957.540655048,-235.128108125,-736.532259845,-1828.45135405,-1498.5906239,-1119.59474713,-1058.81567695,1267.64169308,-2480.87961358,-582.426870312,-1851.75904767,-798.331779317,-2497.47142411,-1392.00985269,358.107827333,79.9638527818,-1801.74514673,327.628975998,680.936744858,685.136728062,-994.112724943,-2445.31519307,-1272.94627717,-931.703181877
-86484.0890029,-52832.5382411,65958.5079143,-12763.2116831,8439.55938988,-1752.31739618,-1101.04591449,3911.03168162,3315.56909974,8039.49200791,645.553054002,2029.72052905,-1391.99645357,2527.21821554,-3152.47672179,-1581.84870137,1570.96937083,1027.34398424,233.843274726,27.0915358118,401.585086815,-734.972662776,-1291.97207012,-524.583407997,-452.988166396,-325.180001242,-147.237175726,1449.0587035,-1172.26567058,-1916.67765326,-412.419325112,-2130.66040612,-1239.35493757,227.77141627,-916.616618607,-1575.73801914,-816.794257745,-1351.64865724,3213.27041328,-3912.2450692,-534.740248354,-2566.94436058,-680.00044771,-2673.90905413,-1867.12567989,712.802653795,475.121575027,-2566.70042803,480.453785744,147.135000145,1243.45957014,-772.469830771,-3179.44601343,-1462.96510332,-1291.32335731
-100720.468343,-52903.10449,67247.2266244,-12639.0194722,8293.01290056,-1797.02943293,-1470.81269522,3606.03833134,3772.76568399,8909.3904991,212.995177008,2879.57556119,-2862.60524184,-229.744668563,-3190.43303169,-1883.42430843,1681.72455593,2249.42398181,-324.001309898,187.243745062,1055.58479453,-1057.86422199,-536.178258562,-638.176753526,358.639702351,170.484676779,-80.9637959049,539.104534324,-597.642948918,-1585.22188971,-298.873087169,-1520.43120759,-420.160104066,-1073.43349311,-1319.80994525,-1265.19966569,-1367.38388426,-1004.8410618,1064.75805986,-2571.57209548,-508.068092048,-2372.22453289,-841.447167572,-1840.04897722,-1275.20954709,252.996414325,339.424148583,-1434.8019022,131.480858785,755.212429278,335.884509168,-1166.39909051,-2064.87284904,-1282.68406909,-997.483478362
-60422.1662196,2974.77312922,-16939.9582702,-27542.436692,789.848835487,3990.26903853,4348.73791526,-6404.94923578,-4245.31419779,-5811.74638252,-6620.48935613,-3346.88078034,-8579.47392579,-1053.78974355,4359.36947437,-3461.00783411,-5851.44312441,2074.83789208,-3131.02441451,-3857.43639583,-4836.18360125,5715.54182079,-19891.2123932,3218.1200079,-520.195974095,3146.47083268,-5971.10637222,-1674.82945017,-5786.33039672,-4030.86058407,6298.83539072,7008.80333674,6621.01465947,129.596945839,-4427.27227148,5646.73570826,-797.319617482,-4647.0690788,-2886.15166527,1164.66709057,-9113.84977449,5679.47509858,-5832.34431814,-698.801166442,-3422.7471478,-375.807845423,53.5411607874,-2819.94633194,1334.25716435,-227.986074901,1021.68083557,-2586.58262835,-4772.5425963,-3566.41550728,-390.243062882
-96189.4017991,-52125.083376,65701.7710637,-12326.6014194,8971.964813,-1573.06490148,-1244.89081533,3305.12150029,3675.76978055,9064.85447945,291.459776373,2897.4714533,-2372.5134661,573.874344567,-3383.6812496,-2015.00538114,1475.03584511,2181.12507899,-243.565513199,311.966279958,830.087868968,-898.704501145,-990.825110806,-421.250208793,124.46137249,-248.476327003,157.384962061,771.323184462,-408.335660371,-1367.01977339,-419.582603682,-2042.44529702,-566.49659698,-706.369149214,-1587.85556299,-1596.62221903,-993.199960404,-999.966958857,1877.92080615,-2856.55059257,-533.711351116,-1981.55203204,-784.87855042,-2024.48283451,-1254.7891261,393.168515377,49.6725982288,-1452.90439392,352.571000111,627.353077574,531.138060361,-1590.11831901,-2014.71546033,-1395.7031878,-1038.81372064
-94459.4564678,-52368.3956636,66440.8711287,-12116.2538508,8655.01213103,-1433.97273275,-1226.15779924,2983.39584823,3798.03278702,8621.83315169,1031.05731605,2472.71121951,-2336.71165287,1257.32780807,-3482.52459732,-2064.21570533,1843.22647567,1883.11360655,-58.1973362088,49.352175427,662.195189519,-881.322177626,-773.635909255,-764.034475774,596.412145309,-81.6910443926,-204.696523375,912.419179321,16.7117274794,-1518.33653827,-767.762868457,-1635.99953299,143.12098932,-470.274648215,-1067.14469902,-1964.67881506,-917.601259812,-957.81704017,1670.65765164,-2813.92108523,-408.141874015,-2122.38938783,-745.298365536,-2414.15283189,-1424.191733,245.473317634,532.945976629,-1736.46061075,425.170217043,509.67249199,588.714112129,-1137.58219453,-2628.91691634,-1360.1431945,-1020.18803555
-130411.01339,-57763.3828808,77216.1002404,-11918.5978092,10325.6482077,-1694.756106,-2618.02309763,4467.03726103,4418.46006951,11625.3079238,3.83575239463,5420.5128858,-4599.24023828,-5733.43087871,-3431.38577632,-2834.45355721,3904.97898748,4648.83398211,281.08075575,692.854184051,2383.18264972,-1931.36020394,1100.95805456,-1840.5174058,1915.3689919,854.512680119,-397.973607272,-1745.64882819,83.4897789609,-36.6439393849,327.250933164,-412.464131277,1113.20418632,-2801.94417921,-827.458664863,282.004374177,-1244.11474632,13.3729033543,-3005.90176585,167.548623553,-176.068634983,-804.871842178,-988.197292757,-191.570347496,-330.845581908,71.2740527503,-129.01775071,629.703203666,326.033809604,818.591580469,-357.531312023,-1161.02541305,-347.705051165,-504.30107286,-286.4498915
-100133.449848,-52648.4885774,66841.8963031,-12328.5847133,8679.40592431,-1578.14295393,-1143.6532931,3566.40291429,3419.11438202,9128.09291273,620.68637918,2497.482564,-2706.5651483,-395.574554471,-2874.19752745,-2122.87040144,1637.15213297,1978.78343594,-44.4183484383,218.057050552,1135.28425721,-1216.47581903,-499.157923593,-935.35295067,602.065320583,130.472051465,165.704346121,796.477321911,-629.089681836,-1533.62694374,-406.666258616,-1691.72918885,-161.385099545,-727.170525137,-1455.81629303,-1413.72458693,-1254.63339562,-659.412550464,1240.56119809,-2617.3011151,-540.634587034,-1923.83366902,-989.01376682,-1839.92121375,-1173.94000103,106.18563027,121.241235383,-1214.60018821,446.476245269,598.24291697,305.943192729,-1461.54931872,-2065.97063978,-1486.92874539,-892.835070529
