-20700.8207746,-2702.745177,-10117.1843848,1405.97628826,-123.340677969,34.8433877044,-1154.0537706,613.883783698,-315.989082677,-152.029730922,-23.8698058406,-190.529706171,-672.822618031,630.735394103,1456.75875526,520.829905791,-11.2358282095,261.660242765,-941.023764264,1252.60287567,781.364672211,834.587362056,-3204.90467716,1220.48680929,-561.536063951,-588.271684583,-300.762163466,-478.980711024,51.2689729501,-3673.43796282,3441.39814983,-627.061611469,404.996637044,2781.75022899,-1255.54002688,-1214.09513181,-1726.36720133,-506.83238797,1474.97248648,-2550.79531187,-1391.49113648,-701.149872608,-1438.53905558,797.291925666,-46.3428443359,427.851947052,-1234.47803185,-596.136304479,-529.168407843,-342.192891046,41.4627061208,369.501028082,-1701.41640144,-483.079542181,-579.689263691
-26721.9087792,-5051.6498499,-9978.43214668,2195.58119747,-935.188764994,418.350323273,-1312.89033354,906.195477442,-174.363539686,56.2751191957,98.1241309258,117.289557412,197.127918313,-469.980467647,-11.1574250601,1259.83248906,452.423881756,357.664477766,316.340309113,217.745921385,45.8108667827,128.831709516,132.645979065,-7.00410216494,134.388005913,-124.837454795,-431.39295479,-81.2218368939,-64.4289998823,-52.5374342782,292.959935085,-210.033201438,34.0817158411,192.963359103,-151.980914392,-190.604026944,-356.052799725,-196.266386417,334.52896636,-379.624040031,-79.5089739266,-209.369962855,-104.471687353,34.2375991397,-3.4020162202,-64.4653543404,19.3001191265,-128.797602517,78.5314606558,67.547846664,370.995060088,-271.46214987,222.021439872,-0.782329734642,130.202446037
-21610.617129,-5995.17449321,-11170.36779,279.235573314,-1023.24075122,794.822394455,-1535.47838282,1465.18918922,175.906032866,82.0126402065,208.658264858,33.895395961,509.179988857,-548.042092226,172.003795308,1333.2714594,567.698498181,706.382907711,154.206905712,212.481698854,171.859901425,170.165592965,2.19789151487,153.560481652,397.663184588,26.3482874512,-341.182863188,-49.0163462139,-450.517111823,321.694005457,245.367074352,-177.206300804,15.8534858402,421.39387534,-191.796483274,-259.9198238,-279.320342481,-53.518826465,471.415509455,-45.2050142601,-276.132412663,-118.791339141,-434.541315576,-175.754983045,-25.1762780279,99.7418173126,-209.334134832,81.0882816424,-96.9695859969,-6.78821865686,264.922537096,-161.011767059,-14.0601381025,-344.768730454,-63.3442418344
-17693.2700885,-5301.1843888,-9362.61232513,-2819.60287549,-85.3467708754,530.729736842,-1590.21252142,1635.41460277,450.760036809,-83.2933903284,200.63789901,481.495278347,802.781103399,-523.23232178,439.480862978,1595.62305785,199.124278811,294.229159793,477.565916587,-44.0120487127,100.086295522,186.488514965,40.921616426,9.64049791882,-145.084063812,187.891883358,-414.967766546,-11.057567358,83.7522004246,198.186897018,151.588270926,-211.796861438,146.290086809,390.027893986,-335.39315005,43.2644713464,-282.58158205,-46.8803444605,373.241236184,-8.7121596704,187.872546313,-149.763773949,58.783984709,-182.616091916,-366.014392585,1.63061547518,-138.055605765,-46.3429977603,321.360465258,-151.603143553,511.546388471,-221.423195075,80.4279021282,-201.211377153,50.6947224774
-26180.8653732,-5235.67933605,-10203.5793372,1700.93678542,-747.237477143,438.156364898,-1359.57212978,781.522102025,246.388246006,239.200460592,211.696776235,258.08294802,440.486558207,-483.041407049,-58.4360176818,1111.20010264,362.213121779,262.530264488,141.486387908,158.070945477,-44.4371230777,343.930572943,-211.586520595,-44.276682511,47.0710717681,135.033512633,-322.651617622,-127.802866962,109.969415862,78.6403633165,233.080043551,-127.561523074,-68.2963053367,270.576870083,-131.214600524,16.1834159991,-382.137293052,38.8047697074,146.199506788,-331.273551974,-63.2169734552,-120.617698889,-432.78348621,-1.713992608,110.137495108,145.161980226,33.5582046425,82.795443032,174.74125795,65.0855251197,192.12321964,-266.341174931,40.5179663559,-9.0543923463,-27.4509719947
-13938.0038767,-6631.53594525,-10224.2590143,-4362.15765039,420.890372733,662.507941286,-1962.61089222,2039.2525938,853.92287895,122.163253584,459.047657427,367.905116091,1180.06992489,-532.165134495,549.8958726,1768.93185824,-304.824561041,-72.3554476597,-445.483333865,-392.094227334,-206.649113809,-213.243461424,-490.595140442,-3.18432751944,-0.670119419312,56.2336145683,-115.014905351,-340.079401243,-735.355503566,-2.64249535566,468.681704407,-394.628701737,-69.7779655416,407.227356899,210.507601118,25.5830030713,1656.98261146,258.076904868,-263.031643123,-542.48340099,-313.797664388,-812.490571156,-218.978111496,-327.637347861,207.863236861,-400.687504207,-62.206222508,-120.732486505,52.2155842397,-490.122357489,343.568181961,-125.836704495,93.196651083,-332.393420723,139.44134223
-24193.8527927,-5221.78185788,-9742.47663895,1974.20293769,-701.485496813,197.278720804,-1184.75251551,501.261077858,-103.439503029,277.69962443,163.594954704,136.536639844,263.066925219,-660.166506826,-5.82051774925,1148.9852403,574.897136479,103.83018506,58.420127207,-48.6183024776,-103.313502548,-38.7141215782,13.8190982947,239.212900524,73.9976938301,129.069962132,-492.225233601,4.97010888117,37.2073807395,140.322501602,193.705804099,-49.9942699265,-205.193090423,127.494865037,-0.355872830881,54.0258336398,-3.64056929523,-1.76116987665,455.301323164,-330.620420755,-162.365386014,38.3454037745,-223.690657736,-153.334284248,-193.807370257,41.3208202252,24.8923178479,-265.630220167,157.19305339,-195.734451837,79.3384396615,-97.4475801299,102.983912095,-219.235393628,-238.257943616
-23340.3452286,-5408.17641303,-9819.03135341,2215.3996535,-993.613509155,560.065219491,-1395.89279197,724.660487169,309.738538067,-23.7232911588,133.084402931,659.699463609,281.361059649,-418.108117166,-216.807898521,1193.44989702,303.476105433,460.694956268,75.6619194471,28.0877467525,407.622982989,237.411461145,136.791534709,337.780095103,156.827760598,-5.32654780717,-122.399214365,-4.09293684181,-74.7934679703,-191.001674143,77.1305954344,-341.813857019,44.0867547895,157.037130677,-84.6371577413,-273.616785032,-33.5706499045,-399.664371325,694.761112188,-354.389451575,-43.6218301625,-340.988565289,-227.742889082,123.963472121,-238.822185379,-108.886371643,46.5497443709,-44.6611214245,-37.6464568104,-49.4514877699,281.026047403,-234.439972183,337.018754006,-171.15750115,97.2320023955
-32023.283027,-5554.6140417,-11447.3065356,2786.10019206,-1172.12280672,534.941733497,-1686.8341634,968.623058285,72.6236827226,451.993861242,89.958546712,186.8147272,146.604700294,-757.825005066,-67.1873912135,1499.59849536,599.098156905,322.675515094,-65.8759261287,331.655579018,-22.4062077358,240.165324182,342.87878635,75.9461942411,253.791048443,-14.4702745979,-136.559450817,-27.7229264852,-70.3277722853,51.0779172339,242.566014955,-270.297355482,-67.9021346402,124.071922845,-55.0114672377,-24.8058673223,-222.301345696,-261.5486547,424.074212349,-482.413631819,-100.762322481,-203.949170348,-275.726988493,88.0073596234,-148.206845671,-17.030196682,108.040896282,-92.2730605374,320.370184634,52.9695396575,362.053563303,-169.198187448,-4.63521915204,-154.775151606,162.060180616
-25961.4567066,-5263.38451627,-10350.748937,2005.43640228,-625.187314573,297.102134147,-1314.88377322,756.715755242,-6.8479918494,403.219052521,320.879159462,215.741239014,206.755155634,-784.805597281,-29.7702719419,1270.28174506,256.870472722,86.0591232171,-125.947976595,48.5436902144,-191.691262689,192.288003024,-5.71427791935,140.503104764,213.603389266,6.85725497124,-438.384990627,-160.740368976,-113.393001405,6.07838803824,320.298767477,-176.367914611,-147.008334631,262.917612603,-32.3157922725,89.8393965515,-54.9069092301,-190.121636677,653.063928497,-340.963518828,-106.579071034,-87.0929188296,-331.470215521,-21.4788773182,-17.5214821944,110.723737253,380.388865438,-42.7377166306,18.9933263056,-139.067447277,98.2170226596,-76.3866266358,30.2786666519,-281.614050814,144.176605339
