-72432.8564493,-50548.4218795,-35227.4063581,16678.2731027,-14668.3503922,3647.87625402,-8073.42598658,-524.609240286,-1363.83649238,-917.539839492,-623.248846862,-21671.9637437,-1877.12512549,4543.10127375,-3749.85507909,-7731.30236867,295.706665577,-74.6089640964,-8642.74896707,5820.55036668,-1383.14011539,6845.5479066,3080.68622982,-693.602314203,-3953.69696156
-101322.154796,-76823.4510378,-69108.5829906,27857.2200983,-12537.2033929,8698.51028775,-3680.60005913,-1647.23672525,3376.35595442,3306.42911627,4613.74872451,-7765.4712117,-219.678989361,3185.93205042,1482.10246292,-2476.32499911,1202.89703007,-363.173177142,-4619.98638342,5332.36742467,-634.880131961,4427.37806644,1854.06571337,-2136.28348197,-4456.66747799
-65205.8966384,53190.749581,183568.163312,55870.1867463,-55975.4629902,9118.09998844,-40448.1835325,-4425.16830225,-12674.3322654,-23535.1856972,-56011.0978686,-146233.939734,-24338.5741874,36499.2437293,-6671.55978172,-44554.8792419,7428.30880027,1679.10303109,-46145.1251251,39687.6118044,-3005.03470548,47741.8403089,31080.1039721,-27150.2289862,-30849.1825478
-83842.3259452,-76054.3975937,-66260.5884704,22464.8133124,-16299.8791831,8181.2070868,-5640.83485477,-953.581598981,2725.7322744,2622.72899001,1747.82000817,-13893.0085769,-1076.8484465,5624.12798937,752.550999296,-1788.64263716,2418.54793518,360.264806248,-6845.60257731,5601.29056014,-469.865370697,5643.22983244,2498.09339289,-2840.71926065,-5544.54586875
-98368.9382112,-77938.7163037,-72436.0330914,19704.336097,-14739.6238388,7898.63728266,-4639.66185995,-1508.43343243,2866.89240958,3696.73310424,3199.211954,-9736.26807065,-793.730609597,3956.45905382,1586.1540458,-2804.88248597,1724.42874027,60.5297498119,-5309.98472467,5675.7934383,-621.31238121,4291.92514104,2382.74045738,-2294.12163808,-4635.29908526
-56048.3458516,-6414.60655288,-7020.83367131,-15520.024326,-21192.9773187,-2021.34387459,5654.86742655,6915.50175702,-7843.23175674,-925.602072445,-1561.38011257,9194.9524634,-5428.96214015,-4030.11163499,8806.70858247,2703.62594616,-1521.53786864,-5015.79547834,5063.07598956,-843.544176319,-4512.42074578,-2259.56063726,473.882723575,-7963.63321944,16766.0961898
-93972.1339601,-77467.0313053,-71866.9393199,20391.9841597,-14033.2094819,8498.32541623,-4167.48555355,-1159.29336909,2638.13502444,3909.86778035,3929.48910456,-9043.68069047,-642.774427838,4205.1823261,1441.11803545,-1822.30665645,2014.88735683,-243.292327929,-5101.74083314,5446.45773027,-636.789283877,4303.60885782,2130.46962909,-2519.70896742,-4492.48729299
-91940.4418919,-76384.698815,-69949.966748,19248.6615279,-15065.2049726,8208.15211577,-4991.96570391,-1054.83879807,2029.19604629,3492.51757464,2174.67017758,-12237.0162005,-461.697923528,4799.92156677,1565.88004463,-2000.37122439,2076.89323973,125.419791864,-6223.40821946,5695.11710071,-738.22527665,4953.45012868,2509.37902945,-2681.67496447,-4703.24293716
-128444.362319,-82990.4915525,-77090.0187018,32496.4129328,-10955.6081059,10400.4539689,-2467.03383004,-2887.61445732,5390.54446012,4458.05305428,7957.90172196,-1988.28636928,976.447558806,1529.15688456,1592.2901835,-4684.29692972,-398.013068575,592.949138273,-3357.04877956,5824.46924273,-361.409009578,3918.97521881,1485.86026628,-1610.83315091,-4167.7132605
-97685.648597,-76934.4885045,-70332.2357558,20579.8745551,-14661.3848747,8318.90028396,-4950.40828812,-1067.68175302,2778.72295104,3557.39356473,3548.41749995,-10598.2293631,-301.194129588,3954.4705876,1236.22182234,-3153.07878584,1438.11838879,-86.4451555247,-5690.80228471,5431.1460141,-537.028262707,4574.77901586,2402.90212151,-2332.58581538,-5197.60756596
-98076.7900499,-76476.1946795,-70101.6680475,20025.1919464,-15265.6584404,8439.45772385,-5089.45908033,-1238.67889965,2675.96445765,3499.6771224,3442.39673763,-10743.4425523,-372.132336319,3904.74337346,1438.00992737,-3191.64050344,1416.61091866,-190.791906364,-5581.19996065,5364.95828405,-541.18456114,4571.94834633,2562.41582086,-2524.24783147,-4982.3901313
-98610.0302694,-75104.7569791,-68323.0301421,19839.6934901,-16184.6084514,8584.025833,-5331.21854794,-1288.40711281,2619.82370237,3549.61091973,3212.68950889,-11159.8123205,-554.66228309,3822.23497186,1510.22284806,-3358.2510354,1340.49547674,-104.311239652,-5659.52312102,5592.15913346,-629.418807012,4788.56591849,2795.76047742,-2863.35800805,-5090.03864304
-88172.947727,-62666.9425081,-59112.2120625,10312.2496248,-12750.60903,5482.86232022,-2379.69726752,-341.597886875,1082.27638209,2939.9165384,2402.89598045,-6046.33516122,-654.980083527,2164.84450347,1253.2878317,-1960.54283465,1341.85355616,-552.087145168,-3821.81682729,3635.42725798,-1811.48612671,2658.91660068,1053.7487631,-2361.75410839,-2458.51972601
-98019.8472827,-78530.1510537,-73096.5610074,19567.0464622,-14799.804793,8442.90730846,-4829.30957594,-1199.88586674,3098.12816188,3792.57393109,3422.79607245,-8982.64683974,-394.450606505,3951.19731418,1264.81430281,-2494.85506028,1547.8297603,-343.360945539,-5433.82189035,5504.86719968,-972.79017589,5032.6155576,2548.20973019,-2076.61281339,-4723.13786216
-98317.7235039,-78367.9710484,-73157.7362777,19471.4786687,-14667.2873648,8250.12893795,-4315.90150379,-1359.18232426,3306.39761209,3722.73112413,3221.34659204,-9907.13311851,-728.160446412,4014.09595226,1129.71496483,-2209.07995368,1549.64539401,-173.277614036,-5344.28453715,5575.28664968,-785.038627296,4618.02702043,2637.41830926,-2209.9733559,-4836.49182983
-97840.363592,-77175.0541181,-71361.9538843,18549.1516048,-15376.7971018,8705.91456751,-4791.37325395,-1242.72923283,2764.74999019,3508.11728192,2912.93907383,-9669.1756566,-1078.35270733,3833.95943144,1439.51197807,-2360.73600492,1453.70035241,-54.0408344741,-5001.33408278,5561.18684355,-486.67636981,4618.83311565,2947.1757602,-3011.9419626,-4146.4558072
-98555.8092191,-76596.577173,-69973.550017,18687.2519284,-15289.3989477,8672.83413721,-5211.68128222,-1335.55088744,2609.564228,3272.57871429,2348.37840911,-11440.9934176,-1280.28112056,4203.6214156,1332.77913509,-2889.12926944,1651.8936775,33.8020515936,-5684.12259368,5803.59746686,-634.225894422,4942.35917216,3467.22750372,-3393.95421859,-4496.42563956
-108202.190876,-67207.1361185,-48902.3678083,39240.4953637,-11363.5584265,8515.57086559,-2779.24785437,-2082.09542299,3847.38445463,250.984584179,6851.16526156,-4169.0473565,-348.420486009,5299.72319403,-566.978636108,-6420.12426076,-239.295505205,2653.10775016,-7061.10920058,5866.98562345,784.204042865,6816.78971289,3476.76095261,-1884.34976944,-6878.93390743
-97626.000137,-77705.9223894,-71204.6352716,21067.4486516,-14655.3166097,8077.18249301,-4413.99818804,-1475.90088701,3139.76329966,3574.41123721,3544.99105209,-9172.44933569,-507.140427376,3589.63717491,1392.73437545,-2511.41935471,1614.90438637,-74.0652836406,-5082.40781922,5794.32704924,-507.381495276,4613.99232416,2422.0359515,-2383.93806164,-4682.80200635
