-20700.8207746,-2702.745177,-10117.1843848,1405.97628826,-123.340677969,34.8433877044,-1154.0537706,613.883783698,-315.989082677,-152.029730922,-23.8698058406,-190.529706171,-672.822618031,630.735394103,1456.75875526,520.829905791,-11.2358282095,261.660242765,-941.023764264,1252.60287567,781.364672211,834.587362056,-3204.90467716,1220.48680929,-561.536063951
-26721.9087792,-5051.6498499,-9978.43214668,2195.58119747,-935.188764994,418.350323273,-1312.89033354,906.195477442,-174.363539686,56.2751191957,98.1241309258,117.289557412,197.127918313,-469.980467647,-11.1574250601,1259.83248906,452.423881756,357.664477766,316.340309113,217.745921385,45.8108667827,128.831709516,132.645979065,-7.00410216494,134.388005913
-21610.617129,-5995.17449321,-11170.36779,279.235573314,-1023.24075122,794.822394455,-1535.47838282,1465.18918922,175.906032866,82.0126402065,208.658264858,33.895395961,509.179988857,-548.042092226,172.003795308,1333.2714594,567.698498181,706.382907711,154.206905712,212.481698854,171.859901425,170.165592965,2.19789151487,153.560481652,397.663184588
-17693.2700885,-5301.1843888,-9362.61232513,-2819.60287549,-85.3467708754,530.729736842,-1590.21252142,1635.41460277,450.760036809,-83.2933903284,200.63789901,481.495278347,802.781103399,-523.23232178,439.480862978,1595.62305785,199.124278811,294.229159793,477.565916587,-44.0120487127,100.086295522,186.488514965,40.921616426,9.64049791882,-145.084063812
-26180.8653732,-5235.67933605,-10203.5793372,1700.93678542,-747.237477143,438.156364898,-1359.57212978,781.522102025,246.388246006,239.200460592,211.696776235,258.08294802,440.486558207,-483.041407049,-58.4360176818,1111.20010264,362.213121779,262.530264488,141.486387908,158.070945477,-44.4371230777,343.930572943,-211.586520595,-44.276682511,47.0710717681
-13938.0038767,-6631.53594525,-10224.2590143,-4362.15765039,420.890372733,662.507941286,-1962.61089222,2039.2525938,853.92287895,122.163253584,459.047657427,367.905116091,1180.06992489,-532.165134495,549.8958726,1768.93185824,-304.824561041,-72.3554476597,-445.483333865,-392.094227334,-206.649113809,-213.243461424,-490.595140442,-3.18432751944,-0.670119419312
-24193.8527927,-5221.78185788,-9742.47663895,1974.20293769,-701.485496813,197.278720804,-1184.75251551,501.261077858,-103.439503029,277.69962443,163.594954704,136.536639844,263.066925219,-660.166506826,-5.82051774925,1148.9852403,574.897136479,103.83018506,58.420127207,-48.6183024776,-103.313502548,-38.7141215782,13.8190982947,239.212900524,73.9976938302
-23340.3452286,-5408.17641303,-9819.03135341,2215.3996535,-993.613509155,560.065219491,-1395.89279197,724.660487169,309.738538067,-23.7232911588,133.084402931,659.699463609,281.361059649,-418.108117166,-216.807898521,1193.44989702,303.476105433,460.694956268,75.6619194471,28.0877467525,407.622982989,237.411461145,136.791534709,337.780095103,156.827760598
-32023.283027,-5554.6140417,-11447.3065356,2786.10019206,-1172.12280672,534.941733497,-1686.8341634,968.623058285,72.6236827226,451.993861242,89.958546712,186.8147272,146.604700294,-757.825005066,-67.1873912135,1499.59849536,599.098156905,322.675515094,-65.8759261287,331.655579018,-22.4062077358,240.165324182,342.87878635,75.9461942411,253.791048443
-25961.4567066,-5263.38451627,-10350.748937,2005.43640228,-625.187314573,297.102134147,-1314.88377322,756.715755242,-6.8479918494,403.219052521,320.879159462,215.741239014,206.755155634,-784.805597281,-29.7702719419,1270.28174506,256.870472722,86.0591232171,-125.947976595,48.5436902144,-191.691262689,192.288003024,-5.71427791935,140.503104764,213.603389266
