-43599.910755,-13877.9364711,-16176.8771718,4371.10572146,-2618.90235223
-55652.2567546,-21714.7325404,-29516.8939894,7198.47797614,-641.271801911
-41864.1889212,6691.66748016,55102.0325702,22617.506005,-7095.67715976
-42867.8754941,-21222.0058909,-28279.3608861,4906.03547227,-2091.14590444
-53999.7795626,-21898.9414639,-30471.5087844,5519.36971198,-1403.83220664
-36012.1997337,-5109.71323602,-6185.34168565,-3151.03445997,-9328.79565731
-50663.280975,-21392.6756444,-29634.5961992,5096.3784126,-1170.33794601
-49233.0461976,-21651.8171181,-29986.219045,4768.24854289,-1331.59659075
-70832.1206491,-21476.7840225,-25604.3320839,22899.4875368,6986.02987905
-53604.4105117,-21721.2114381,-29734.7772772,5500.75315824,-1343.60925097
-53964.5956346,-21574.0447682,-29667.94863,5406.74801014,-1460.45996035
-54474.6022877,-21314.1005077,-29148.6619897,5511.64619499,-1661.69905956
-50319.2324845,-19139.0591678,-26899.1874157,2243.63024004,-2850.90346443
-53627.7366815,-22210.358277,-30672.1327102,4649.47765181,-1211.03691628
-53828.5128318,-21935.889852,-29876.2551648,5371.45928894,-1539.1384439
-53901.503176,-21683.5681779,-29713.9399614,5061.29549731,-1493.40352224
-54323.486047,-21659.5528607,-29260.7481665,5124.96043637,-1303.21553656
-62647.4116526,-20588.633776,-24706.483294,12163.0206511,207.699729122
-53755.8866163,-21804.5199982,-29449.8148124,6160.72982722,-1125.87957859
-31573.9046432,19884.9422159,11703.2865383,-10742.3348303,-28028.3926506
-52957.0450983,-22009.828033,-29827.927488,5723.65411455,-1348.7229629
-53702.4190209,-21070.3762891,-27411.3954835,6267.17957213,-1791.59442611
-52759.745351,-21379.1235815,-27815.7801508,6040.14891657,-1562.69048567
-53763.2088,-22018.586119,-30117.8227792,4712.29446078,-1714.93260806
-53841.2104924,-21093.2026311,-27715.7823522,6154.83932884,-1700.03900132
-53424.222035,-21656.159839,-29812.3971408,5642.09129242,-1605.64357566
-54102.3630922,-21897.29628,-31407.2870022,4412.5855969,-1435.78641421
-53891.3398738,-21840.6778503,-30692.2336782,4794.99288114,-1233.18341783
-53649.9527888,-22290.9766685,-30216.0840154,4715.80836176,-1256.76013213
-81646.4159201,-27224.3932148,-39927.139415,9083.19379311,117.201622886
