-20700.8207746,-2702.745177,-10117.1843848,1405.97628826,-123.340677969
-26721.9087792,-5051.6498499,-9978.43214668,2195.58119747,-935.188764994
-21610.617129,-5995.17449321,-11170.36779,279.235573314,-1023.24075122
-17693.2700885,-5301.1843888,-9362.61232513,-2819.60287549,-85.3467708754
-26180.8653732,-5235.67933605,-10203.5793372,1700.93678542,-747.237477143
-13938.0038767,-6631.53594525,-10224.2590143,-4362.15765039,420.890372733
-24193.8527927,-5221.78185788,-9742.47663895,1974.20293769,-701.485496813
-23340.3452286,-5408.17641303,-9819.03135341,2215.3996535,-993.613509155
-32023.283027,-5554.6140417,-11447.3065356,2786.10019206,-1172.12280672
-25961.4567066,-5263.38451627,-10350.748937,2005.43640228,-625.187314573
-26078.4992527,-5288.94468647,-10247.1276398,1887.08256159,-671.194215232
-26239.3465894,-5153.87221285,-10291.5104563,1902.36543422,-658.088105559
-23562.394064,-5419.51947283,-9990.64145345,625.245961269,-396.734512628
-26002.7954665,-5318.52124875,-10561.2367042,1700.78608159,-913.760075193
-26079.1224395,-5381.87990118,-10418.5046884,1641.04904631,-823.883418992
-26163.3100827,-5509.58238916,-10785.3459943,1659.4145551,-1068.37379997
-26379.2267362,-5474.2091438,-10607.2424135,1685.9692626,-1094.15806421
-27248.6413003,-4798.12189804,-9944.40400994,1814.35702327,-1354.55346853
-26155.9736766,-5269.7232258,-9968.34634112,1917.42092315,-817.375594861
-5612.59338607,289.574538796,-7172.31439301,-8492.49895139,1365.4296264
-25615.7401471,-5408.85683409,-10049.3399301,1795.47801026,-795.710565148
-26109.1523123,-5370.46756146,-10552.5968087,1716.68905178,-939.458926575
-25644.7044129,-5167.67478942,-10067.1979347,1783.89529187,-771.672385668
-25978.4822883,-5590.05023569,-10687.8377499,1442.12928874,-958.458115605
-26091.6431986,-5825.4192259,-10954.3776346,1644.0661922,-843.389584679
-25634.9234945,-5516.45170052,-10935.057679,1826.07806687,-1124.88438333
-26245.0167783,-5454.68549304,-10374.6404966,1862.44089837,-806.439946488
-26154.3670454,-5160.49955459,-10216.673612,1770.05895689,-928.698102249
-26129.9455043,-5661.7269079,-10933.4833982,1578.92544644,-716.919415945
-35456.4466188,-5607.13452452,-11989.4474777,3658.601371,-1350.83822817
-35456.4466188,-5607.13452452,-11989.4474777,3658.601371,-1350.83822817
-26222.7027822,-5565.23024146,-10485.7998061,1765.57409657,-837.112389901
-26343.3558224,-5469.11714109,-10530.7479607,1767.33068725,-967.150906994
-24934.2893922,-5464.37034883,-10491.0738413,1739.48920248,-1016.93147663
-21213.4333638,-4376.1285196,-6456.38297401,1467.38636661,-1107.89087428
-25759.2213346,-5658.77086122,-10374.4957542,1700.61910773,-901.657688964
-26276.2503944,-5356.87202974,-10736.9921599,1575.42583323,-1213.94208568
-35456.4466188,-5607.13452452,-11989.4474777,3658.601371,-1350.83822817
90808.7903456,44046.1425515,106616.391646,25873.5464506,-14775.8580454
-35456.4466188,-5607.13452452,-11989.4474777,3658.601371,-1350.83822817
-25286.8481373,-5538.89279551,-10740.4582194,1565.3490416,-908.568122143
-26180.5514561,-5405.1062195,-9977.76871966,1595.4734239,-821.904542568
110189.493465,20308.127271,24143.9538412,-5198.91526473,-16865.0922683
-21356.1980959,-2384.02101505,-4143.22956287,2553.87096902,-3328.43740464
56360.9039812,30920.3400421,76723.1447565,6669.51991062,-2493.34573182
-26895.4658686,-5440.30116773,-10497.4394121,1787.00000959,-802.574645564
-27591.1531859,-6001.43708735,-11418.5818791,2011.19184181,-1042.07153469
-16214.2090185,-2890.73959951,-2892.4581015,1615.65037518,-2638.85919322
-26219.3056199,-5134.18100944,-10185.5587572,1868.18961869,-765.038244264
-25935.721544,-5429.04323452,-10606.8693318,1586.59986242,-1073.03280277
-26296.392327,-5539.27357666,-10688.6969204,1597.41051308,-1125.96612392
-35456.4466188,-5607.13452452,-11989.4474777,3658.601371,-1350.83822817
-27834.1899908,-4662.1475968,-11047.2106624,1342.55201742,-1197.83200195
-30247.6009276,-5602.16725566,-10969.9323056,3014.03871166,-1038.23304687
-25053.2404406,-5581.33714729,-10809.3429681,1215.7459449,-635.700337322
-25965.7804685,-4850.00378054,-8685.71881134,2010.99478309,-1839.67890876
-22463.2840089,-5860.4012864,-10485.1174764,769.252000938,-715.020355991
-24657.4125126,-5553.46727354,-10431.9327898,1808.88272912,-692.784427944
-26582.7794262,-5195.30014729,-10189.4584533,1766.43017969,-902.337703389
-26794.5573104,-5223.13420795,-10045.7183708,1977.83776347,-881.744342302
-28038.6545599,-5488.02263476,-10753.769231,2184.5840222,-1428.57519742
-679.285426453,2446.57662363,7700.93256488,-3125.8367437,-600.300916285
-25230.7508055,-5257.38017453,-10570.7557714,1262.06925409,-1089.22120256
50529.9721245,361.968505005,7616.56468539,-21778.3819991,3984.50618984
-23352.5248893,-5064.88349022,-9545.24935599,34.3150873975,-736.923203427
-25972.932878,-5167.07308249,-10105.3581688,1746.74625512,-763.988611425
-35456.4466188,-5607.13452452,-11989.4474777,3658.601371,-1350.83822817
-16314.3292959,-4743.44843856,-8129.64732152,-1018.18454918,-608.261356316
-26112.4590209,-5488.18379898,-10630.5628235,1798.82686095,-887.44369568
-26156.2914264,-5226.35428975,-10197.9157857,1666.52593246,-1008.94983663
-19924.8394749,-5420.27699233,-9745.1961264,-1368.38628426,-638.806411076
-26009.431308,-5252.8444201,-10243.4536727,1812.35291679,-1015.559308
-12677.611552,-1892.46617597,-2226.46374268,1569.14740448,-744.158300802
-25495.0130279,-5937.10439036,-11047.6707733,1340.21514976,-977.675593583
-25850.7452767,-5344.68666406,-10307.9779478,1957.52843677,-711.90149075
-25373.7073208,-5272.84931911,-10062.3535451,1909.86640819,-824.639426614
-24908.2833143,-1052.97962352,-2492.03848448,3707.26915682,-2077.55643301
-25064.9651838,-5571.46503975,-10269.2817405,1769.25440026,-865.417827757
-17585.7621173,419.351927204,-2552.9326788,1970.92930872,-8390.62050424
-26147.7021703,-5642.67047874,-10689.8542278,1662.87949124,-960.934240081
-31324.0594097,-5439.78566381,-11310.8420723,2671.35924455,-1285.32597302
-28939.4913614,-5217.76020843,-10794.8309199,2418.4308519,-1243.26311487
-24706.5031696,-5485.82795661,-10142.7516515,1569.53257629,-816.942161654
-24875.9056687,-5757.60967702,-11047.3243987,883.741219973,-649.176926158
-26526.6822394,-5594.9105627,-11245.8961153,1604.82111313,-1001.94392105
-26575.1845447,-5190.89701571,-10381.2587622,2065.6397164,-917.974318426
-28805.7213995,-5583.98935356,-11035.1302683,2018.83063109,-1149.54472104
-23007.042976,-5336.16492698,-10460.8258606,144.217949377,-613.845445038
-25828.285621,-5361.15217407,-10753.9047545,1630.35834936,-1132.19589147
-35456.4466188,-5607.13452452,-11989.4474777,3658.601371,-1350.83822817
-25874.7114882,-5154.64455679,-10327.4992183,1750.11886425,-699.957375027
-24326.3709501,-5829.97633728,-10838.4121122,1096.15267136,-729.990984813
-35456.4466188,-5607.13452452,-11989.4474777,3658.601371,-1350.83822817
-20936.7387076,-6034.92926747,-10421.6503678,-113.552587759,-791.72078029
-3714.40771961,5787.86333688,15686.5889472,-2738.97882703,-7137.29050234
165782.47035,-2432.77593016,22266.3747157,-87256.5487065,20503.4254224
-25264.0288883,-5580.01450776,-10601.172115,1476.53666125,-868.950766867
-25324.7269091,-5342.56133407,-10290.6863586,1253.27743876,-645.946985556
-19342.2637527,-5945.82219794,-10790.3423336,118.499410365,-802.971805919
-25610.685271,-5160.92594259,-10119.2762365,1872.30464246,-782.893443144
-24637.7336681,-5515.69740922,-9970.6396831,1256.36265531,-638.409784005
-24857.0146909,-5231.58739179,-9926.53620893,1154.18134946,-904.301726903
-23396.6642983,-5438.34912778,-9990.28688203,1583.2972794,-527.727379785
-25653.1166256,-5398.86700411,-10556.3149887,2002.44131342,-708.973561471
-31566.205827,-5694.1758632,-11327.0234193,2469.00457003,-1428.32634576
-26123.4435313,-5103.85318677,-9792.44190509,2088.30704136,-800.917310282
-13075.5846375,3104.57665592,7004.22968789,5230.78784518,943.219357735
-26028.9507542,-5689.05710017,-11005.4915851,1598.86898731,-1087.6274836
-25970.5902317,-5615.51124349,-10500.0210298,1646.14930619,-876.776379915
-26218.3309463,-5649.67858103,-11114.4678188,1459.13497339,-988.312675278
-25752.8965881,-5623.18474024,-10998.533741,1564.24385872,-955.16002598
-26303.3360375,-5215.77446351,-9800.17593145,1887.20343201,-832.517246545
-26529.1235636,-5332.87766895,-9896.42455425,1920.17257555,-860.985914743
63883.2752702,-2421.06157817,14489.7081685,-20261.5030932,10232.1742916
22958.1919654,-22.8215664892,6080.98735262,-1548.04155284,2699.66228885
