Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-112713.34238261046,-65944.90399779021,79224.98376870094,10359.306018236912,5946.453421515447,5222.896602527006,-1740.0697690581646,3637.9901779363145,2303.5855028272563,3334.2019818896356
-113852.53359345072,-66420.62047937313,79992.25963519215,10331.606464142573,6092.732348198626,5261.401718164847,-1793.5384443361772,3789.596014715756,2297.5943651059315,3562.7120261458094
-111062.12673992215,-66578.10143151855,79593.21446181306,10777.065722807127,5898.6151536933185,4872.747679977643,-1921.9989837457233,3641.366484585454,1963.2784827850896,3768.2792725042004
-105415.998498804,-50406.10184717088,56686.61820481365,10683.19597322941,1873.6538258426087,6519.296401440854,-1804.3844491404893,2909.6255274596406,2526.2924668877668,2024.8990185411392
-111947.91891537387,-66292.88322679192,79412.88674024987,10988.958414141418,5980.664884995507,5395.625369979922,-1861.713235639995,3641.3652203319452,2327.7702416263683,3590.24795775962
-132941.60895823,-69689.52579283011,84640.50779687104,8792.263248524469,6421.664438283052,5145.944925887125,-2781.6919283634334,4768.973867076659,2337.2238384876564,4231.061144386017
-94732.10934056023,-68725.71240846808,81934.4140540585,5790.066025421412,5315.653224792926,4551.29135823933,-2370.2597748206663,4476.1301321508645,536.5303400347137,4817.466293437262
-110348.78859930669,-63427.91572009567,76028.53559830008,10472.753721729972,5619.048351870098,4539.0674858186985,-2210.081128272001,3144.2206674015847,2991.0553615983863,3723.3838909681936
-111953.64195751307,-64056.60147908851,77063.2373535815,11041.888114328067,5732.514498965158,4916.19529927255,-1904.1472464668932,3394.3351569370698,2058.084692478277,3351.6199275682893
-112439.58208532138,-66339.07900476833,80063.05441418223,11032.873668036777,6082.253830064795,5218.259354676757,-2071.1056080146036,3533.9731933990306,2361.7442303591515,3772.3869886319762
-112379.58424584413,-66619.59212046063,79766.67794161731,10793.713278277757,5588.353524188115,5039.036014880199,-1482.2353371471181,4004.74772346212,2172.5351060432904,3582.964813708576
-112894.20438199825,-66771.45232876556,80749.33841746923,10848.62441353229,5764.257346168359,5325.139256181321,-1828.6431352731981,4026.052910219984,2276.388454704636,3704.4772573170458
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
361238.0324775767,-95849.76354987877,74483.70522805877,3407.9026062358416,3066.6276392143454,-15847.974192848455,-6544.63360576664,26774.024755613886,-4955.608127148371,-1757.6704912354535
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-112499.34835626616,-66870.61087919648,80491.55232896298,10773.538752093644,6043.432328542669,5156.231297892079,-1767.4731955162881,3791.0630604218923,2607.9286557518644,4257.672452074309
339211.710388198,116802.12068073859,-194059.06666486064,-115306.62791426343,-7434.330413799575,-42296.761565745524,20427.47752372276,-24703.725734524687,-18267.878674671574,-54772.36957672097
-95575.46445755787,-56412.02111255641,64540.04589368878,6894.884823517547,2050.949672761158,5290.478471614316,-93.5713194714212,1379.3925888262195,261.7258610497091,2450.7247453604145
265647.11666763696,-16682.008454600953,-19963.489709179652,-57232.07007455332,-25730.426486559754,-4025.6118308233367,15245.560561131228,14899.570647706161,-17894.24920919074,4348.836845517258
-85495.87279109693,-27403.106115792598,26591.39712396588,5215.533611883869,-1771.5624074953435,743.6053874533648,1611.434330392554,-7005.635303895103,57.30208539062984,-517.8499239984849
-116497.97357207657,-67892.64479227165,81165.46017415338,10571.260361071245,5988.121026957899,5052.6204677455,-1705.1880642989236,3794.87701184739,2546.525398042986,3689.7772379363814
-92630.04673519499,-32336.177367717173,22084.067871929074,5659.046425855657,-5306.423390087092,380.6885393339023,-2222.019394580898,-13604.62686811349,-3453.2429426529256,-7417.011181855243
-112841.039320122,-66720.42346388334,79844.00986675666,10605.200999165614,5995.075432361047,5282.422553753571,-1794.6961632774653,3560.4957428600596,2077.8109611770687,3760.350368287434
-113734.90860446877,-66824.18792118206,80058.24210188046,10738.467261391663,5959.937632710831,5252.407940430741,-1822.8160266553073,3565.673378363503,2104.853332202212,3765.541906857427
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-112091.09007586617,-63972.5924369609,76850.42670382063,11607.679528179366,6276.071895707028,5223.356895917822,-1997.7961556424168,3613.8967353596977,2303.489597871718,3912.20981801189
-2392.700538361879,88222.44191928655,-131864.95002321462,78893.57751865117,-19902.24588494869,2780.4493085776808,5693.235667788169,-26409.531045367836,-2159.3625109520713,-30963.691378691256
-113356.56574975402,-65615.42376687913,77950.3944295606,10922.396965433138,5623.591173594675,4976.383780529178,-1577.9029629278898,3962.024963118277,2403.6729993750155,3420.9818749540127
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-126610.28472728738,-56625.118635755854,73116.42361523739,8343.105481450293,5185.3089821636795,4801.069382066003,-1186.8432770828501,1740.8783443450786,1284.2456866143204,3458.973236193575
-114845.80601401535,-66045.60193986355,79692.27209266301,11585.06116385114,5819.149433065173,5713.910595846966,-2156.7283688738785,2597.6743014405206,1955.671633731057,3672.662341438318
-112796.3676893167,-67126.25988380317,80579.24204565334,10834.4042296978,5963.607105905278,5213.279387637778,-1840.643696884642,3364.338723471955,2190.407763536607,3651.619673461605
-99241.11387781058,-50678.72557388166,55034.10546269006,5024.136610081904,783.1044300477918,10339.508837013203,-2461.6253086073075,7750.72920728689,2546.7978418306548,2263.033769713859
-134799.26669163027,-67742.54599382648,82520.54031183495,9140.500059640228,4575.214634119483,7123.408943023745,-2473.591391170937,5168.575557633555,2506.5476887729496,3546.6399822490775
-109629.6156784096,-65318.44828619461,77121.80876982282,9879.22422852097,4833.202062089228,7222.247005542606,-2032.4943789329238,5110.603021023063,2429.3154448750106,3054.8498079149376
-110760.89026255821,-65427.82148314093,78098.4234188364,10520.51422070567,6009.394090630051,4926.504569176099,-1420.2512922654923,3577.9356025201705,2369.136108626052,3387.827521444713
-112072.4149870634,-65967.01824104154,79550.27865429592,10140.508451043923,6206.469038159741,5114.435431392591,-1640.7780914902276,3793.3200194989577,2182.5241561789744,3481.9395397094263
-115995.49395759297,-67112.88490049086,80762.89986678856,11034.182037506062,5796.177274101995,5183.661329935067,-1904.7484271862354,3621.7550286876294,2468.4802750274102,3689.371857831165
-123931.43159372403,-69234.38711535098,84040.2861880216,10304.700189974517,6092.849774101163,5550.3652019598,-2252.6633101084244,3935.4464327138885,2477.8507291235205,3674.715902359614
-109506.89520338905,-64886.952460993125,76853.53220477665,9629.615897696258,6648.860212244114,5130.127676528566,-2788.1367235655857,2844.994789948192,2070.4965206954166,2023.1499943271963
-111595.87244640825,-66743.28698997897,80196.00308339483,10651.798756772836,5865.734545145558,4444.366254338604,-2160.340059669091,4683.110166212085,2251.6797491121747,3613.601837775486
150329.3598545315,218179.03996936,-290023.6823182204,70009.85025888914,-36481.29914991582,-1516.5543562232224,15169.040379779257,-35600.88415388142,-4617.518538597393,-18159.74323150837
-109220.65608614836,-66535.02993031556,79823.80229468987,10866.362891300845,6125.969429819378,5156.86234273825,-2022.8149210687914,3628.340480770168,2520.8922649539813,3936.3042654091755
-112359.92875061033,-66204.61173606716,79468.22963829082,11460.546854167565,6245.5215561103405,5274.1706746845275,-2051.8742454099943,3521.7140321867955,2517.6688603269167,3588.6197130539963
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-111997.22601980422,-65248.376837996075,78257.9934439093,10989.698235133663,6292.143423207939,5338.968151925001,-2153.093431015415,3088.6012429679263,2434.2890463282133,3276.983560295331
-113062.31869123326,-66638.03884552135,80595.91023148333,10827.008844793781,5862.918369161218,5409.911805756054,-2150.0800568662276,3652.5231262849957,2637.5539133842904,3428.875104522438
-92958.66831646225,-39767.336084295275,42932.47192600156,13712.386933222322,2672.103917925543,3511.0736635181693,-394.2163188417853,185.80007489324112,1280.9854077728294,979.6792604907405
-112655.02985598013,-66606.66394350713,80568.39695868983,10483.96908596119,6163.026098501146,4825.691834462777,-1759.9820766342987,3829.2143587416012,2855.252668624993,3682.5752888448997
-112229.97120975125,-66656.39950462568,79710.83004220322,11492.200195986383,5506.648340026935,5031.033683045977,-1832.8786667454503,3688.625920911075,2270.643869123783,3428.171562264926
-69823.4105768455,-9171.829296626001,13002.198335574823,-667.0944525531607,-4493.615627459244,2416.2307727443663,932.2589664675131,-5479.018532457078,3663.6660826824864,-5376.165456533955
-110080.5510792608,-62985.46206578327,75000.25517315383,10607.57543399108,4828.788547781916,5712.516189840675,-1282.662861625259,3232.569038459666,2211.8198783624057,2884.5406154874167
263762.7124482251,-54992.98319099922,23891.895319703144,-21694.29673823015,4513.089231140736,-17905.389739316262,-3992.6349101313913,11082.356805693262,10253.302275665565,724.0595864836822
-112259.55024400406,-66664.03609249154,80098.85611909846,11249.98896655793,5909.937140480562,5083.125607568338,-1669.6072968332624,3797.4846460520794,2571.040978335442,3615.1372750339133
-114747.91857791004,-67527.55689348368,80601.8164949189,9710.014193752184,5787.190752854622,4436.221455560272,-1257.173213340808,2207.6341769653427,2856.142059802021,2151.8598233864573
-111032.3408956487,-66918.73744877474,80343.971390295,10174.58289693047,5824.737894391786,4870.106746760117,-1833.5954318713289,3868.4586179541775,2276.0408150978046,3998.272816154283
-112864.12603896113,-65672.54489536985,79103.31083500263,10663.383221631668,5665.613141082862,5384.044263959589,-1676.9130290636735,3205.7701017967174,2393.180528821295,3648.777429329376
-86324.50280261275,-35147.78321891508,41301.65203262992,-4946.166724754047,4337.917614879981,13289.1263684334,14482.91461783137,6810.594077616439,4590.185743428912,-829.371206476406
-112694.32914864244,-66508.36801315699,80258.2992443828,11028.976444335884,6263.3185714904785,5358.797263635747,-1994.3112111463906,3386.167692687856,2421.008179751599,3627.778040938877
-138584.3256524406,-70651.5068315383,87176.72407541862,10697.78086525771,6353.181431245237,5347.024594420139,-2001.8740129952782,4122.99068887538,2591.9661385262593,3861.1275261302426
-127431.34540120914,-69199.45503056896,84709.77666642482,10193.511250075753,5939.354480837401,5071.057456921868,-1736.9984278006564,4035.0683257020123,2083.8459690586915,4028.8834488720813
-110099.31773450269,-66160.54211934141,79237.98988524273,10987.326695928605,6096.768688576248,5070.910054758151,-1737.5758072193803,3794.7565141840564,2233.1667798415656,3374.5882465602463
-127328.18129060797,-69246.47884452356,84725.55880980993,9609.258864867033,5830.591523244952,5416.146074418769,-1868.453666579697,3895.4243773328108,2286.2653552715988,3733.3789633107785
-112664.37353212098,-66794.16001104075,79848.55888524471,11127.643173369657,5947.94464145642,5074.0471816076415,-1786.0008690276134,3676.167125720929,2347.9875418536312,3475.647455451947
-112500.05970054124,-66400.33198110739,79636.59742633384,10515.218792472202,6086.859590958976,5173.357655557074,-1751.270564049362,3752.871442185631,1983.283089580233,3685.6379514702226
-115125.27330181505,-66523.8812170214,80481.74506449176,10724.72553873102,6105.538778629278,4971.438508691926,-2147.0363820402767,3737.527705383101,2253.0207947447516,3499.707118437375
-130141.02970847205,-68703.18160505219,84180.99046241157,9983.63198235567,5933.975672560175,5096.369326880213,-1854.6804630830595,4289.791393735577,2277.6558120523096,4194.1966729322385
-102645.71179377021,-48578.22900057403,56235.93308216947,16528.00543855782,3858.2138660084315,3802.507149485892,-749.8824451748839,589.1015198072948,1473.2662914822295,1408.792346869935
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-115032.43101947571,-66918.44721297447,81473.23285937525,10823.299875044684,6177.092317451153,5341.343212188473,-1763.2675386410906,3716.822908460684,2312.7556243218637,4004.6804951274266
-108638.62606854524,-64623.276367163664,77341.7902239241,10831.02866003282,5545.798646222016,5135.217406846054,-1711.6217687730032,3542.1077788473885,2381.6046424301317,3451.752873921505
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-111659.72174660403,-66746.94270804575,80163.08654593978,10677.355703165966,6152.626497711352,5016.912243736258,-1765.5698790157226,3829.373065723219,2478.046364686944,3442.412769942172
-92392.98027520768,-33647.917055195176,33857.66025368832,36588.82496599775,7852.801778223222,5000.6359852931255,-3015.642132144373,1966.9130918014835,3800.2972186793513,1178.1622008325364
-110449.00721412266,-65139.82482411828,77790.17827205571,9399.222704160515,5564.293016487505,4944.707769682651,-1536.270123899195,3461.7468101009135,2274.058880796167,3675.6413284773625
-41905.40614402945,-53547.334777838434,55474.55791343412,-9219.098998961268,673.7211530767959,5897.504661778559,-795.2503994860247,-2070.1844917958247,-684.1192223000594,7074.702687684178
470469.33802292764,707036.2785371076,-951643.8751514688,316294.54747935175,-103771.37433224898,-69291.4388969606,51535.5247601455,-185792.75044704875,-15813.320060637247,-144166.57674370168
-111998.76407483652,-66503.43384697125,79563.38012832135,11046.64967109136,5802.501951724336,5028.9776440189535,-1868.918119253478,3578.8023714308897,2460.0623064489546,3701.337371590997
-111044.79144943002,-66229.94496329052,79359.21500563703,10072.647958239193,5993.169163222457,5157.150904906806,-2021.3005137417244,3663.0446063777476,2537.0766286000285,3581.088512453125
-109533.08725031189,-60766.617472612954,71913.05976463464,14281.802080297546,5128.176036301409,4889.880585497023,-1613.2590811100367,3133.1514202166463,2657.5545599438483,2770.533418520104
-87932.87664843323,-58742.90019477844,68985.91349458921,9674.256416006341,4618.8590642871195,4599.762914909784,-742.6448827988455,1322.941333990126,2674.880658978048,2777.8893261470735
-123700.69976458259,-66661.7499387052,81462.66778648052,11113.298566371686,6494.609554017939,4997.247706416697,-1789.6226097055096,4327.64368638194,2085.0981069818818,3858.154934128692
-121060.11660097729,-69942.62222024045,84415.0644362287,8038.5400025243,4500.671703935908,6381.678546493938,-4661.041370527899,3327.5560322662845,6897.247526627499,4741.241694442797
-127374.09291331249,-69364.69860549293,84426.10050755298,10063.99956144036,6127.648960394961,5244.465220624945,-1798.7273762470543,4224.852611152895,2250.6326960605684,3761.7855118392986
-112085.30574653213,-66559.59677507721,80345.36531877628,10880.188691734777,5850.234656531692,4923.381807851823,-1816.9264512546897,3607.2172603384224,2344.1804126150546,3615.427673150366
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-111813.67319106357,-66249.95130865862,79584.33431990726,10506.43194610676,5720.372388379911,5324.044829709678,-2069.3155930340686,3798.1392485309643,2172.2128595495938,3501.615674396449
-108260.06633248787,-66087.60721291661,79408.83328278632,10492.65621598804,6068.487787318448,4900.597884340946,-1642.4598571617832,3639.6396383839515,2274.7467919432133,3418.9868585913237
-127615.8249102323,-69227.17101411556,84462.37771731467,10476.366856749133,5903.9528256964495,5576.548731949644,-1773.7351185700186,3639.2546195077593,2187.974482179143,3697.7230488886726
-113212.33878162119,-67769.34493730895,81329.03066193392,12552.035969538925,5805.0558959405225,5375.149062686134,-1742.5869661078277,3453.0758310340916,2178.942264327323,2914.295882564305
-111949.66499680975,-66364.50490977753,79811.29139661195,10898.867163917408,6084.175132925984,4948.195847654683,-1669.8934480230512,3756.2968035292374,2271.509100485527,3635.0264011862896
-111085.74506957424,-66419.80139622797,79805.1026665127,10348.174415260033,5994.063412582628,4637.58574876084,-2008.9422654684663,3127.8731110506415,2187.773868149277,3349.1141279093986
-106969.13427100013,-65542.70464716054,78302.29808502394,10716.964297212799,5810.210832980245,5281.849875793787,-1965.9054009256126,3487.1620994994705,2116.938983940407,3290.802757615537
-113522.23034169791,-66384.50767150948,79527.9047142362,10757.234995548319,5929.911232217374,4531.031499415624,-1870.7983083897134,4921.643937484832,2231.0835761737094,3312.0821922854043
-140800.61801885214,-67774.2974179115,84114.20062376511,10875.526451156473,5708.14776839433,5284.463877552554,-1503.267415069289,3264.6022488883004,2637.711198030748,3599.930906378788
-112921.0646758813,-66494.59257522633,80136.88117761454,10550.586554863257,5836.299601773735,5113.654727357467,-1500.6538363592415,3486.8748366782042,2615.947643146923,3881.899855248016
-112698.0881035955,-66815.01743180082,80264.18868589148,10816.536463842382,6061.559065613591,5276.2196804356045,-1810.394190044107,3683.3282287941474,2142.87027651493,3645.353152067482
-61443.07300095048,-58474.65952631346,62187.063001913935,2944.084067420037,2668.605281382812,637.566817006391,-4293.022355053789,6505.388682822781,-524.0744335656183,1103.7228032283665
-115520.48769399719,-65178.416834987525,78364.64406854432,10382.717817438403,5630.087277672719,4518.349994121379,-1838.4612776486447,4018.0708365588935,2497.983240685263,3581.0270494208344
-112770.25178204814,-66660.48730720139,80129.71636154779,10547.135729671765,6041.626366438698,5237.1002693582695,-1844.9671118110132,3506.8031066232893,2356.8922833250517,3561.695556730511
-111144.62767527853,-66779.32238433446,80384.03762972262,10205.8482941781,5777.395959711792,5074.62285792994,-2087.9252328221337,3633.892747896666,2014.4163219274171,3858.5595079340324
-111387.02122584419,-66102.89281487788,79303.52026752924,10194.396806557183,5867.437900662148,4948.1900727765415,-1606.929339654411,3682.4181310022113,2335.401908905059,3768.062630145591
-113042.94899721253,-66540.83036416846,80291.06686824343,11209.336923862189,5948.365833823992,4866.185545294026,-1856.1962973827647,3774.8250696860823,2330.2775844378525,3652.670891698873
-112931.64887275772,-66392.47005418943,80058.13930009605,11192.11518629578,5725.253107313014,4949.847863323018,-2088.0498524710633,3451.8741594308976,2433.984078995677,3521.1569228106596
-114054.22699213438,-66902.46354456166,80789.18991941636,11021.45586699447,5915.263464457359,5123.953238962076,-2114.0055234553324,3675.5689610193676,2469.6006620588096,3698.4956862189465
176988.5421948019,260539.06221437093,-367248.1969991613,12561.293676899433,-29431.830119234495,-53989.41243869543,12750.948166064018,-52596.23539255667,86849.6228833607,7539.847318642374
58134.723892695554,-41232.93062301692,18816.2470152788,-1083.6068525496844,-2393.573858986975,1949.550609624945,4090.3271768841178,-7575.984035493799,-11786.929062176634,8003.399658862606
-110794.85086297547,-66405.5601388092,79726.13932124522,10265.877614261412,6319.344618220219,5183.663722061183,-1973.7006516455692,3566.536564522332,2185.5675016471555,3581.581601096352
-112121.81250237687,-66807.21854606026,79874.17221651695,10987.2509825652,5921.907771561371,5353.510136317768,-1815.8225986336813,3696.1122571438186,2317.2635100996413,3538.9100252671524
-111897.71246364161,-66522.93133774037,80124.78940476304,10603.299917962866,6124.821108077428,4829.185826199483,-2076.3302804997934,3756.516801175321,2362.233492147488,3764.1005653715774
-112491.06009933203,-66798.75150398175,79817.31359311943,10994.073447025516,5927.034028213798,5165.216845501899,-1574.235126789513,3677.6634835736813,2180.7956897549643,3768.8951239587223
-112699.00583278197,-66702.83748524879,80518.01251027775,11034.357423510844,5857.0767963700855,5231.356385296905,-1660.4544357350005,3656.2829920777535,2461.6528226491428,3772.339923310386
-160520.38024159463,-75219.14534480943,95044.95918924452,9216.31483207988,6609.0071360455895,5785.892913730183,-2141.795751761526,4690.548476691099,2494.7563135920095,4668.447795810823
-112284.94864053249,-66539.78076250316,80138.03533037518,10987.768331080395,6040.152538416575,5266.943473798808,-2181.611178394825,3673.3381476029153,2464.372114474768,3526.401581396778
-112064.38876223685,-65431.37082652199,78737.77109244175,10243.2245015982,6093.18635807726,5086.522003767657,-1877.164868710006,3706.677459772199,2321.037424553521,3239.032853209011
-113590.78579481348,-66127.33925215519,79217.8180174892,10554.78005811702,6002.792183133905,5069.233391812283,-1901.2408413255876,3930.249961008478,2440.5007928807727,3311.73388525467
14917.494571390487,-51427.19744998937,49931.973382146614,-1322.5285069761728,2011.646407549148,1848.416365489196,1295.1397528877997,1907.6992815732472,144.4945568053339,2015.002414659123
-112106.97039221131,-65555.46038135287,79195.48646701965,11381.27864329825,5965.554807458961,4757.553126907988,-1959.2381387264948,3776.5704780819933,2592.0801216481145,3688.897445772194
-112606.42181690712,-66214.53569244333,79669.73074869721,11271.970965565613,5910.931033409702,4916.785497720666,-1838.4387430963081,3882.9602583155947,2437.5261089906803,3675.776728573809
-50870.39956245082,-59912.34712218158,68542.61421557712,2786.9224888409635,4457.052923261668,9937.722620529461,-4660.901562873665,5061.83463647536,-89.44400210683439,1373.5296011338264
-63764.45269640871,-47302.64979584562,50815.32208342601,12844.344421822934,5378.956310430606,4400.553456191464,-2207.899372855939,5470.8465262847185,796.509881816714,4097.332017080634
-112945.70387983146,-66909.62480148216,80447.3001339097,10845.068255662105,6228.152884911358,5341.491854179444,-1681.0180898018566,3756.909006832268,2439.9055009180975,3768.200344419707
