Component 1,Component 2,Component 3,Component 4,Component 5
-14.540419173170733,-9.052893522825674,-2.178913714848965,2.389597421199954,1.4535175855460392
-20.51209705362686,-13.786698589714275,-1.4632437666220006,2.0859210664082677,1.988968606275168
-15.236682488412892,-9.298405095632049,-2.503039305844772,2.0155555315483666,2.7125788647791964
28.826359181463488,32.74005722112138,6.4704230191841505,-8.492803791183109,-6.4589141038434565
-10.776913588255004,-4.342513553813836,-6.290575169780724,3.2185047663932775,2.94369895209961
-18.68929833397006,-12.009078417225586,-2.4186499894476716,2.3368339181702695,2.3737638271473136
-14.104902967198601,-6.731968941209388,8.088074310593127,-4.876081336887186,2.349209073244096
-15.698416039909102,-9.400070934952115,-3.850047290922249,2.520693502514945,2.362888734023015
-44.472445761421916,-37.530253567164195,9.839264549191862,0.5463663439943783,-0.3766430436265163
-29.07365987114377,-22.15008766312983,2.676889372523277,1.7864767895806688,1.2116722134389586
3.243754100332124,11.29066578705149,10.158477374095776,-10.03547414499319,2.7105617110230305
-34.963637953991174,-28.11932664349097,5.39097362551234,1.3046649582338252,0.5698561826874023
-8.046456004450317,-9.202573724640569,-2.6319418396402603,1.965719012454633,0.7210926715789907
-18.732474992734616,-12.328659644921975,-2.074042066600486,2.3500877752888156,2.200152962282901
-19.645286070920566,-13.241194713601509,-1.606025010511219,2.30856346543535,2.1214628935560973
-17.6581503183079,-10.931435672842428,-0.743517733016069,1.296429636494504,1.6690577388873282
-18.679771736999136,-12.15839513069605,-2.2637819832138,2.2810282089163594,2.2121190617194126
-20.210526538916113,-13.700064959981669,-1.4203283064329646,2.170609427820341,1.8801563359117208
-7.405063888231462,-2.5242709802024965,10.282051814024301,7.714273973991425,-4.765685189188391
-16.675937906964894,-10.349491438366696,-3.1930602160742207,2.3760350515119426,2.4911044184798112
-18.748772063189577,-12.290020474464892,-2.058083193381238,2.1200181843548247,2.2559303261657964
-19.216873667413413,-12.77795946935126,-1.8817988698931156,2.094197126379069,2.20512697783714
-30.63744569270564,-24.467787592894858,4.943955991144335,0.7780444101569347,0.4989205070155803
-18.576205515917177,-12.1454425759068,-2.1560804033720875,2.308046447163806,2.2921354412038526
-8.608053059387657,4.520007979438744,19.42185866146339,-16.99118151688126,10.659825015591215
-18.143815800174945,-11.687248831605583,-2.6031892661138136,2.4793751019743073,2.2743153047039466
-18.53365601459838,-12.098436671939297,-1.8785210392485014,2.069370657349201,2.258809163484039
-18.730252243582754,-12.409953630897965,-1.9404016504382087,2.2436801983347414,2.293359733632804
-17.821528706032645,-11.14457958611334,-2.7908357526855725,2.413749154917686,2.2117130645864735
-18.99076189356814,-12.53631812718113,-1.1149355696164518,1.4053107427433995,2.6856479782910623
-18.65750748432976,-12.245184503947785,-2.267387795488645,2.244303488801524,2.194781476418337
-19.078618523994066,-12.759161089537725,-1.9603168288048385,2.299064317061298,2.267991402251455
-18.517325065540447,-12.337388353285853,-2.317317126751704,2.5013254430000837,2.439796040375741
12.813247498567561,13.152866235426387,6.500199556856536,-5.118293464936408,-6.572369344529703
-16.97237040745302,-10.83383061591645,-1.4895322009532597,2.3488350779301914,1.8243196186608248
-18.622859798635496,-12.17453250376449,-2.2035914361410307,2.3503894627122426,2.1807973656557067
-44.472445761421916,-37.530253567164195,9.839264549191862,0.5463663439943783,-0.3766430436265163
-44.472445761421916,-37.530253567164195,9.839264549191862,0.5463663439943783,-0.3766430436265163
-18.74409977806168,-12.050198039886158,-2.24797108636083,2.492415038249321,2.267952323514929
-19.204912696471848,-12.473920939778683,-2.11403423017514,2.429975192608186,2.2525079454543606
-17.581475669721062,-10.84871624847072,-2.9604124768068596,2.526361832225027,2.391967707865834
-23.828026281856545,-17.725671382376994,3.7802538514988115,0.38695035719163423,0.7122107715214091
-18.8141600648585,-12.50804968444814,-2.036287258615675,2.203278348689007,2.2167984265882086
-28.82132380688567,-22.188567305882284,2.495347740185101,1.6789402962181728,1.1284055126998849
-27.15487438495246,-24.314427658636156,3.5799812393983332,1.4760671269103631,0.32579025268792233
-18.37599532846642,-11.807746321334516,-1.9918997519955213,2.1628915227158325,2.0494207955842936
-18.920448389572815,-12.28446566056929,-1.7343875377208,2.1381996216208967,2.0989626623542947
-18.454288262565402,-11.92527653736197,-2.4280999546396207,2.3296948795346206,2.3515548334334326
-18.56982447774033,-11.970753016336362,-2.281535762409982,2.31547258579757,2.158296796572195
-18.862469453997917,-12.203382079907907,-2.2305109436059034,2.414311311323017,2.20759087013068
-44.472445761421916,-37.530253567164195,9.839264549191862,0.5463663439943783,-0.3766430436265163
52.66281834720402,9.499828663564706,-17.425865026485628,4.553734847855414,1.7560608834948959
-44.472445761421916,-37.530253567164195,9.839264549191862,0.5463663439943783,-0.3766430436265163
-44.472445761421916,-37.530253567164195,9.839264549191862,0.5463663439943783,-0.3766430436265163
-18.71939462621703,-12.163778691172979,-2.3630254900142527,2.2114868852819183,2.254268011915729
61.98441094606676,41.806992685205685,-4.134645196314026,1.7771327617468862,-17.933304470811144
-17.638224343383882,-12.13653490055539,-0.4462194899003719,1.7740503162173649,0.8569038362968582
35.03421283529133,8.70333985502259,-7.154241608844069,3.4749773882588633,-7.960855627941415
-15.043443510410523,-8.153689960444037,1.2153638512790306,0.621958650765584,0.18566308801198547
-20.715359627933502,-14.076528660043477,-1.483303240556826,2.2612545942989746,2.2390119479261226
-21.347482721188133,-14.566355241827836,4.9833373882629095,-0.7329474465093538,-0.9599138006546726
-18.685482269384323,-12.133118369002169,-2.191491296561005,2.3604309317326773,2.275927778085671
-19.13458577966084,-12.582710666951046,-1.9496120811666697,2.3754011160374833,2.2431110330858495
-44.472445761421916,-37.530253567164195,9.839264549191862,0.5463663439943783,-0.3766430436265163
-19.19521860483421,-12.63297068512755,-1.086303507417416,1.6993848512492717,2.304406476113402
7.3544715718175695,19.101614780114666,14.250681312144957,-14.281170549946554,4.828060313464998
-19.011243355379964,-12.416379141266319,-1.881417283709635,2.2269291666440294,2.2380379569057935
-44.472445761421916,-37.530253567164195,9.839264549191862,0.5463663439943783,-0.3766430436265163
-30.53803262695843,-23.96413522920926,5.184815260333232,0.7494315093129289,0.15746827755983342
-18.545073909156056,-11.576889538665094,-2.554681682773363,2.1994932562450717,2.400213579605095
-18.937240540871787,-12.525702130789044,-2.032955282320845,2.5683939830271765,2.3228102111501494
-19.5240479463548,-13.422440829243476,0.5999044458608052,1.3839153488051645,0.36764602166401683
-32.279445907199,-25.66408016447269,4.694917013980552,1.1564056069493753,0.37205746487260133
-17.827285237417428,-11.453610319316313,-2.4529540170860256,2.4568622304972125,2.12016882120767
-18.072097392251862,-11.526579195775014,-2.3478414554421168,2.159823071782893,2.1340434913243236
-18.731115067504287,-12.250544515819593,-2.130893385428522,2.155526376956171,2.0074615411934698
-20.779507738610835,-14.284759371320396,-1.112946745506462,2.3424016133660674,2.0867921608824473
-25.476977222572383,-19.162803598128257,1.0396645432370384,1.9543216615570922,1.5057313645391122
-18.228717939733155,-11.81874280923294,-2.178801396500461,2.4266665635000475,2.079300322288686
-18.177215062101972,-11.600246883245072,-2.442738229979923,2.532583455650626,2.333186143503798
46.4568267529052,54.347079664564724,14.800363077616327,-18.686651115038057,3.116808744893599
-16.847686634334842,-10.38677434590476,-3.1943629841318115,2.613132820439516,2.453276677356039
-18.6555537921174,-12.127530231878097,-2.042985521358923,2.295015729542167,2.2904049818011267
-44.472445761421916,-37.530253567164195,9.839264549191862,0.5463663439943783,-0.3766430436265163
-18.60502436229868,-11.990707801077477,-2.2215534384638844,2.191258878681866,2.0547191254152355
-18.63329319540836,-11.974656444833895,-2.203988387669086,2.4957874380860554,2.3125233911176246
-16.51974435376256,-9.717167352879013,1.944895852527615,-0.4201873190761201,1.5182884348862162
-18.57048568470227,-12.120891453326704,-2.426082119356393,2.260704251475957,2.203329004547962
-18.308744795484145,-11.891143304919254,-2.4461915018676192,2.1734998718522895,2.206439090734961
-17.788404704446826,-12.248041385758356,5.530942500874156,-0.407675319705784,-1.9300616337399168
-18.541651603500053,-11.993974948004652,-1.6668297677765305,2.2468295993679375,1.9155623295260291
55.16965825388301,32.072367923584274,-25.3736602347238,6.626017102497656,1.077766528936555
-18.127325109907364,-11.627775845928284,-2.450337179765632,2.4964431873370994,2.319848145586068
-25.03891870828317,-19.825475502925375,1.7021215415437934,1.714741296244251,1.0865094085946465
-17.48500353440909,-10.840050466792484,-3.0307926129624554,2.5736920679972877,2.385556965574885
-17.350452636090054,-10.37740842799413,-3.173693198783656,2.5664795557077653,2.391411363726179
-22.00692943237884,-17.33748055194592,4.66938477350619,1.2146915563700786,-1.4066370881431884
-18.740934918009938,-12.285121737537576,-2.2298287638800853,2.33105713989168,2.3141087489977035
-32.75243272810868,-25.976587700948734,4.515825892932172,1.1757854217906731,0.741996365773339
-26.664839938373778,-20.01617252958054,1.396509560921594,1.8280128557206075,1.4074613107975131
-17.439127398526416,-11.012735854136382,-2.7386214136386555,2.3864147377187415,2.2785811733586265
-26.844369439658074,-20.20077773696771,1.5530080233889672,1.75629014419242,1.369710580277034
