Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15,Component 16,Component 17,Component 18,Component 19,Component 20,Component 21,Component 22,Component 23,Component 24,Component 25
19.55988369779586,0.7582040191917914,20.19097022653358,-9.57670130813161,-1.521459785700035,13.997360330751897,-4.358504190899853,-8.50865301131915,-0.6468309318715533,-0.1182521469216041,-0.39658445678914905,2.7078821983339574,-2.4896222936496133,1.307594160022823,-1.2633554473555708,1.0301751223838236,-0.09169155087859031,1.5149364479737464,-0.16897242876317672,0.9465334755598044,3.4015616587903095,-1.1451008856071534,0.19735187919040917,1.6307869603589709,3.456171768388616
-44.00640343182712,-1.0696164537090174,0.4570523215376141,0.8732668358861968,-0.8860136835568756,2.0390737370857077,-0.3566863382998186,0.33528769010091475,0.3804668429278945,0.7718549027464274,-0.16141767660441916,-0.2156628499838524,0.504699859473537,0.6052332920660933,-0.5508020645616671,0.9073677134259978,0.914945586327953,0.09258794027867104,-0.49133904269948997,0.1314685171087283,0.6412020579709472,0.7033223142295758,0.16303528939491846,0.11646312698628858,0.6904707263133094
-40.69477747184261,-1.121635037997273,1.8998399443568954,0.5141841662075255,-1.1170402180681858,2.8783162211868616,-0.39071678180958586,-0.13437591852031186,0.2033382869641546,1.1517862263914975,-0.5180923798672977,-0.097831079560355,0.4019130404748526,0.8950572451800661,-0.49168903029380684,0.8238330611952284,1.0538437368534852,0.38412610357066096,-0.5013568729104116,0.46952547114427295,0.8729586462101939,0.540662942430745,0.05719361124902634,0.22671303150248184,0.7465237472571107
23.967304739110418,25.9586129078199,-20.21280069272225,-2.978368811436504,3.662444449979755,-13.155675972862964,9.206804882754605,1.8479250368542668,-1.3232244115851381,-0.871448287119337,1.4505431950144048,4.51295798153701,-1.2200544624956515,-0.5271091000100994,0.839749811083955,-3.1865128762513386,-1.9827654241814072,-0.7782591865477893,4.231380925037264,-2.859162776432413,0.6404845331767572,-2.4312064952237304,0.3954310695089307,0.2859752537419612,-2.1153791122578203
-43.21629508338753,-1.0618084876106957,1.0708742040701416,0.7293083125468743,-1.0410767753278856,2.293144463068937,-0.49800121277399456,0.0800989678186113,0.375550025370324,0.8405813662532625,-0.16853319670878822,-0.22406940618110952,0.45128995297934354,0.7276931195308145,-0.45669479792233403,1.0011165132450077,0.8915628527108937,0.11925623729257222,-0.4327917496488867,0.21843008491676974,0.7766284412270803,0.5781917117560019,0.07199718599119659,0.1736487261925048,0.7756468963778501
-43.58985769963936,-1.1178854733635566,0.5947705981026309,0.7057565136391232,-0.8526178696403239,2.204214691434669,-0.49057046492667994,0.20635971866174743,0.41012393618079535,0.8016416317180729,-0.18160060809910283,-0.2285610634760299,0.47444115500130907,0.6269822981063092,-0.520441908515339,0.9026738874341226,0.9182013723056968,0.10635436143745326,-0.45613164090091624,0.13525041581430874,0.6870408370861768,0.622559264312357,0.09083589064287412,0.1222212028756855,0.7392063868898754
-14.66152456802497,5.361578789914781,-5.343537233526271,5.992925888383985,8.603088598947378,-10.496489292987949,1.9264213404768804,6.959212883912675,0.5021636033658371,-3.6174100550422987,1.1189828374118522,0.2645770120197764,1.724551369258439,-3.691910565607475,2.186597509947771,-2.492504009258823,-1.0150820349151584,-1.9903768898602876,-0.05962099361169905,-1.6235229928696386,-4.020682728017309,-1.0187265694871857,-2.1159803128934396,-1.5600112202094276,-2.934375381532292
-44.50990192460075,-1.0324691912696617,0.08545437230085091,0.9219843983715967,-0.7588582425704896,1.850790152237289,-0.3833569757552596,0.4073659448219168,0.4285073179618726,0.7622334454938109,-0.152857231062669,-0.21710415799454724,0.5385319349286914,0.5686590663374058,-0.4730511579635836,0.8705283153853607,0.9087936359691106,0.10302113171925256,-0.44721600450237353,0.11158476118486411,0.6253038677906118,0.6915008336392476,0.1127815272208848,0.05894299340636107,0.7294200219365459
-45.1516758602432,-1.1709884741780074,0.1013131146215241,0.9394560561805413,-0.8960612532426924,1.949274438444621,-0.3831620544407248,0.391600476163933,0.4064482455229053,0.7756957046346217,-0.170737679314502,-0.25572576134627933,0.5432395165271907,0.59846260803721,-0.5270898288247741,0.9201708099604536,0.9311856953030873,0.07591425867950795,-0.490604504384146,0.11402276886554139,0.6307228513270694,0.6857901661013577,0.12259183897981837,0.07514169900176537,0.7186008236795136
-40.68739524305885,-1.310511426689506,2.0654954463205693,0.9990296220070134,-1.420604305244866,2.349851925945996,-0.6777078000720174,0.1626016577122664,0.4022673120405289,0.9703095549367332,-0.22095071176523848,-0.3247800418154317,0.5385047031179439,0.9467155415060147,-0.341400282823973,1.0741681851585276,0.934953774338446,0.18840990188149265,-0.06212437455805549,-0.06540830507018379,0.6552641214754352,0.5395081811971876,0.2109768926086042,0.3864267549446682,0.8874851442778948
61.33794208069464,10.380758930659411,15.581609314944881,2.9309731419623555,8.363284704138755,-4.160163056370093,1.04400400127236,2.6149366610898483,-1.1838564539058816,-0.45479633130034386,-1.5009522789682244,1.5732890567988977,0.07333559647445922,-1.158760377368101,1.064573968549936,-3.7569314217342944,-4.638698264649219,-0.9666597279144432,2.7289278230479304,0.022090930237115017,-3.2773182924089936,2.031595127794093,-7.682295287844266,5.739577668390813,-2.756368762781273
-43.77266361407102,-1.1073313264513291,0.5326635949435803,0.7821852072709335,-1.1255886687371557,2.1155776353719786,-0.5104481535087374,0.19645449836341583,0.3978272185056011,0.7782395817129141,-0.17175952324362623,-0.054622114327351576,0.49892320863205286,0.5909390237144749,-0.6461914173581305,1.0513610123316983,1.0804128855801005,0.27127546364799054,-0.27092601052488985,-0.061025518950365905,0.3022919029168458,0.6340679536016053,0.029245606105348668,-0.09912312714433298,0.6503337656041736
50.57934316725856,-28.52085024319541,10.845452472293214,16.672755081693516,-1.7623857012021404,2.0062144836290137,2.1435691666920067,-3.9436075210883064,-1.3301701314909866,-1.7506237250621257,-0.7899391363469589,1.4988153299246658,7.334032200945312,-4.125040145349358,-2.2294462451284316,3.074197921633319,-0.593021078540469,3.0077712915454935,1.539127737685868,2.791704877590404,-4.161568929603806,-1.3278579961208374,-3.2211102555543127,-5.116985012281476,-0.7499613388866944
