Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15
8.707142505444595e-05,0.00011644317852739442,0.00027831375250420714,0.00023918769744320117,0.00038362986804181326,0.00022492140893120918,-8.404355038828112e-05,-4.118313749401641e-05,-0.00011841493825722796,-6.41838210857129e-05,-0.00035104989101325345,0.00020591638382152957,-0.00013207968927091273,-0.00024185852268857633,-0.00023566119894614278
8.537837657944454e-05,9.285978488562473e-05,0.0003003254308985891,0.0002991274104483512,0.0004018977225782968,0.00019079907481882078,-7.15689614133017e-05,-0.0001408963086325377,-7.075977103974744e-06,-8.205966398365751e-05,-0.0003786821555174199,0.00022333383533906104,-0.00016957496498801937,-0.0002441907251493917,-0.0002346507395376477
0.0002056141876917245,6.457074823816454e-05,0.0002551339406659117,0.0002597030331436535,0.0003308108009201753,0.00018762296380052916,-7.62465984745291e-06,-0.00012599861615312315,-6.324067153603778e-05,-0.0001140810967847063,-0.0001275335686995793,0.0002650887271530188,-2.0497760132319532e-05,-0.00011727513674979185,-0.00023282943118921675
0.0001298537952139136,7.962152383416821e-05,0.00028803678618717144,0.0002725237518479222,0.0003794177626360508,0.0001987876741804854,-6.608519589905626e-05,-0.00010272864389231463,-6.62751922241745e-05,-5.441395207294708e-05,-0.0003197721209676623,0.00022769134953352154,-0.00012220803960482133,-0.0002531348528113751,-0.00023387310729519752
7.796626018934512e-05,0.00011552054000464349,0.000262543497736849,0.00024815508073522326,0.0004190810444939202,0.00020591481050808217,-0.00011041023673392673,-7.790019385855872e-05,-6.135368087237478e-05,-4.849600875889286e-05,-0.00035796036020484365,0.0002106027965942583,-0.00019900476209755506,-0.00027962333257172185,-0.00023132475225517556
6.848075078481109e-05,1.730262201616063e-05,0.0002811255026566228,0.0002492733875797847,0.0003556936992438844,0.00019995961711664057,-0.0001073869406357482,-0.0001063448750944143,-0.00010164537106547031,-4.187932999568126e-05,-0.00040219452709375415,0.0002372443172518222,-0.00011782885905356892,-0.00021898100941230704,-0.0002320744486641315
7.310671268546904e-05,4.0910018650520086e-05,0.0002952829296947798,0.0002447688139965444,0.0003650585472468706,0.00020100728539109773,-0.00010640115801761038,-9.76115584154438e-05,-9.642081238276317e-05,-5.355160846581383e-05,-0.00039879363528006953,0.0002390146734967511,-0.00011796895968943181,-0.0002208563866458713,-0.0002310206338344287
0.00010121421556446561,7.867836734045917e-05,0.0002975375679675351,0.00028962303755713457,0.0003937376294989838,0.0001959061478289329,-9.477391938668811e-05,-9.865264215944745e-05,-6.668854519474499e-05,-5.4066002582492854e-05,-0.0003607744726270891,0.00023358741105121298,-0.00014040241846437665,-0.0002143859809818175,-0.00023052303000616775
8.299505253576235e-05,0.00010815031484750625,0.00031006239589222525,0.0002812625216341117,0.0003771712433331141,0.00019943902258767968,-0.00011162482501373585,-7.716440579044725e-05,-8.193302365150196e-05,-3.089131671214251e-05,-0.0003702256499043107,0.0002203709527554076,-0.00016238394292538317,-0.0002349079657284396,-0.0002141867646094237
9.797658925649852e-05,0.00010587948567554002,0.0003213481978674308,0.0002676187076568405,0.0003877678306407723,0.0001974595524120794,-9.162558181368363e-05,-0.00010401710601412214,-5.6675921995401605e-05,-4.635208885753543e-05,-0.00037867105516903164,0.00021056172598903314,-0.00018908156729491402,-0.00022141671937388354,-0.00020610369836710003
0.00010558698286942086,9.260452805658756e-05,0.0002612781331398739,0.00027058627792468,0.0003915695129225613,0.00020025858689002904,-8.587058535452036e-05,-9.43519024264711e-05,-6.034848030948754e-05,-3.148606685987253e-05,-0.0003914702409341663,0.00023357713321021627,-0.00017761523899637494,-0.00023241828197939922,-0.00024587793937070295
-0.0006651222292133618,0.00033753937083606887,0.0014061873432308304,-0.0002424567939226826,0.000732469064780286,0.0002165745212635287,-0.000147074139727003,0.00010816823050817292,-6.207748688399388e-05,-0.001202851016957694,-0.0012288077742869793,0.0016591654592808262,-4.850545040853835e-05,0.00017663417826751615,-0.00044733101369079874
9.368656802324912e-05,8.768575474555384e-05,0.00027289513415346047,0.00023447530027845815,0.0003993227045169566,0.0001958432617600987,-9.94445693045811e-05,-0.00010133225320904185,-5.3171407546671794e-05,-5.466442072683638e-05,-0.00037297882929518227,0.00023894545083370013,-0.0001595599996458066,-0.0002600493415851698,-0.00020115319732288248
7.340348137417269e-05,8.871174115176843e-05,0.00031328157434365255,0.0003056781205617112,0.00038856656610508015,0.0002151321295646509,-0.00010258006100740321,-0.00011691837312073916,-3.611961072424655e-05,-3.6815550656238454e-05,-0.00037986261851331144,0.0002121615238213036,-0.0001719780464742377,-0.00024611796747914315,-0.00020967007818157037
9.609872250424973e-05,0.00010301535266053046,0.0002918260109452329,0.0002788666479087628,0.00038421313238961,0.000197137575532687,-8.938144975098735e-05,-9.611643735527515e-05,-6.034943558700923e-05,-4.943432066473265e-05,-0.0003773788539276491,0.000230993286598975,-0.0001525871807473923,-0.00024786547645430033,-0.00022810342345492803
0.00012283217149257876,8.781783223368101e-05,0.00027448903309444683,0.0002619568672185628,0.000420184725526394,0.00019590307606166647,-5.460562022258854e-05,-8.599220970561489e-05,-6.945608932424217e-05,-7.8566022703061e-05,-0.0003674983119630459,0.00019136506718203544,-0.00014417777705679483,-0.0002641594931411925,-0.0002589701473431187
