Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15
0.00023434527149084023,0.00045434655578561957,0.000463152560807454,0.0002073981277954602,0.0004774415433592569,-0.0003770229778087945,0.00023863573960438515,0.0003464070008341499,-0.0006721628290410146,-0.00041818677037668245,-0.00027343530146841944,0.002289064540847409,0.0003760665017685536,-6.679550016459555e-05,-0.0002202018240734546
0.000608457503876377,0.0005031162454969127,0.0005088254134346275,0.00024085826166959725,0.0005020145572168247,-0.00038291490248804034,0.00033219977576443645,0.00028674194700194016,-0.0007590656845706943,-0.00040135560057623604,-0.0002473176915012454,0.003052606142479068,0.00028095930071361455,-0.0003790481150789006,-0.00029916632793173457
0.0005737896261700174,0.000494773467832351,0.0004775011764109257,0.00023840196134853467,0.0003560400277405996,-0.00036596667445152025,0.0003276540405409746,0.00029300744435471385,-0.0006463399674376079,-0.00034361659086888863,-0.00018943631945660496,0.002612771509623263,0.0003021914895989025,-0.00043600251694775506,-0.0002453748776244404
-0.0012827063444153675,0.0006358731917612277,0.0008698042478115619,0.0002057586321216889,-0.0013991962207009032,0.0013426441019424127,0.00037067493778847766,6.179598378513582e-05,0.0005798299632350584,0.002305430420157236,-0.0010646798728503096,-0.009095603253102057,-0.00023947444291266994,0.0014843148379013122,-0.0005709220940439643
0.0006524542872030198,0.0005025866683950514,0.00048395400860445226,0.0002500876352044983,0.00047799364362410737,-0.00036368708484713075,0.00038964303426713824,0.00026894776745846794,-0.0007338884623350465,-0.00042246203762446487,-0.00022752755141152437,0.002907101425819508,0.00033199677036183686,-0.00046493904367838734,-0.00017158916448590681
0.0006333937298660274,0.0005168781085818389,0.00049971029164009,0.0002495575293214589,0.0005053267901776698,-0.0003841762078404286,0.00034729782415913134,0.00030500167584928653,-0.000752284189602474,-0.0003707188821969194,-0.00024335775760179096,0.0029795539182187894,0.00031385294434503353,-0.0004054763816308469,-0.000279873783801055
0.000706860132449794,0.0004642339224801183,0.0008323255906189969,0.00017165638062298057,-0.0010214582840403924,-0.0003988046738361315,0.0004917574611045828,0.00046881407078430383,-0.0008083950015843572,0.0003467303942077827,-0.0005330125255379942,-0.0002690141893326112,0.000312683902753707,-0.0008530157253062409,-0.0004252804688449991
0.0006375903993611884,0.0004340833114227749,0.0005411384468086236,0.0002445063717967601,0.0005124454882468483,-0.0003897629882143715,0.00033186328792602016,0.0002744581388876933,-0.0007964659828221126,-0.0004322516114225906,-0.00023664067194765644,0.002922500957637928,0.00027935454137639103,-0.0004439028701784122,-0.00023490496498439147
0.000631081906715043,0.0005527049756422031,0.0005398187528448152,0.00024762958743668434,0.000734202188191865,-0.0004014401212538515,0.0003844733160863573,0.00029126694124400617,-0.000899040076356958,-0.0003567828926878592,-0.00031826967004752233,0.0036098824374127636,0.00031749675741395166,-0.0003594980066209254,-0.0005638883256771083
0.000623991912378004,0.0005453315449922662,0.0005211126675244912,0.0002500453782191428,0.0006104895486940955,-0.00036500340056821513,0.0003530610807496172,0.00031459462239769357,-0.0008299536068126503,-0.000351168455231424,-0.0002767029788928742,0.0031964294573533472,0.00027861193365499593,-0.0004036753862136127,-0.00041205383640951885
0.002352301840063546,0.0016378594672293687,0.0014193271858715104,0.0001331796821656242,-0.003686764431943424,-0.0013964611175044804,0.0011755026103272043,-0.004256164635593676,-0.0030668855038727787,0.0018853770523813299,-0.0008362033200809995,-0.004377923673675288,0.0005088185227992056,-0.0023470906571154263,-0.0003659541396028625
0.0006329415432375275,0.000569639776690605,0.0005315861129168124,0.00024794859569501453,0.0006455443669274324,-0.00039373495141344474,0.00037619711761579746,0.00028685844227607457,-0.0008395718117023652,-0.0003683692521356174,-0.000295526706004468,0.0033840558826757805,0.00022934746961363473,-0.0003982032444082545,-0.0004578143968248549
-0.0003215723331288845,0.0007755752691031129,0.0006342814480875463,0.0003478736484899025,0.00044207405562767584,-0.0007096335798326938,0.0007429817783377303,0.0005903526809271436,0.0003607195681637904,-8.543487339304507e-05,0.0023763864130375385,0.002429514688527699,-0.0023013001375290164,0.0006769758134912177,6.414336054693715e-05
0.0006032180348241978,0.0004831627352354729,0.000522289780768166,0.00024879776476424134,0.0005060759564818459,-0.00036346005930936923,0.00036396382879733694,0.0002677857756649233,-0.0007929775339958513,-0.00035322556638523703,-0.0002540729003515982,0.0029804140447475458,0.00030976266716809913,-0.0003814441296772066,-0.0002774862800446811
0.0006052812785357345,0.0004878113459092545,0.000515229557449071,0.00024594417900475416,0.0005027145142890755,-0.00037018618232626,0.00036581799434864454,0.0002642002381985677,-0.0007871621001346018,-0.00034918818521899564,-0.00026539223611719685,0.003010202129147638,0.0003115628706367029,-0.00038659649770310297,-0.00028542262609290156
0.0005357744706682586,0.0004441970167730308,0.0004894846416759548,0.00023835063652564973,0.00032215207792457817,-0.0003425001766394688,0.00033275410459747976,0.0002799642348830706,-0.0006514686974109776,-0.00028605937227188885,-0.00023531783849531582,0.002295850845500429,0.0002754582132418982,-0.00031763716213570103,-0.00032414599021771384
