Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15
0.002227726216546233,3.2287543832373e-05,0.00030086473451475097,0.0001309605226705084,0.00037416877406359835,-0.0004917595982508963,-0.00034720915792101976,0.00023891456261590556,6.322813660224747e-05,-0.00037439150080316675,0.0006049041196075634,-0.00020303945297898846,-0.00036975518246494955,0.000809600984647859,-0.0004765950133239946
0.002968573089365908,9.25441793868893e-05,0.0004484317127865576,-1.3725112810810603e-05,0.00027814858833653187,-0.0005240339121551777,-0.0002864313480562251,0.00033251057664365085,-1.0736022480389073e-05,-0.00037703263806079156,0.0004912255230296975,-0.0004737821915472153,-0.0002951484813746674,0.0011898302244809078,-0.0005317255710197202
0.002536099375856352,3.8201836758343505e-05,0.00038297081693271185,-7.930964261515401e-05,0.0002997332509751387,-0.0004081086996386963,-0.00029178766986491696,0.0003277675778332234,-7.446332274574474e-05,-0.0003597422999714928,0.0003589747837884299,-0.0004289374346692788,-0.0002744836276850884,0.0011167858285459215,-0.0004971503980801288
-0.009066170196041962,-0.0014926460303938305,0.0002805172327371205,0.0008072765386041311,-0.00023072129903919315,0.0009132204434150842,-7.183848738419679e-05,0.0003701003366735108,0.0015723709996412988,0.0013355412557258036,-0.0013842270749702653,0.0006497782581934214,-0.0013136339657509768,-0.0019448266837236163,-0.0007523376445018827
0.0028243140639569253,0.00013403860768768336,0.00045158048243399047,-0.0001246660671065686,0.0003293242920995323,-0.0005109046964872465,-0.000267748985803947,0.00038979964099804693,-8.990167820974773e-05,-0.0003570504935303319,0.00044904890143170355,-0.0004115596559542886,-0.0002678531277948899,0.0012226206570954742,-0.0005053895570275307
0.002894882805094035,0.00010301542031671351,0.00045550546275356017,-3.978463291793884e-05,0.00031109332734364,-0.0005324327259051795,-0.0003045428908156852,0.0003475800221113022,-1.2389281055976973e-05,-0.000377912990867992,0.00044994927909703893,-0.00047491674875115085,-0.00030009725676088527,0.0012047212257009416,-0.000521793755910572
-0.00040752438095220905,-0.0006915095606533463,0.0007359496033366147,-0.00026221119667769164,0.00031271651553188985,0.0007102705903321384,-0.00046724287766443926,0.0004909668139835897,0.0001608072342030018,-0.00038696708130997747,-0.0002414937307771588,-0.00047615162228188576,-0.000166067090359518,0.0013361536425539478,-0.0008050410445408785
0.002834494674633769,0.00012802038666923326,0.00045705517433167816,-6.409552491474889e-05,0.00027668228887343336,-0.0005359507705600874,-0.00027384786694579176,0.0003320919230109994,-4.4287159256091616e-05,-0.00038349436998615837,0.0005106564519740854,-0.0004447250852755407,-0.00020826777298165713,0.0012318878390834179,-0.0005609684096124325
0.0035129570817220243,0.00010393434902497457,0.0005150904108675198,0.0002181257397816825,0.0003140765593146792,-0.0007115318539018844,-0.00029208144869100674,0.0003850147873865897,0.00012441038377307117,-0.0003953333850820226,0.0005482223331994074,-0.0006502692607488385,-0.00034017936010602754,0.001330402567973599,-0.0005670699500954255
0.0031046786868309693,9.956750915117805e-05,0.0004763888312499627,8.528002094398705e-05,0.0002756082294277326,-0.0006163665753021754,-0.0003145946171051914,0.00035341738427681184,5.061128019426463e-05,-0.00035854945112294656,0.00048100486745030255,-0.0005500647485290722,-0.0003238807202238624,0.0012797011505428653,-0.0005441706272887514
-0.004846073800526363,-0.0015442328970111763,0.001622137279061552,-0.001718261249023522,0.0005131498635296026,0.00282037710858411,0.004253820282318993,0.0011735772470237629,0.001279745439401711,-0.0013552781339048379,-0.0009833690114676703,-0.0012309885463444384,-0.0007427136607572334,0.004093901563007129,-0.0012662012485795378
0.003291544623067161,0.00010066250248398016,0.0004951715281650447,0.00012334622254894293,0.00022614863485730872,-0.0006416999277859904,-0.00028689453928624505,0.00037659067242357396,5.318091303735682e-05,-0.0003873146541950481,0.000500444883824857,-0.0005817893845831526,-0.0003472527956536998,0.0013040923327124034,-0.0005571134676100063
0.0024621881752087183,0.0003119221075469374,-0.0022743069405388333,-0.0006410261673507242,-0.0023033391552319,-0.0005350100917306304,-0.000593252996306737,0.0007451208471371963,6.685665017240192e-05,-0.0007130959206067093,6.378116973400516e-05,-0.0006399888988746133,-0.0007324301321017908,-0.0003254930227575755,-0.0006800912115463454
0.0028918918055951697,9.536397472816556e-05,0.0004526042390010498,-2.37107827237391e-05,0.0003070297749614153,-0.000533074123667596,-0.00026786833966786186,0.0003643157248534596,3.869567696345005e-05,-0.0003574074396527796,0.0004775736036660127,-0.00045279281113492695,-0.0002753720555526698,0.0012042387541215949,-0.000543173865718677
0.002921869529639822,9.093679407572261e-05,0.00046315910063365754,-1.635381087820002e-05,0.0003087881631517751,-0.0005283459009302976,-0.0002642390050070559,0.00036616700382097493,3.7533856894669175e-05,-0.00036409295313001686,0.0004692020664611906,-0.00045528901888648656,-0.0002788626453107077,0.001207862222043202,-0.0005367298069930962
0.0022208053462875023,-1.9070710794977478e-05,0.0004101661700288809,-1.298792598214624e-05,0.0002733538668100723,-0.00038432411155286847,-0.0002798150676333843,0.0003329500010723222,1.712462022114784e-05,-0.0003373395915506494,0.00037878266750118375,-0.00045407074446315464,-0.0002733738313320995,0.001000055000697667,-0.0005044181826900817
