Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number,KOI Name
-14.298700332641602,14.300140380859375,0.010178876109421251,1.0059233903884888,1.1714900135993958,-0.3668934404850006,9.013773242842339,-0.5843450129032135,0.0,-6.187353040763372e-08,14.299420356750488,0.5855200290679932,0.8080680133287726,0.0,145.56249259999996,146.0588,2454979.059,1.274,5.4126,2931.6,0.336,0.49638999999999994,40.15,0.536,89.11,387.0,5.33,82.2,0.307,0.306,0.0,0.0,6148.0,4.346,-0.3,1.095,0.9690000000000001,31.368000000000002,49.257,58.1,1,9,K01008.01
-6.569429874420166,7.01324987411499,0.0049828561022877685,0.977375328540802,1.1753850281238556,0.1816279888153076,1.3336167953381135,-0.5924600064754486,0.0,-2.1364056253625992e-07,6.791339874267577,0.5880699753761292,0.7589529694588083,0.0,317.74527,205.9582,2455038.958,0.787,17.54,206.6,0.013999999999999999,0.13063,2.1,0.8390000000000001,89.49,336.0,3.03,88.7,0.308,0.3,0.0,0.0,6050.0,4.08,-0.94,1.3330000000000002,0.779,6.035,7.386,13.6,1,4,
-9.97747039794922,21.94252014160156,0.013262473978102207,1.003411889076233,1.1883600056171415,0.4609327614307404,5.617731672789401,-0.5959849953651428,0.0,-1.970758397475758e-08,15.95999526977539,0.5943999886512756,0.7018902760977328,0.0,3.43525124,132.6333,2454965.633,1.121,4.5089999999999995,152.2,0.134,0.00541,25.43,0.047,41.65,1579.0,1468.73,1.5,0.405,0.264,0.0,0.0,5854.0,4.013999999999999,0.12,1.742,1.143,4.552,10.048,6.3,1,388,K04224.01
-6.586540222167969,14.729080200195312,0.004899980966001749,0.9791154861450196,1.1825899779796598,0.4144724011421204,4.121267710408473,-0.593669980764389,0.0,-8.026769024122645e-08,10.65781021118164,0.5918099880218506,0.7393895119515039,0.0,2.32539968,132.12985,2454965.13,1.004,16.791,288.1,0.033,0.00402,9.76,0.042,16.63,2501.0,9234.82,1.047,0.251,0.33799999999999997,0.0,0.0,7046.0,3.8310000000000004,0.1,2.7239999999999998,1.834,4.337,9.873,79.9,1,1005,K04212.01
-11.092329978942873,14.906579971313475,0.0048549631610512725,0.9694302082061768,1.1608150005340576,0.23172904551029205,3.5975935953324103,-0.5829600095748901,0.0,-1.5930754654902614e-07,12.999454498291016,0.5802900195121765,0.7642525465258729,0.0,0.7645977559999999,131.69552,2454964.696,0.345,1.119,16.6,0.004,3.95972,0.72,0.018000000000000002,86.02,2708.0,12721.72,4.965,0.324,0.305,0.0,0.0,6218.0,4.066,0.1,1.726,1.263,4.05,9.048,12.0,1,1750,
-196.5703125,43.27457809448242,-0.7018568515777588,11.000879287719727,2.222525030374527,-7.445007801055907,68.46529299972539,-0.7822050154209137,0.0,5.7993347439265414e-06,119.92244720458984,1.0340199470520022,29.801158188335165,0.0,3.564614021,131.86235,2454964.8619999997,0.9890000000000001,3.44204,94342.0,0.47200000000000003,0.98216,46.0,0.043,83.47,1187.0,470.37,8.705,0.324,0.298,0.0,0.0,5891.0,4.45,-0.56,0.892,0.818,295.88599999999997,2650.449,728.8,1,342,K01007.01
-4.7807297706604,9.20757007598877,0.00598524184897542,0.9746100902557372,1.1720499992370603,0.28487178683280945,1.6010878175324461,-0.5969850122928619,0.0,7.473148435671357e-08,6.994150161743164,0.5866000056266785,0.7177820842236821,0.0,116.52143170000001,144.13378,2454977.134,1.26,5.577000000000001,771.5,0.28800000000000003,0.10987999999999999,44.41,0.48200000000000004,88.32,457.0,10.33,42.9,0.353,0.29,0.0,0.0,6056.0,4.178999999999999,0.0,1.411,1.0959999999999999,6.876,19.213,25.0,1,12,K04925.01
-17.526790618896484,15.282859802246096,-0.01992920786142349,0.9730682373046876,1.1705699861049652,0.16282042860984802,3.7450245602472254,-0.6221149861812592,0.0,-8.987378393769584e-09,16.40482521057129,0.5861200094223022,1.1078702946202226,0.0,13.32354078,134.03671,2454967.037,0.225,3.873,116.6,0.01,1.84695,1.32,0.11699999999999999,89.5,872.0,136.61,25.88,0.373,0.28300000000000003,0.0,0.0,6113.0,4.341,0.22,1.218,1.194,4.498,15.665,16.3,1,102,
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.283466438,132.34883,2454965.349,0.457,7.7999,864260.0,1.166,0.43123999999999996,218.79,0.037000000000000005,84.66,2014.0,3883.24,4.917,0.273,0.318,0.0,0.0,6723.0,4.0889999999999995,-0.24,1.719,1.327,1573.13,6511.655,1103.1,1,0,
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.101595158,132.6324315,2454965.6319999998,0.39399999999999996,6.103619999999999,366585.0,0.579,0.5561699999999999,51.08,0.047,87.14,1028.0,264.23,7.907999999999999,0.42100000000000004,0.252,0.0,0.0,5610.0,4.533,-0.38,0.8079999999999999,0.813,1849.999,24137.737999999998,3809.8,1,658,
-6.715250015258789,10.747130393981934,0.0041132434271276,0.9778186082839966,1.1859450042247772,0.2087344229221344,1.5640864993576615,-0.5971949994564056,0.0,-6.214935576478544e-08,8.731189727783201,0.5927500128746033,0.7485423499890007,0.0,16.56806842,146.15285,2454979.153,0.16399999999999998,4.2647,1331.4,0.033,1.9096099999999998,2.54,0.11599999999999999,89.69,548.0,21.27,30.26,0.551,0.165,0.0,0.0,4987.0,4.602,-0.18,0.716,0.7490000000000001,6.665,31.121,41.9,2,83,K07625.01
-8.529410362243652,9.348580360412598,0.0056805615313351146,0.9524080753326416,1.1158399879932404,0.2111789435148239,1.4913630055790712,-0.5647249817848206,0.0,-9.472450056672293e-08,8.938995361328125,0.5581099987030029,0.6941135450236143,0.0,47.3329299,151.41613999999996,2454984.4159999997,0.43,2.708,931.5,0.027999999999999997,16.34623,2.18,0.233,89.8,386.0,5.25,124.6,0.551,0.165,0.0,0.0,4987.0,4.602,-0.18,0.716,0.7490000000000001,4.8210000000000015,13.27,14.0,2,30,K04927.01
-12.951539993286133,20.277780532836914,0.010969453491270542,0.9838319420814514,1.1649599969387054,0.2510703206062317,5.6311662240478695,-0.5761100053787231,0.0,-3.068256671152104e-07,16.614660263061527,0.5823500156402588,0.7623057607818279,0.0,8.09695764,140.74216,2454973.742,1.165,3.319,283.5,0.182,0.01755,34.0,0.08199999999999999,72.77,1197.0,484.58,3.93,0.353,0.29,0.0,0.0,5949.0,4.024,0.02,1.7069999999999999,1.122,9.831,31.485,35.4,1,165,K01001.01
-17.24856948852539,28.14055061340332,0.009084297344088554,0.6153572797775269,0.0,2.0481431484222408,121.17379038109598,0.0,0.0,9.668606651478084e-08,22.694561004638672,0.0,0.14989579544911735,0.0,2.43574046,133.47404,2454966.474,0.997,22.25,6223.0,0.127,0.0043,24.62,0.040999999999999995,25.56,2102.0,4614.94,1.105,0.235,0.33799999999999997,0.0,0.0,7239.0,4.129,0.02,1.781,1.558,4.309,14.6,74.6,1,215,K01001.02
-39.44390106201172,25.824520111083984,-0.04829324409365654,1.7406888008117676,0.0,-7.730072975158691,148.67464639384238,0.0,0.0,-2.4066824178576565e-07,32.63420867919922,0.0,24.47514566038978,0.0,2.64830047,133.03487900000002,2454966.035,0.873,2.6395,12668.0,0.125,0.45328,126.54,0.046,80.89,3042.0,20225.84,5.52,0.614,0.126,0.0,0.0,4839.0,2.761,-0.04,9.277999999999999,1.808,76.39699999999998,480.287,79.8,1,111,
-7.435790061950684,34.621959686279304,-0.006466740742325783,1.0371559858322144,1.1814599931240082,0.8914512991905212,26.444714311792428,-0.5979200005531311,0.0,1.5529893123998652e-07,21.02887535095215,0.5909500122070312,1.1301011534440553,0.0,10.38122447,268.02421,2455101.024,0.319,2.715,801.5,0.026000000000000002,4.05514,2.18,0.087,89.36,672.0,48.37,28.48,0.568,0.153,0.0,0.0,5095.0,4.566,0.02,0.78,0.816,12.495999999999999,68.877,41.9,2,130,K04928.01
-9.099980354309082,30.66143035888672,-0.005067802034318447,0.9938326478004456,1.109479993581772,1.2545764446258545,29.204396130094477,-0.5741249918937683,0.0,6.028525739991302e-08,19.880704879760746,0.5553699731826782,1.090288730282421,0.0,24.5709023,135.87209,2454968.872,0.945,3.5869999999999997,764.2,0.033,0.32656999999999997,2.82,0.155,87.52,505.0,15.33,21.8,0.568,0.153,0.0,0.0,5095.0,4.566,0.02,0.78,0.816,8.849,34.578,26.3,2,50,K02634.01
-7.069890022277832,25.766679763793945,0.01751093566417694,0.9803265929222108,1.1575599908828735,0.6819742918014526,11.14941240131006,-0.5778599977493286,0.0,-9.61474639560344e-08,16.418285369873047,0.578980028629303,0.6933516390144046,0.0,0.5421226170000001,131.98408,2454964.984,0.10800000000000001,1.2830000000000001,88.3,0.009000000000000001,2.29284,0.94,0.013000000000000001,88.11,2238.0,5914.13,3.29,0.419,0.256,0.0,0.0,5875.0,4.476,0.18,0.998,1.088,5.224,13.561,16.3,1,2464,K07626.01
-7.4404802322387695,9.106630325317383,0.0071789748035371295,0.9804358482360841,1.1657399833202362,0.2526148557662964,1.7751480110327256,-0.584104984998703,0.0,1.5171205880917275e-07,8.273555755615233,0.5828099846839905,0.7372754842315135,0.0,16.54081386,133.95273999999998,2454966.953,0.688,2.5996,370.0,0.019,3.36721,1.57,0.11800000000000001,88.92,570.0,24.87,36.5,0.568,0.153,0.0,0.0,5064.0,4.572,0.0,0.769,0.8059999999999999,6.1960000000000015,27.846999999999998,32.8,1,80,
-11.879199981689453,6.904240131378174,-0.014848099090158941,0.9681746363639832,1.1706850230693815,0.20663276314735413,1.414989564811984,-0.6181850135326385,0.0,1.7486735124271285e-07,9.391719818115234,0.5856699943542479,1.096167754721314,0.0,24.5714867,156.0157,2454989.016,0.978,29.96,506.4,0.028999999999999998,0.00035,3.04,0.16399999999999998,64.05,637.0,39.0,2.24,0.345,0.292,0.0,0.0,5977.0,4.462,-0.22,0.956,0.9670000000000001,3.7880000000000003,9.972000000000001,31.1,1,57,
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.40469182,131.552084,2454964.5519999997,0.597,6.2632699999999994,702439.0,1.068,0.46311,217.25,0.027999999999999997,80.56,2263.0,6187.57,3.642,0.32799999999999996,0.306,0.0,0.0,6230.0,4.043,0.22,1.8630000000000002,1.396,1946.652,18140.393,2651.1,1,0,
-313.37518310546875,183.55838012695312,-0.5013337135314941,18.477245330810547,0.2755350023508072,-3.226543426513672,30.99929401207569,0.0,0.0,3.923822112610996e-06,248.4667816162109,0.0,10.784263623647409,0.0,0.6811377959999999,131.57697,2454964.577,0.968,2.7287,105189.0,0.485,0.59875,45.75,0.013999999999999999,66.72,2025.0,3995.23,2.449,0.35600000000000004,0.28600000000000003,0.0,0.0,5872.0,4.474,-0.58,0.8640000000000001,0.8109999999999999,486.82199999999995,6145.996,432.5,1,1043,K00147.01
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.306982793,143.73316409999995,2454976.733,0.564,11.4277,341790.0,0.611,0.20326,81.21,0.09,86.91,960.0,200.8,10.450999999999999,0.335,0.295,0.0,0.0,5912.0,4.225,-0.3,1.217,0.907,2805.1459999999997,12864.678,3691.9,1,0,K08084.01
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,204.0329342,253.53662599999998,2455086.537,0.49,17.5623,411374.0,0.652,1.2468700000000001,57.35,0.654,89.8,272.0,1.29,140.0,0.434,0.243,0.0,0.0,5553.0,4.577,-0.16,0.8059999999999999,0.903,2058.695,2607.341,884.9,1,0,K03999.01
-9.029120445251463,59.87554931640625,-0.003874912159517408,1.0092891454696655,1.1833700239658356,3.153640985488892,175.72486831671668,-0.6064650118350983,0.0,4.0868214185549593e-07,34.452335357666016,0.5920900106430054,1.0225495330726777,0.0,13.12162167,133.39526,2454966.395,0.807,3.6138,196.9,0.013999999999999999,0.5475399999999999,1.99,0.11199999999999999,87.29,913.0,164.48,17.08,0.324,0.303,0.0,0.0,6140.0,4.265,0.0,1.2770000000000001,1.094,5.365,27.21,32.7,2,97,
-7.702980041503906,14.310040473937988,-0.00014673694386146963,0.9309596419334412,1.0107200145721436,0.265156090259552,2.9470274232458458,-0.5159250199794769,0.0,2.671476823586221e-07,11.006509780883787,0.5055000185966492,1.321626493239522,0.0,4.6126736,132.7757,2454965.776,0.755,3.0643,133.2,0.011000000000000001,0.42038000000000003,1.6,0.055999999999999994,84.44,1294.0,663.8,7.79,0.324,0.303,0.0,0.0,6140.0,4.265,0.0,1.2770000000000001,1.094,5.74,28.706999999999997,34.3,2,293,K06257.01
-440.0675964355469,388.3913269042969,-0.7459247708320618,22.583843231201172,2.2963300496339802,-1.0316803455352783,100.35686011441099,-2.0329550504684453,-0.4807099997997284,1.7304611380319766e-05,414.2294616699219,1.150990009307861,1.3515493604565478,-0.4807099997997284,1.109841858,132.16559850000002,2454965.1659999997,0.12,8.11952,300713.0,0.507,0.09579,177.78,0.024,86.26,2944.0,17830.7,1.841,0.389,0.273,0.0,0.0,5788.0,3.6069999999999998,-0.04,3.2110000000000003,1.52,1067.138,8039.847,2082.6,1,1232,K06258.01
-30.106300354003906,50.05091857910156,-0.15295760333538055,2.1282000541687007,0.9583899974822998,-5.629266262054443,53.08856795273046,-0.4635299891233444,0.0,-2.41792995112412e-06,40.078609466552734,0.4796200096607208,9.181311582778914,0.0,1.8385149680000001,352.72266,2455185.723,0.045,2.7391,2721.7,0.047,0.88118,4.86,0.03,89.53,1426.0,974.1,5.4,0.41,0.26,0.0,0.0,5751.0,4.508,0.14,0.94,1.038,44.214,272.29400000000004,63.7,1,616,
