Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number,KOI Name
-0.6669300198554993,0.11313000321388245,-0.007953699678182602,0.062159497290849686,0.0067900000140070915,-6.642055034637451,44.99640992660934,-0.003710000077262521,0.0,-1.4480609297533054e-07,0.39003002643585205,0.0035200000274926424,303.5066714998491,0.0,5.09246539,357.53594,2455190.536,0.161,3.659,254.0,0.014,0.8851,1.17,0.052000000000000005,89.14,844.0,119.7,10.67,0.551,0.165,0.0,0.0,5037.0,4.547,-0.2,0.7509999999999999,0.727,3.648,15.175,17.1,1,225,
-2.3170599937438965,2.0144801139831543,-1.1300911864964291e-05,0.039240747690200806,0.0,-14.200892448425293,1926.289428962894,0.0,0.0,3.306054366265964e-11,2.1657700538635254,0.0,17.23716605449259,0.0,275.07365,315.2486,2455148.249,0.595,3.37,228.9,0.014,33.559940000000005,1.86,0.789,89.93,303.0,2.0,512.0,0.4370000000000001,0.243,0.0,0.0,5604.0,4.226,-0.12,1.187,0.8640000000000001,5.909,8.012,7.5,1,4,K01009.01
-252.4208984375,67.62171936035156,-0.5309610366821289,14.695307731628418,0.8870149999856949,-7.884773254394531,73.06769859501411,-0.6170549988746643,-0.20146000385284424,9.016142353172179e-07,160.02130126953125,0.43163996934890747,22.86351363010349,-0.20146000385284424,8.460438928,133.7744903,2454966.774,1.061,4.73492,76412.9,0.478,0.73874,36.62,0.075,85.68,804.0,98.6,14.087,0.299,0.306,0.0,0.0,5951.0,4.638,-1.06,0.7020000000000001,0.7959999999999999,452.526,3704.503,1797.4,1,164,K07621.01
-0.32506000995635986,0.10575000196695328,-0.0030398047529160976,0.02297140285372734,0.0021299999789334834,-6.527795314788818,48.72433226181154,-0.0015399999683722854,-0.0005200000014156103,-1.626088359738702e-08,0.21540500223636627,0.0010500000789761543,110.71967448188946,-0.0005200000014156103,0.53936593,131.97457,2454964.975,0.988,5.434,145.0,0.016,0.06737,9.19,0.017,12.57,5016.0,149399.93,1.012,0.314,0.304,0.0,0.0,6341.0,3.301,-0.1,5.3020000000000005,2.05,4.847,9.076,57.6,1,1239,K06252.01
-131.6444549560547,18.24279022216797,-0.08454795181751251,3.145495891571045,0.0029149999609217048,-32.04837417602539,1091.8916375959725,-0.0022849999368190765,0.0,1.4887709472920411e-07,74.94361877441406,0.0011699999449774623,386.7689503691374,0.0,161.78832712,214.039,2455047.039,0.267,5.31,87750.0,0.273,17.58377,36.14,0.607,89.95,375.0,4.68,289.8,0.373,0.28300000000000003,0.0,0.0,6018.0,4.327,0.18,1.212,1.142,341.666,806.993,704.5,1,9,
-0.9757099747657776,0.13800999522209167,-0.01251888182014227,0.09720722585916519,0.013989999424666166,-6.406975269317627,42.28314808034879,-0.009909999556839466,-0.004279999993741512,5.894521397027829e-08,0.5568599700927734,0.006310000084340572,97.19113046989551,-0.004279999993741512,9.93146307,136.49128000000002,2454969.491,0.037000000000000005,5.678,398.6,0.018000000000000002,0.48317,2.41,0.091,89.84,931.0,177.83,13.607,0.419,0.256,0.0,0.0,5782.0,4.28,0.16,1.22,1.035,4.53,22.901,26.2,2,137,
-0.6659200191497803,0.15460999310016632,-0.017106950283050537,0.11612723767757416,0.03329999957350083,-2.8569977283477783,7.703530207950243,-0.0002699999895412475,0.01510000042617321,-3.030533339991726e-08,0.4102649986743927,0.017110001295804977,34.864224628049236,0.01510000042617321,1.5926331809999998,133.9243804,2454966.924,0.003,5.5605,633.1,0.022,0.09265,1.56,0.023,89.93,1053.0,290.51,2.316,0.6659999999999999,0.077,0.0,0.0,4506.0,4.626,-0.2,0.6509999999999999,0.654,4.184,25.793000000000006,66.9,1,846,K04162.01
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.592634161,132.328769,2454965.329,0.877,8.9488,155156.0,0.519,0.06389,100.2,0.029,64.63,2255.0,6128.09,2.046,0.293,0.31,0.0,0.0,6574.0,4.061,-0.22,1.768,1.317,532.246,3630.369,1207.6,1,389,
-0.6666200160980225,0.9572299718856812,-0.0021740614902228117,0.057638444006443024,0.0,-0.2718190848827362,48.74339785673682,0.0,0.0,8.811624985847328e-08,0.8119249939918518,0.0,6.524479712958521,0.0,2.2227289,131.895,2454964.895,0.254,2.617,279.1,0.015,1.00737,34.14,0.051,87.73,4454.0,93172.12,6.41,0.547,0.17800000000000002,0.0,0.0,4996.0,2.354,0.07,20.848000000000006,3.584,4.73,13.497,10.5,1,208,
-98.05048370361328,38.49034118652344,-0.6711331605911255,9.584089279174805,0.6031049871817231,-5.350996494293213,39.552484773777856,-0.573309987783432,-0.17539000511169434,7.861079481526673e-07,68.27041625976562,0.25863999128341675,16.458422159315944,-0.17539000511169434,14.022451457,177.5952096,2455010.595,0.189,8.08619,20082.9,0.13,0.31052,14.93,0.114,89.27,810.0,101.92,14.778,0.35100000000000003,0.289,0.0,0.0,6061.0,4.401,-0.14,1.05,1.012,344.358,2487.494,2707.7,1,100,K00998.01
