Component 1,Component 2,Component 3,Component 4,Component 5
0.0004443396910143414,0.00233042661727333,0.0025494053027589705,-0.00023654984176518733,-0.00012566259043644357
0.00043833323042184654,0.002363203056532942,0.0025134483374929946,-0.00023358453534030378,-0.00013104284323586985
9.112095844452802e-05,-0.00815280189168595,-0.005494848167323723,-0.0008105074589465949,0.0011205896607427129
0.0004449969276095532,0.0023738447981594695,0.0025678975175301554,-0.00023486943414239629,-0.0001304536057269225
0.00035729136742209295,-0.002230927674393646,0.0008258375189403984,-0.00021074277788866148,0.0001300652275557671
0.00044817791216477943,0.0022964105858641753,0.0025529014003492796,-0.0002211249008046135,-0.00014008426756512523
0.0004503937196315449,0.0023059984379864176,0.0025416217793342868,-0.00024131303021498457,-0.00012010145055461468
0.0004461113181873432,0.0023769276351089438,0.002574776004083545,-0.0002344621638909295,-0.00013069781238653737
0.00043215758909410945,0.0023733363792146087,0.0025352425627928766,-0.00023708982873183582,-0.0001264692786954319
0.0009674657062217737,-0.006755119801412275,-0.00034707331972783,0.0018723519928100056,-0.0032900074959504246
0.0006609171110431896,0.0017574802913001553,-3.680389136253031e-05,-0.00014618441695511713,-0.0004148768252604508
0.00044181196764068515,0.0023100478541207333,0.00251396569309169,-0.00024764681614918704,-0.00010323660184079088
0.00043830410231001656,0.0023168212180043704,0.0025353883427706955,-0.00023287846716500262,-0.00012961036790379754
0.00044423267517824174,0.002325001418281328,0.002558553082009789,-0.00023478491238009986,-0.0001278344957745169
0.0003498078055854589,0.0014945402724369828,0.0017876507282713035,-0.00021498230343550812,-0.00010033182791984325
0.00043293590801963167,0.002360612502686007,0.0025480873251120797,-0.00023268495467975334,-0.00012964184552845327
0.00044328139164492836,0.002344411097028061,0.0025484289238084153,-0.00023411131419277516,-0.00013117557187957045
0.00043521239845421497,0.0023085889897835597,0.0025399994860828105,-0.00023168376744500918,-0.00012593756710601255
-0.0013279766594763427,-0.0002683094498600618,-0.001585759733106811,0.002065646026562542,0.0009186527828574303
0.0004439593480436787,0.002364221164722333,0.0025539347230835114,-0.00023399933652201997,-0.000132046550087633
0.00044679525852475515,0.00234360906135042,0.0025812257761185756,-0.0002352564129709913,-0.0001283813605192091
0.0004439149335589866,0.0022197924039482407,0.002560907295788895,-0.00023644836245881833,-0.00012292305846215898
0.0004450229548271925,0.002276328899647051,0.0025710341975855953,-0.0002353931755130461,-0.00012636217251446894
0.0004396726248572548,0.001810261435240956,0.0018725645452588226,-0.0002523341611895795,-0.00012759992670797272
0.0004457856160300425,0.002293399782231742,0.002555510953256693,-0.000233297352204118,-0.00012975885539512347
0.00044521518384864654,0.0023141923080265687,0.0025724571719198505,-0.00023499172497128148,-0.00012733744700209673
0.00042109871161712125,0.0018919736390750333,0.0023783303856886686,-0.00023692394987084013,-9.968600234552992e-05
0.00044566025485535607,0.0023302614064073055,0.0025674732004849314,-0.00023497477042043393,-0.00012828059559952116
0.00043341858784807586,0.00235285677277822,0.002551105625418046,-0.00023483443084429024,-0.00012963476218544757
0.0004435981214632123,0.0023584387556250803,0.0025592947705490258,-0.00023381121780687058,-0.0001315778164039571
0.0004447652238016489,0.002370586071736014,0.0025543705085624324,-0.00023476956006224432,-0.00013047294404278673
0.0002762307861940407,-0.004136769768976747,-0.004436224247432812,0.0001611006698828347,0.0002211126239518287
0.0004390956647561751,0.0022646353909411793,0.0025008878088237053,-0.0002396189547186171,-0.00011476187702212698
0.0004409611863356661,0.0023306938712045937,0.0025314786454804397,-0.00023399636288355905,-0.000129264069032591
0.0004461113181873432,0.0023769276351089438,0.002574776004083545,-0.0002344621638909295,-0.00013069781238653737
0.0004461113181873432,0.0023769276351089438,0.002574776004083545,-0.0002344621638909295,-0.00013069781238653737
0.00043611773469224587,0.0022518468376717744,0.0025092634432512637,-0.00023569770045686915,-0.00012295806707653231
0.00044278501474890436,0.0023351987988578576,0.0025191472688852927,-0.0002397676096426972,-0.00012130122791735503
0.0004375580224608357,0.0022989194275381047,0.00250359752533755,-0.0002374559936672874,-0.00012242155688571132
0.00044618882943696435,0.002371883242629636,0.0025714398532244087,-0.00023671882633382268,-0.0001274826225832007
0.00037834292542744707,0.0021187730841576093,0.0012380323181753576,-0.00025585521348953907,-0.00014289848241574518
0.0003187175767205777,0.0022272945728842035,0.0023486518313241794,-0.00023442113814583747,-0.00012075776514827527
0.00042817572712316434,0.002280635876860523,0.0024222732722382345,-0.00022889138711571958,-0.00013182120439924564
0.0004437416030941714,0.002364006578091207,0.002546852648674306,-0.00023470684333020954,-0.00012751683127028483
0.0004373770650952004,0.0022972835097280877,0.0024805668493497724,-0.00023326103124208112,-0.00012966769284641964
0.0004466512346538949,0.0023263494679456277,0.002572080819112047,-0.00023599852288346305,-0.00012775957509203204
0.0004461113181873432,0.0023769276351089438,0.002574776004083545,-0.0002344621638909295,-0.00013069781238653737
-0.0004711377714372686,0.0019418223394403811,-0.006651448406314011,-0.0008473927580045672,-6.07341776484111e-05
0.0004461113181873432,0.0023769276351089438,0.002574776004083545,-0.0002344621638909295,-0.00013069781238653737
0.0004461113181873432,0.0023769276351089438,0.002574776004083545,-0.0002344621638909295,-0.00013069781238653737
0.00041653039511203887,0.002317135219574724,0.002503912612580513,-0.00024438731441783957,-0.00011475074251306926
0.00043721762779199927,0.002286206179594468,0.00250469127679103,-0.0002352330016181374,-0.0001305491786415563
0.0004199761011703844,0.0019687339989652827,0.0022870258570427773,-0.000262538634322661,-8.071695484155419e-05
0.00044536223270841345,0.0023031529796295994,0.0024837737929205117,-0.00024461160298002896,-0.00011242079921423137
0.0006510688525636816,0.0012375185037591298,-0.0059662117040671075,-0.001018021104993391,0.0009047104891149281
0.0004470622921159451,0.0023382852011904058,0.002553522175595815,-0.00023793035563963885,-0.00012292950729564234
0.00043731841613081293,0.0021200825079894865,0.002244374448014016,-0.00025390292981219997,-9.343025228570527e-05
0.0003502421895971068,9.470201589299282e-06,0.0007811805674750046,-0.00038499664654923117,-2.4947374182283174e-05
0.0004425817729550596,0.0023389218467159104,0.002555575960285352,-0.00023524183841319967,-0.00012726389209226344
0.00044300365144770603,0.002343476425052428,0.002557582355323821,-0.0002351420020387014,-0.00012785691904719303
0.00046534880481600944,-0.0030233787760411863,0.00129673834945089,-0.0006600382695168644,0.0009015756920498464
0.00044332961587884126,0.0022981888274871375,0.0025350820951978922,-0.00024089069620033697,-0.0001125122747712844
0.00039182353628029547,0.0016703545953647096,0.0018918017393508254,-0.00013641081884718676,-0.00011120017509609933
0.0004414588938462692,0.002358827529588021,0.002531489872762262,-0.00023258074329864746,-0.00012853088331030662
0.00044595203414442964,0.002364563975389989,0.002552294171704428,-0.00023239137160200026,-0.00013053148155646086
0.00039326719681224027,0.0016576023408906857,0.0014573034986337591,-0.0004695680377672733,0.00023359803587015058
0.00042863130968932546,0.002272200991034725,0.00241264589690911,-0.00022987500830240967,-0.0001281086135761569
0.0004439851239395464,0.0023337447423344487,0.0025587448816024143,-0.00023449962815636638,-0.0001280503185127644
0.0004400251451452203,0.0022583654700437795,0.00253709330007151,-0.00023263677332075085,-0.00012523991092724105
0.00042001791017179043,0.002285356416776568,0.0023875563875640697,-0.00023538178850012517,-0.0001368700130365642
0.0004328632984507477,0.0021626129942706553,0.0022932396734391593,-0.0002172693673989301,-0.00016143765008015554
0.00016346892480960924,0.00019127374994585175,-0.001984268719224817,0.000125604184460644,-0.0008392893471337965
0.00042949381868269496,0.0022031050528586674,0.0023712279895254074,-0.0002234198765577411,-0.00012623377924674234
