Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15,Component 16,Component 17,Component 18,Component 19,Component 20
-0.0007004427531234432,0.0006708414812123183,-0.0016210158814699712,-0.0008472532880882401,-0.0006581053697469331,-0.0003814901519514204,0.000510407667795154,-0.0003812782605104512,-0.0026592885443263215,0.0005008084857629775,-0.00017754382084697164,0.001232855246422453,-0.0014402392094826242,-0.0028087706263803993,0.0006840555176118755,-0.00014300037302841266,-0.0006027321903395938,-0.001010968079561078,0.0003826003759327126,-0.0007239394684118064
-0.0008225424301333374,0.0003242134964255666,0.00044030664494257196,-0.0004243382847303981,-0.0003906238385929091,-0.00046366438815821095,0.0006474712652773095,-0.0005823726000734554,0.000367339629161495,0.0004845299503604685,-0.00015596944640454104,7.25706068989041e-05,0.0017750130939274082,-0.0028915465723212273,-0.0002528684959481149,-0.00020492253573572443,-0.0002568376661419622,0.0005151274217842816,0.0003214455623215698,0.0004120131510267639
-0.0007861396306723975,0.00036676258126052796,0.00044588837005866494,-0.00041897985160793856,-0.0003907685694336964,-0.00046131856358031507,0.0006539792636198859,-0.0005849325490310658,0.00036846082874467627,0.0004899873005836029,-0.0001551368969869128,8.249467543354437e-05,0.0017728839010730546,-0.0029104306062103843,-0.00025120072972076903,-0.00021002396387161394,-0.0002583641780065836,0.0005170515927106216,0.00032382935359606045,0.00041450034769748603
-0.0008384498875081912,0.00036854187322949924,0.0004477417068733771,-0.0004222654778787774,-0.00038111496662688617,-0.0004692623596181868,0.0006452224239280037,-0.0005797791825311536,0.0003561409607582033,0.0004821180934861423,-0.00015592832102442756,8.32419192643283e-05,0.0017923770465610661,-0.0029336357694867347,-0.00025369761326948147,-0.00020622104075971687,-0.00025775934393977145,0.0005218613566044133,0.0003233854835509232,0.00042010607659100665
-0.0006214791294049226,0.00028728321843186607,0.00029672210653755826,-0.000321433176986016,-0.0002960891542489022,-0.0003367506585413205,0.00042334060940938637,-0.00041008132741648755,0.0002814131239563384,0.0003601758952674554,-0.00015515626762431536,1.1344278024691218e-05,0.0013172138534054783,-0.0018193849345977979,-0.00017861136397740818,-0.00016764414994678534,-0.00022015756092182124,0.0003624755422072298,0.00028827903424472393,0.000293018057902786
-0.0008351440963243437,0.0003671040792792509,0.0004410316894150364,-0.0004153666441046116,-0.0003923934883900166,-0.0004612521775816644,0.0006684224728703888,-0.0005854609084563775,0.0003635609276662623,0.0004940341702031471,-0.00014879857840540396,7.960123680185971e-05,0.0017524112320875375,-0.002963985780048231,-0.000255871782233689,-0.00020228046381784616,-0.0002554184724744142,0.0005182910278786811,0.00032077049584414,0.00041111636218167815
-0.0008382455265108407,0.0003671422055735857,0.00044449752193208796,-0.0004196195401019512,-0.00039481125586327903,-0.00046588384902688867,0.000657754721062934,-0.000583658157419153,0.0003652926260071152,0.0004892056208125132,-0.00015809735659284632,6.712144289978804e-05,0.0017719210201805565,-0.0029450482826871155,-0.00026367547651131977,-0.00020633622926461461,-0.0002544286383014881,0.0005079011347527677,0.00032446282505226877,0.0004073441872724128
-0.0008126537160106857,0.0003680919985447579,0.0004475825162070665,-0.0004162244460776475,-0.0003913476885418216,-0.00046499085902336636,0.0006509521562923644,-0.0005738671586057204,0.0003690532529960772,0.0004804861700467695,-0.0001523016220152836,8.351462362280486e-05,0.0017735332696976944,-0.002903237759630789,-0.0002500448738951419,-0.0002026890885957294,-0.00025928676077088353,0.000524593636200301,0.00031888403854525414,0.0004186059010794983
0.00017785719888552167,0.00022400300374126366,0.00017935437414538715,0.0012083024801556302,-2.4184193397729157e-05,-0.00021775857935935476,0.0011568817304502283,-0.0004133890388517648,-0.0002681859667490485,0.0004701877747084458,0.0008460649388319611,0.0002937418624710624,-0.00043890821858980555,0.002628303605714111,-0.0003444277116939495,-0.0007228553129576568,-8.569090334690252e-05,-0.0007391175487230173,-0.002084133926831265,-0.0004523506293280858
-0.0008361563118220726,0.00036744207835341853,0.0004423943384354429,-0.00041879339454219735,-0.00039260730359866666,-0.0004604980334529656,0.0006698405640007875,-0.0005845034982102576,0.0003646106863712315,0.0004921922075095389,-0.00015885227261314288,7.530777050985988e-05,0.0017671142409740603,-0.002968604788112761,-0.0002577407642178661,-0.00020254646966651624,-0.0002523085996877271,0.0005180445160553388,0.0003234301485854964,0.0004128018097259086
-0.0008402878159663084,0.0003675027988466303,0.0004534937613009856,-0.0004265310689417059,-0.00039265044196143336,-0.00047145152186057576,0.0006432493017342542,-0.0005836407111814311,0.0003739215759595221,0.000496753355877633,-0.0001559376684580105,8.618159019259637e-05,0.0017935622497480313,-0.0029650013010951598,-0.00024758566758672747,-0.00020769489840307393,-0.000258534565023625,0.0005265662683942386,0.00032406970841978444,0.00042267588607237196
-0.0008312377356848,0.0003677831923770246,0.0004519653311904886,-0.0004290816325372626,-0.000394360668072019,-0.00047210031130282644,0.0005632548361147958,-0.0005739384649415681,0.0003773801928142316,0.0004721114336298282,-0.00015396234772202045,8.685642232475828e-05,0.0017835532981583873,-0.0028617804793523213,-0.00022855927460480393,-0.000200112437944106,-0.0002646888238144127,0.0005313029663225885,0.0003207963706542098,0.00042944154725818085
-0.0008309775242737633,0.00036741323155085214,0.00045336945981529485,-0.0004275380646535064,-0.0003928438395341895,-0.0004715615042157702,0.000600017449423065,-0.000578743723304236,0.00037331016128037953,0.0004845953276121446,-0.00015432509337690546,8.750379694496242e-05,0.0017989517425443802,-0.0029068889206651355,-0.00023929336145536422,-0.0002046325201585771,-0.0002609066740471975,0.0005284459178618804,0.0003227430706390649,0.00042515457981970214
-0.0007483464712672791,0.000328912566530057,0.0002883794535150053,-0.0001971763006317358,-0.0004194723419854314,-0.0002767051028154133,0.0004572224644155721,-2.63034287726465e-05,0.0003098560016021331,0.0005655959664037456,-0.0003083227329724982,5.824543561306873e-06,0.0007937687809565104,-0.002454241185244548,-0.0002058662944149262,5.8625718004567614e-05,-0.0002664254421285798,0.0004608487121218312,0.00026213056288478513,0.00031890974912673653
-0.0008319289712145241,0.00036463718190702163,0.00043840954692398446,-0.00041837492621857894,-0.0003933160537110929,-0.0004656597967687301,0.0006030162062436542,-0.0005815074915585464,0.00036590580613654795,0.0004842057166983219,-0.00015900716036926124,7.801577411253927e-05,0.0017770044836629367,-0.0029283566587104885,-0.0002573600770676823,-0.00020790004898617415,-0.00025538608157507425,0.0005148224972064948,0.000323225681775382,0.00041605181506844895
-0.0008373336251431559,0.00036878716569014653,0.0004522297251574104,-0.0004244307091863997,-0.0003939454716914973,-0.0004709901220693044,0.0006304229694327027,-0.0005813487106804346,0.0003706972615007638,0.0004813559122706098,-0.0001557830664282761,8.44969856493868e-05,0.001799224810097311,-0.0029335347468732024,-0.00025028576049252816,-0.0002063865829769933,-0.0002597411891348194,0.0005258317273878782,0.00032335350144023213,0.00042165783141408214
-0.0007567986827881321,0.00034116003249014,0.00045445854797923694,-0.0004069420812917074,-0.00037716990498359745,-0.0004823149063950845,0.0004660006420257519,-0.0004978172306642641,0.0003514232953347205,0.00037574523778369917,-0.00014948877357642268,5.857370038961892e-05,0.001806960420986987,-0.002443829838885806,-0.0002195258999379655,-0.00021304989485635374,-0.0002688586099144543,0.0004876020965998019,0.00031681376687854574,0.0003960093845363611
-0.0008388250593309764,0.00036784351210904264,0.0004491823896042809,-0.0004238430029194138,-0.000393362897743051,-0.0004687702615450307,0.0006430506132148279,-0.000580816020649974,0.0003691879904190011,0.00048571369691771253,-0.00015678370976793135,8.404828223711484e-05,0.0017906581227079372,-0.0029443994645654515,-0.0002514973253281229,-0.00020751450398821862,-0.0002583666916091948,0.000522533854615733,0.0003240332028604437,0.0004205969095489667
-0.0008390139806930897,0.00036706351095620247,0.0004511019106469051,-0.0004177095619576075,-0.0003931666026807086,-0.0004546015933991493,0.0006636134976319582,-0.0005836218527427801,0.00036504895093934943,0.0004911568334917229,-0.00014818342174492005,7.574049136523037e-05,0.0017689744875257314,-0.002954435284055635,-0.00025518106259565066,-0.000218331530793135,-0.0002576476781430006,0.0005099683916196846,0.0003271243201623009,0.0004169011507610508
-0.0008267336282631167,0.00036893053480145064,0.0004499186368650506,-0.0004089996421322943,-0.00039352780645634985,-0.000467663032137592,0.0006693846698431576,-0.0005873669893625126,0.0003660939004711824,0.0004869896465465407,-0.0001611819513573843,8.083556904013289e-05,0.001774323060402292,-0.0029667565728478825,-0.0002496137533431544,-0.00020785280824274515,-0.0002538494140101571,0.0005224833979019223,0.0003243921843823913,0.0004186097119484878
-0.0008437667834061549,0.00036898735823412616,0.00044559213948827404,-0.0004195123116412087,-0.0003935434348997832,-0.00046387472597785023,0.0006730445506682555,-0.0005837951092356311,0.00035701757124072286,0.0004968697720343202,-0.0001590645013084308,8.38246586977268e-05,0.0017537564586148368,-0.0029730462158242686,-0.0002579440551437271,-0.00020583415289708752,-0.00025710998692664966,0.0005183343048159772,0.00032418084298256437,0.000417499791509078
0.0026895190651460813,-0.0003503992414921384,-0.0005964325833357635,-0.00026323435784176495,0.00034037857730607774,0.0004892567687712182,-0.0005298218611364888,0.00017634130765783673,-0.0003931065067030413,4.6817795271150775e-05,-0.0006555655571790349,0.0007404428394189002,-0.0038558376967085845,0.006679488382447245,0.00041754198063644683,0.0005450080999045318,-2.384795902891989e-06,-0.00016219831066769904,-0.0003302090601458502,-0.0005051838310162107
-0.0008103622612855552,0.0003424366763658174,0.00044428651706459276,-0.0004138101480410502,-0.0003888308403327508,-0.00046872830987417045,0.000637084332288158,-0.000557094024955057,0.00036330852986168937,0.0004677720930807357,-0.0001571523820551036,7.647601399856127e-05,0.0017865581964662165,-0.00284306523748281,-0.0002487213588897537,-0.00021074957365207987,-0.0002560447096158053,0.0005090926779994237,0.00032272292863753883,0.0004079417463000769
-0.0008334861561380048,0.0003650085627969531,0.0004528723070203545,-0.00039907237320429135,-0.0003927142324401207,-0.0004690510401116201,0.0006690804032060431,-0.0005821043691178013,0.0003640830135769594,0.0004747807020969759,-0.00016399499859298908,6.798698576927348e-05,0.0017740564973007687,-0.0029151971676572557,-0.00025799531087578433,-0.00020458460282218326,-0.00025203973185860363,0.0005095854748248773,0.0003231803605389222,0.0004115026918843434
-0.0008430070311325747,0.00036888473301024494,0.00044648851414975314,-0.0004200748546881841,-0.0003932756789513401,-0.00046736045179043595,0.0006733252081796838,-0.0005856378624939467,0.0003668373724344432,0.000491595584094911,-0.00015806951777143938,8.112373451923424e-05,0.00179421443134462,-0.002985518704750195,-0.00025875557781594304,-0.00020949308455479583,-0.00025597499510171686,0.0005202365202082979,0.00032510528352277954,0.0004180097183488925
-0.0008430070311325747,0.00036888473301024494,0.00044648851414975314,-0.0004200748546881841,-0.0003932756789513401,-0.00046736045179043595,0.0006733252081796838,-0.0005856378624939467,0.0003668373724344432,0.000491595584094911,-0.00015806951777143938,8.112373451923424e-05,0.00179421443134462,-0.002985518704750195,-0.00025875557781594304,-0.00020949308455479583,-0.00025597499510171686,0.0005202365202082979,0.00032510528352277954,0.0004180097183488925
-0.0008065504420399845,0.0003645870947423945,0.0004558769031091988,-0.0004276264909183654,-0.00039171771570649773,-0.0004700038667669333,0.000634283807208634,-0.0005765271781812143,0.0003618359375263767,0.0004744816204053542,-0.00015363281872180805,7.476827783482238e-05,0.0017657446101473496,-0.0028087684094308778,-0.0002631518904260355,-0.00021219358263129665,-0.0002600629608173803,0.0005220748082817993,0.0003247465141577277,0.00041591232911142767
-0.0008376342257562942,0.0003440623586912603,0.00043925905175953335,-0.00041513426872637123,-0.0003889519151285943,-0.0004558629381481715,0.0006616313314754967,-0.0005829172464789045,0.00036390771075179695,0.0004867851956257191,-0.00015972590402686042,7.801538836603095e-05,0.0017607646985846642,-0.002920189233923098,-0.00025545906919924397,-0.00020549297938532448,-0.00024802011905631537,0.0005137689567815056,0.00032399027685394495,0.00040910754331838315
-0.0008287340537003262,0.00035379448437145565,0.00043199085475947255,-0.00042038619760526963,-0.00038784943669943877,-0.00045909666090503576,0.0006495328123182896,-0.0005772093431643746,0.00037350577403320813,0.0004912942703525894,-0.000155745064442313,7.802418314712863e-05,0.0017327250864996556,-0.002872348760834645,-0.00025128072035120126,-0.0001982513161381495,-0.00025582511116550746,0.000511284322037977,0.0003212069921298624,0.0004119797148346243
-0.0008426409942115061,0.00036347342785704093,0.0004475597418175585,-0.0004210602204572454,-0.00039295428955550646,-0.00046771139093468214,0.0006683000127738055,-0.0005858757457059727,0.0003676059540735682,0.0004923469708393619,-0.0001578597768211171,8.177905322779005e-05,0.0017882978398382034,-0.002982133530635392,-0.00025665599231439396,-0.00020754303759181074,-0.0002563640526385803,0.0005214124831413578,0.0003247743750574045,0.0004188921029304327
-0.0002530611852257491,0.0003378573162105981,-3.8530243218229145e-05,-0.0003254462257765257,-0.00041127026307000977,7.574798811400326e-05,0.0006133373259167469,-0.0005683464211976893,0.0001269720198532643,0.000738630453596484,-0.0003224933903841767,-7.205799239488905e-05,-0.0010168743044286818,-0.002682747214058939,-0.00029548294346000713,0.0009283457056243866,-0.00024327649028502366,0.0004903301629637553,2.9821788119754694e-05,0.000614073733816507
-0.0008267812671728567,0.00035448476326160503,0.0003694321015989043,-0.0003509755294836391,-0.0003737662735492837,-0.00045603065569693583,0.000673885741628745,-0.0005190889953598199,0.00034501930601672055,0.0005065429647587648,-7.120730336844318e-05,2.530530052226594e-05,0.0015576157745841217,-0.0027340635476365764,-0.00024781235560539374,-0.00018254935899278808,-0.0002612260009261455,0.00047622246609304295,0.00031211308096713744,0.000372599989345843
-0.0007795620956022372,0.0003533001861584408,0.00043215181692566506,-0.00040206865761118003,-0.0003734868804261683,-0.0004519803431836858,0.0006658354883299089,-0.0005662064336904741,0.0003552161402828785,0.0004761455878598659,-0.00015882392996119626,7.043522254005382e-05,0.0016304548742625564,-0.002839649216543134,-0.0002535749854335248,-0.00022719313826891817,-0.00024172662307492352,0.0004896376633713458,0.0003255882244657534,0.00039343606341558587
-0.0008364507306037199,0.0003671399912517059,0.0004447456466630327,-0.0004187964311313118,-0.0003830996502350892,-0.0004650426570736134,0.0006725055277359325,-0.0005779510212767177,0.00036866469745297704,0.0004994074721681876,-0.00015970115567443604,8.07317562564215e-05,0.0017390656949759532,-0.0029652282316832987,-0.00025703289145302525,-0.0001943973244301301,-0.0002584412921158194,0.0005208304202156649,0.0003194155810595041,0.0004159409999027961
-0.0008170201475840801,0.00036461669710364814,0.000422392763682667,-0.0004186664258057952,-0.0003818782075272011,-0.00043934345180735604,0.000652311749457686,-0.0005743844965460252,0.00033381661073168594,0.0004726960100514319,-0.00015549275435410533,9.493884628164016e-05,0.001720858639697944,-0.0028748674763597755,-0.00025989470998120126,-0.00019425405941553612,-0.00025837527839308536,0.0004966782284397301,0.000320539779011983,0.0004157617698908518
-0.0008350810502499165,0.000365439800107121,0.0004528414061718003,-0.00042624438148012493,-0.00039391814103177495,-0.00047184357483893275,0.0006358064481010014,-0.0005834281227500305,0.0003727465598418872,0.0004868828369562958,-0.00015647069559423222,8.526899100707353e-05,0.0017899797089445464,-0.002946942309727419,-0.00024797843306841196,-0.00020805182603934728,-0.00025743489905077335,0.0005257443361549912,0.00032464469508192514,0.0004225026735871671
-0.0008430070311325747,0.00036888473301024494,0.00044648851414975314,-0.0004200748546881841,-0.0003932756789513401,-0.00046736045179043595,0.0006733252081796838,-0.0005856378624939467,0.0003668373724344432,0.000491595584094911,-0.00015806951777143938,8.112373451923424e-05,0.00179421443134462,-0.002985518704750195,-0.00025875557781594304,-0.00020949308455479583,-0.00025597499510171686,0.0005202365202082979,0.00032510528352277954,0.0004180097183488925
-0.0008239164827668189,0.0007646239056714974,-0.00044569399176166036,-0.001798018759294537,-0.0016211858461584415,0.005291545813125029,-0.0003541548247209271,-0.0027683013953792275,-0.0010461605617249836,0.0036885533877168263,-0.0006575588515740224,-0.007073590312281319,-0.0222541518917872,-0.00267612185002988,-0.00011982299575426084,0.0049331234312113975,-0.0008149164972304577,-0.0035563248767840456,-0.0007690670257907264,0.0004168680026407617
-0.0008430070311325747,0.00036888473301024494,0.00044648851414975314,-0.0004200748546881841,-0.0003932756789513401,-0.00046736045179043595,0.0006733252081796838,-0.0005856378624939467,0.0003668373724344432,0.000491595584094911,-0.00015806951777143938,8.112373451923424e-05,0.00179421443134462,-0.002985518704750195,-0.00025875557781594304,-0.00020949308455479583,-0.00025597499510171686,0.0005202365202082979,0.00032510528352277954,0.0004180097183488925
-0.0008430070311325747,0.00036888473301024494,0.00044648851414975314,-0.0004200748546881841,-0.0003932756789513401,-0.00046736045179043595,0.0006733252081796838,-0.0005856378624939467,0.0003668373724344432,0.000491595584094911,-0.00015806951777143938,8.112373451923424e-05,0.00179421443134462,-0.002985518704750195,-0.00025875557781594304,-0.00020949308455479583,-0.00025597499510171686,0.0005202365202082979,0.00032510528352277954,0.0004180097183488925
-0.0008291004199611719,0.0003373929093817749,0.00045286547665923654,-0.000409787387745111,-0.00039325562749443593,-0.0004590650966984617,0.0006539460383495212,-0.0005735363238045924,0.0003649472640396847,0.0004809138459874996,-0.00013608178377819927,4.916953039397152e-05,0.0017443785431550194,-0.002906002858549649,-0.0002539268217978544,-0.000202293690293894,-0.00025416435408944497,0.000495510711797405,0.0003230601573888368,0.0004028445943860748
-0.0007730154465047747,0.0003649948089344825,0.00044605976383707416,-0.00041491862553857484,-0.00039669222081398155,-0.0004552967342710721,0.0006484328024324008,-0.0005757100629958714,0.00037026446285881457,0.00047770364299255287,-0.00016102523268407359,2.287228506089002e-05,0.0017720835601044533,-0.0028693687970214967,-0.0002596140541087483,-0.00020510809932779506,-0.0002551976985842979,0.00048043716413021176,0.00032519715963592785,0.0004173065159170048
-0.000786517148766994,0.0003235150719676773,0.00022770699164496684,-0.000490905164596798,-0.00036010565801262014,-0.0004624274627753827,0.00044776537730032556,-0.0003514912114593591,0.00033314629869348654,0.0005143298260308333,-0.00013268663927142198,0.00013613614579784095,0.0012434970670735371,-0.002687511027777187,-9.196347439921802e-05,-7.35756235200034e-05,-0.000297216205356688,0.0005863214353888978,0.0002834015612914652,0.0004434213517594212
-0.0008191779635044469,0.00034339465146504387,0.0004284834765809228,-0.0004174629630777193,-0.0003721312342978732,-0.00046495808873848294,0.0006506987688476113,-0.0005648419211781926,0.0003474564848696326,0.0004925660185442253,-0.00016575715392901078,8.260653780579053e-05,0.0016922084534701782,-0.0028871854613805757,-0.0002543535579409362,-0.00019775874561633785,-0.00026239739881014484,0.0005151231766887365,0.00032145107124212667,0.0004109182053492194
0.0004634082966957403,-0.0008339029553215075,-0.002417307269239116,-0.00022606145940200375,0.0016383641187714168,0.0018470852686924514,0.0013791239141786175,0.0002445896298522443,-0.00198278242534202,0.0028956777140882427,-0.0014353417769215227,0.00037879459740397113,-0.013118347521004754,0.00034410592288063475,-0.0004656760225900263,0.0025238056998669856,-0.001104183999699546,-6.5107273678748555e-06,-0.00031174828398748884,-0.0002829888582815548
-0.0008358959456444549,0.00036094051947750043,0.0004470909143421158,-0.00042147277409271744,-0.0003942419570543188,-0.000474355580401679,0.0006564239257267653,-0.0005814182615753192,0.00036838690654334517,0.0004853589332299251,-0.000160611534284339,7.687332971951843e-05,0.0017752834240624398,-0.0029424335098299894,-0.0002537537098236454,-0.00020531154083702874,-0.00025988050904955363,0.000518667954298418,0.0003232025638620442,0.00040858370756291084
-0.0007832996152003424,0.0003189272177541287,0.00035226442576084734,-0.00040784774476922706,-0.00038111192303531957,-0.0003163485258667449,0.0006183167952548603,-0.0005923990940087551,0.00034384325719254063,0.00016398003992825565,-0.00018564246072156547,6.462051749456711e-05,0.0014887203953786038,-0.002672856402762987,-0.0003760304284117061,-0.00015900976811908534,-0.0002484092012257006,0.00048745996043522287,0.0003119094144901225,0.00037661220971302865
-0.0005210052230800329,0.00040383372050098866,0.00046205525845379516,-0.0005579442762014597,0.000757066153748645,-0.0005921422321299879,0.0005377843857749905,-0.00029989129602289336,0.0004122233358665018,-0.002109406207527657,-0.00015938424790978452,1.393788854956479e-05,0.0008015117512397402,0.0003558594259253062,-0.0011657251533811921,0.0014068762938503048,-0.00014833760887025707,0.0008376031460266748,2.1923404974623758e-05,0.00030367432201726017
-0.0008336613326342192,0.00036473682571911765,0.0004480348269017077,-0.00040719839950960715,-0.000391940240293651,-0.0004641038697743117,0.0006569000196290703,-0.0005783333063196923,0.0003668198321210141,0.00048682709546484366,-0.00016053537694781276,7.995654554438667e-05,0.0017907877838085164,-0.0029445441153497327,-0.00025315934024813303,-0.00020845731496677407,-0.0002571421312377115,0.0005196497080072311,0.0003238797871889521,0.00041420640866462896
-0.0008350631778830919,0.0003652650770661265,0.0004467400381308615,-0.0004105447092077184,-0.00039217293301992324,-0.0004661853182065625,0.0006593394263363683,-0.0005799080191278067,0.00036682106612687554,0.0004875340529617064,-0.00015959130429370622,8.040601258734938e-05,0.0017902652178613386,-0.002947929307640601,-0.00025443140106596376,-0.00020836274031857044,-0.00025676763768915813,0.0005199702897117361,0.0003241139230311509,0.000414432616089476
-0.000793587939843623,-0.0004723341525388017,0.0009788544615706555,-0.0012668064905784232,0.0006747600611039195,-0.0012537495885654234,-0.0017900852109681668,0.0005104365312639191,0.00035204534912705495,-0.0015636494852963032,0.00012247230798247388,0.0005858852912499854,0.0026777704936120014,0.002844823801256263,0.00010584261189342251,-0.0006233290376714264,-0.0007495385539459551,0.0010805565087502573,0.0003266800122178713,0.0005227387105168775
-0.0008364030402902253,0.0003516997369585103,0.00045145717009187927,-0.00043213551720684647,-0.00037463533332141795,-0.00047828012869154346,0.0006462208653856069,-0.0005621428847323315,0.0003658537770558365,0.0004602799461957511,-0.0001526243320292439,8.880483663536733e-05,0.0017783655647706624,-0.0028920311084361986,-0.0002549435375918546,-0.00021505143276482532,-0.000263391798681557,0.0005254934156028065,0.0003234379176195058,0.0004142882862983735
-0.0007373056497369682,0.00033022940359370655,0.0003250956615566449,-0.00034030883146688134,-0.000386375263931118,-0.0004085598701915472,0.000538727682555063,-0.00048440097249395094,0.00034746396802129166,0.00028594488839954067,-0.00019122114877395137,-3.570297812734376e-05,0.0013132383792209827,-0.0019392094267581372,-0.00026236018100180854,-0.0001363787930467338,-0.00016559859028653703,0.00036825287679199156,0.00021771846782850683,0.00043666495997506794
-0.0008346143082542328,0.0003632886104464981,0.00043699554687993736,-0.0004145964234141748,-0.0003919407927875974,-0.00045891338671245397,0.0006765964773085423,-0.0005849006343284073,0.0003631276065100779,0.0004926639271954299,-0.0001594505152362116,7.5382222822224e-05,0.0017453944165011662,-0.0029478219381582336,-0.0002576486583327949,-0.00020267048033654813,-0.00025299372578627756,0.000510344274941545,0.00032056816365254705,0.00041548184345500613
-0.0008406993037650914,0.0003676763135890888,0.0004437965916947378,-0.00041982198793565,-0.000393770326843357,-0.0004614178383837727,0.0006675400770388993,-0.0005790498322785904,0.0003592297331861702,0.0004931813844268611,-0.0001594904415768308,8.228312742513855e-05,0.0017630520245671185,-0.0029715563242278193,-0.0002587949845589609,-0.0002026099449548214,-0.0002558668542433005,0.0005121041335149887,0.0003213165233635179,0.0004148590771160533
