Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15
-0.00039778390357143715,-0.0004831383803314858,0.0004275433727002452,-0.0003988512722322769,0.00031820087371905477,0.00034904731108404997,-0.0007297318339983075,-0.0004482581575840735,0.0010875036938986255,-7.420849819130285e-05,-0.0013675751173509087,0.0005233630211883578,-0.0002816733241080619,-0.002932108900796651,-0.0006448859218318488
-0.00040009172669701196,-0.00047224451753591557,0.00042572495707631224,-0.0004000404538433226,0.00031471407044577905,0.00034016799398563154,-0.0007664799939100862,-0.0004522730047108933,0.0010568210769594767,-7.461253669577392e-05,-0.0013356651991899295,0.0005206191229755127,-0.0002727972191218007,-0.002941811965086775,-0.0006288044268846666
0.004582980584745385,-0.0013725254234759686,-0.0017663386935820188,0.0006412783982373337,0.00027860141336785314,-0.0002832164496864706,0.002013397658941905,0.0029576019941483043,-0.0012229067812793333,-0.002523742509525603,0.0005463626606080319,-8.822841421686527e-05,0.00016075775986931033,0.010081639999422286,0.00024113661118890456
-0.00039994438021129035,-0.0004832048354242893,0.0004373886261558739,-0.0004045252747747488,0.0003177769514784671,0.00034863103347515756,-0.0007546624488390447,-0.00046591972162216423,0.0010891033263455462,-7.232714696791095e-05,-0.0013734729873669895,0.0005271986388665148,-0.00027868275157555606,-0.0029743871838322057,-0.0006456983921949637
0.00028311757200560666,-0.00036049637685873814,0.00011679802710441575,-0.0001782299642688846,0.00028482441927451467,0.00027463338196432176,0.0015597977531208085,-0.00016081757798950167,0.0007315838867531544,0.0004463880142977369,-0.0014240816046700553,-0.00016340531694772472,-0.00039128492319757355,0.001703476837777453,-0.00030003969085887726
-0.0003885006985656063,-0.0004902310473324755,0.0004458973714651516,-0.0004013358704820464,0.00032094021828257797,0.0003573522602259355,-0.0007179940471606754,-0.0004787555452066239,0.0011020801089323836,-6.803300347709428e-05,-0.0013895849442092376,0.0005293969207395354,-0.0002561041881153507,-0.0028826852795886208,-0.0006552355442128198
-0.00039798982567057186,-0.0004852928701078032,0.00043699300951519565,-0.00040521833708934737,0.00032586910052541824,0.00035579802980082977,-0.0007339906051283965,-0.0004654759930325141,0.0011032560274956726,-7.329553562398372e-05,-0.0013829613554844373,0.0005286674010144711,-0.0002892906400167807,-0.0028827612943152455,-0.0006062541758149171
-0.00039939110579586786,-0.00048503573127344147,0.00043688214350526473,-0.0004048547078289656,0.0003178719302239356,0.000348097153857107,-0.0007558919975793014,-0.00046780472692994305,0.0010950337756605,-7.097666121178287e-05,-0.001383112491385505,0.0005264021392716391,-0.00027863459584998994,-0.0029783455846510024,-0.0006477061865242049
-0.00040260672394099603,-0.00046899041639421275,0.0004432262087551214,-0.00040143670851260587,0.0003088657938231688,0.00034873864775049617,-0.0007559519767723633,-0.00045670796931367256,0.0010544143882657857,-7.650953068851585e-05,-0.0013298242102304902,0.0005197809071350177,-0.0002785133868698225,-0.0029716136014205927,-0.000644047785194236
0.0008814109442540987,-0.00033430980492092866,0.0008281407805961476,-0.000425894388636643,0.0005910919165118849,0.000462279489051774,0.005071984381357859,-0.00123703493756958,0.0017974512161386853,0.00110618850368284,-0.0020150982025834005,0.00030064035453053673,0.00465719530017036,0.00583471446629925,-0.001523402858160706
