Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10
0.0005339048110290632,-0.0004114855453938526,-0.002233763318784708,-0.00018900392860331578,-0.00026711216358492286,-0.00023899552163430385,0.0003631343743714536,-0.0003156742493972547,0.002257262883576622,0.0003110583618054387
0.00037185961401630155,-0.0004394587186594914,-0.0017218743365103384,-0.0002255105693077772,-0.0003277727371375837,-0.00024313349754999215,0.00036200188174222094,-0.00033588501382147783,0.0019704535945119788,0.00026629661315520685
-0.0016452318115965207,0.0010831652947650902,0.002068240320544385,0.0014816347245042037,0.00041087883600882217,-0.00029636780541309794,-0.0015056507256898134,-4.1177637416166096e-05,-0.008381082057365334,0.0013535365973987945
0.0004921833009901871,-0.0005357797812483009,-0.001491244598215314,-0.00030985496095574654,-0.00040204267277058867,-0.000221176774306872,0.0003851420886236614,-0.00044516517459820934,0.0023287684121883973,0.00020801690070482135
-0.0010976208520901544,-0.00012236239682381474,-0.002066371180313048,-2.234090317299755e-05,-0.0003159178529929542,-0.0003811961273970043,0.0002814133785773896,-0.00032360905279772516,-0.0008773891811961929,0.0008097502670633177
0.0005065269843931746,-0.00044659874585025887,-0.001969563187783217,-0.00020526029036818351,-0.0002943186866271233,-0.00020680167198763063,0.00037462905018707506,-0.0003473349021959236,0.0022080645085876603,0.000295035126882033
0.0005312408658452717,-0.00046917077564081436,-0.0018387814967729668,-0.0002458040350631107,-0.00031147571308883437,-0.00023023975862401192,0.00038528588474128606,-0.00034809110904485016,0.0022600246632926606,0.0003165997131916872
0.0008013567121938421,-0.0002198410011502178,-0.004008162067963471,3.5080473348906834e-05,-0.00014538297570806892,-0.00023401516236962525,0.00029571108505424857,-0.00022246366125025662,0.0022891769390514056,0.0004775085539082891
0.000650609913329153,-0.000338716807888758,-0.0029668795728515773,-0.00010222541990161194,-0.0002065730687337033,-0.00026144010996224123,0.00030880704215616373,-0.0002764961578482687,0.0021899997676244278,0.0003815453524292887
-0.004007472107810602,-0.0006851064451961751,-0.0028249406159708713,0.0005995274649628811,-0.0007341322914350189,0.00441081697121576,0.0011014958648879122,-0.0008883304899153144,-0.005026879261794829,0.0011253580154626935
0.0006068038366793981,-0.0010654467277519495,0.0008467109764333357,-0.0008266072442387674,0.0024362992205987765,-0.00041611769712293276,0.0007559059542988057,-0.0008636099319416031,0.001968221988435157,0.00020211982826107223
0.0005371785344098053,-0.0004284732724472215,-0.0021065172616690363,-0.00019108521449431173,-0.00030962018495067997,-0.00022810060358990894,0.00035087471466617394,-0.00036315668852231106,0.0022015721811495773,0.00031226388382248207
0.0005346409768761151,-0.000425305451234517,-0.002131076045487736,-0.00018803415616741012,-0.00030757899481442027,-0.00022803915276881236,0.00036517115451495386,-0.0003652244223885512,0.0022010313032203846,0.00030641939805214316
0.0005357934772092365,-0.0004188592074948131,-0.0021680291291913322,-0.00018314157918222171,-0.00030713928997915484,-0.00022390734113407454,0.00035623512602254396,-0.0003614477021340883,0.002209363171677555,0.00030782093223782664
0.00033563173588765596,-0.0003460754633293752,-0.00197271705962455,-0.0001193925061967145,-0.00025131354554589006,-0.0002369257746712269,0.00030779633119460445,-0.00028772440611198,0.001612294534885396,0.0003542282588458841
0.0005290095472733157,-0.0004517486430597425,-0.0021149047974970644,-0.0002109554080693903,-0.0003241682472275958,-0.00020468081814795647,0.0003577875047326396,-0.0003381956603380911,0.0022247478889378955,0.0002891893021853564
0.0005577328721921308,-0.00042968694132772614,-0.002074298904748334,-0.00019528214479598165,-0.00032114415472832384,-0.00023048214864301134,0.00035059571022538554,-0.00038187663147106333,0.0022273282328691443,0.0002912162908135924
0.000542951860136825,-0.0004270962356521434,-0.0022151961717515895,-0.0001957592696016384,-0.00030456350812858624,-0.00023446799745928393,0.0003666639004772115,-0.00034052123521002473,0.0022198066243993364,0.00031103481222111905
0.0012963264549154284,0.0022158431993515248,-0.000580386407836369,-0.0001381237955280832,0.0009071111918157591,-3.147109815634281e-06,0.00013178793304929924,0.0033617768683451873,-0.0015085518549026206,0.0008694914116370667
0.0005212368936950422,-0.0004568825450726844,-0.0021138902448960615,-0.00022380186366963834,-0.00029887806267541074,-0.0002261264021594066,0.000341615669129762,-0.00035776618335965654,0.002237133722247694,0.0002900520278816684
0.0005192699567994647,-0.0004715383562393319,-0.0019644627829999376,-0.00023383018512090363,-0.00029415350735758884,-0.00023126783250053515,0.00035994700990384137,-0.00034101072095626945,0.002197550074623389,0.0002639717313473185
0.00048078935355885046,-0.0004508953952280575,-0.0021189982988210447,-0.00020758707013466773,-0.00031162819077444273,-0.00019152620747168992,0.0003791534480317504,-0.00035054140258242324,0.002210834902778767,0.0003044620666457087
0.0005057315397265985,-0.00044044640798897127,-0.0021501219066966505,-0.00019845142567766425,-0.00030161533333110494,-0.00019672843934045976,0.0003684095560933753,-0.0003436682041996259,0.0022273424347458637,0.00030668890003342464
0.0005495635136042834,-0.00024471853856723437,-0.0026358178304575555,1.747155928935108e-05,-0.00023520697210777295,-0.000294204508207326,0.0003485586764859435,-0.0003997179809789535,0.0020157811164299064,0.0003791435193121163
0.0004984716977804416,-0.00043063336643501344,-0.0021041381669225255,-0.00019523220418385807,-0.00029648844215135413,-0.00023384787663413423,0.0003686482483071221,-0.00035579575067437645,0.002213609920908698,0.0003107916999712009
0.0005149376177177238,-0.00044667751518926335,-0.0020944121410535503,-0.00021237632341737067,-0.0003121513865340194,-0.0002463843545053402,0.0003654745527984376,-0.00036237790350909316,0.0022127997638033974,0.00028430432934233057
0.00045165715896811596,-0.0004455345255102432,-0.0021242387263268134,-0.00021694912868634598,-0.0002976643553157628,-0.00023215899376638079,0.00037965474525593216,-0.0003381291744387944,0.002087960543888787,0.0003085378682015573
0.0004927539428683646,-0.0004298309535610975,-0.0021040669445636477,-0.0002026964050077644,-0.00027336124837279766,-0.0002615292870992397,0.00034657747309293217,-0.000337810103306679,0.002213298033303508,0.00029632387830862204
0.0005246672748827891,-0.00044896205632124857,-0.002050037159507901,-0.00021225664683243182,-0.0003169344514297377,-0.00022745555225160805,0.00036458152310075233,-0.00035202737225240114,0.0022222336644518496,0.00026575069748999884
0.0005131198619377156,-0.0004341644987091686,-0.0021024851999950547,-0.00019318492304056995,-0.00031979476715382894,-0.00022420682878666453,0.0003775207961481087,-0.000376638744440719,0.0022067210212758223,0.0003126462266622919
0.0005084008920060469,-0.00042777586778230394,-0.0021106629410759456,-0.0001897433806298071,-0.0003133191799233323,-0.0002377897762639857,0.0003733834776402416,-0.00035636690288831587,0.002218608599154445,0.0003100528334505206
-0.0008743711168826467,9.479235763743466e-05,0.0032359953621525412,1.3970396814152372e-05,0.0004716874478319212,-0.00014340030197254128,-0.00019765028859289124,-0.0003567447620501169,-0.00366772323048786,-0.0003680370606148997
0.0005512384904591732,-0.0004316238517614068,-0.0021112138678855003,-0.0002067711870041577,-0.0003206635325922826,-0.00022434257814699562,0.0003599343120148698,-0.000347164669363996,0.002202549099495932,0.0003008964844927702
0.0005487500405432704,-0.0004242426288988665,-0.0020769051948019046,-0.00018816914907537828,-0.00028925712673476245,-0.0002362544125292764,0.0003555521168290678,-0.00034556003449728276,0.002263209942258667,0.0003037364026366515
0.0008013567121938421,-0.0002198410011502178,-0.004008162067963471,3.5080473348906834e-05,-0.00014538297570806892,-0.00023401516236962525,0.00029571108505424857,-0.00022246366125025662,0.0022891769390514056,0.0004775085539082891
0.0008013567121938421,-0.0002198410011502178,-0.004008162067963471,3.5080473348906834e-05,-0.00014538297570806892,-0.00023401516236962525,0.00029571108505424857,-0.00022246366125025662,0.0022891769390514056,0.0004775085539082891
0.0005392403299114064,-0.0004417865429247372,-0.0021184655386195387,-0.0002062918384179171,-0.0002858259905644573,-0.00021592772095884515,0.000352476886377535,-0.00035565800960326763,0.002180115369537676,0.0003062751586814285
0.0005416683790020182,-0.0004332848071160652,-0.0021497427913772797,-0.0001969232885665518,-0.0002831421895763285,-0.0002147112808738164,0.0003529211204853872,-0.0003550409683933537,0.0022116064458143157,0.0003062427671424875
0.0005109063529941328,-0.00044144738013618114,-0.002099259116882232,-0.00020255062226475767,-0.00029786637897954597,-0.00022275290222816693,0.0003466233758036562,-0.00035922289344176173,0.002198418650756718,0.00030441386818188154
0.0006431643665593859,-0.0003472680567981577,-0.0028500849706343005,-7.471686109545649e-05,-0.0002566808127130305,-0.00018484146122834497,0.0003071592237785594,-0.0002696059567342944,0.002269212733672329,0.00033864300089105396
0.0007247387784786699,-0.00045917464415473185,-0.0011436190124098106,-0.00021247759205087952,-0.00041341925983174444,-0.0002232639631234345,0.0003798287280914899,-0.0005039821532063111,0.002542046194893141,0.00014451606427033943
0.0004898875619495642,-0.000413067591668998,-0.0020662646378729046,-0.00018432522370556898,-0.00031162624382832387,-0.00022203493766898214,0.00035231153045692996,-0.000254107189303814,0.002099541712069572,0.00032009883451990733
0.0004859281618360596,-0.00041597940380556746,-0.0021281644656065833,-0.00019017761750700306,-0.00030839685783884413,-0.00022459902196364772,0.00035352234621862494,-0.0003487831812777978,0.0021023853619568577,0.00030914796089784964
0.0005124886908636637,-0.00043116908514839616,-0.0021015871247612385,-0.00020133738451112905,-0.00031801336291369206,-0.0002197708611611424,0.00036202637757947435,-0.0003495923406059694,0.0022235649536974603,0.00031154619083698586
0.0005281808063884578,-0.00043954796343061137,-0.002094006596459984,-0.0002090684533474093,-0.00028467683654600807,-0.0002656081272145875,0.0003538003331558282,-0.0003724363333216751,0.002209772787446818,0.0002817596033428192
0.0005319453568852298,-0.00043397168365054916,-0.002117538084058685,-0.00021228357017077495,-0.00029741320140588655,-0.0002445665638218569,0.00034144194654612316,-0.0003671073331339271,0.002240590257317936,0.0002838557320182402
0.0008013567121938421,-0.0002198410011502178,-0.004008162067963471,3.5080473348906834e-05,-0.00014538297570806892,-0.00023401516236962525,0.00029571108505424857,-0.00022246366125025662,0.0022891769390514056,0.0004775085539082891
0.0003550455595630981,-0.0032483725059385734,0.01815970217792907,-0.0030964568921338035,-0.002245202717861239,-0.0007703959768627529,0.0018420983240121167,-0.0023783648114875694,0.0065818538619245096,-0.004305254929487216
0.0008013567121938421,-0.0002198410011502178,-0.004008162067963471,3.5080473348906834e-05,-0.00014538297570806892,-0.00023401516236962525,0.00029571108505424857,-0.00022246366125025662,0.0022891769390514056,0.0004775085539082891
0.0008013567121938421,-0.0002198410011502178,-0.004008162067963471,3.5080473348906834e-05,-0.00014538297570806892,-0.00023401516236962525,0.00029571108505424857,-0.00022246366125025662,0.0022891769390514056,0.0004775085539082891
0.00055154667890451,-0.00043090548880496524,-0.0020338821676793755,-0.00019034966647051737,-0.00032519921648522073,-0.0002313765111289009,0.00034548165439118774,-0.0003528267624139535,0.002231508829060073,0.0002729901868849715
0.0005545826372437314,-0.0004096236227717332,-0.0021876118023055496,-0.0001744231747109609,-0.0003029605090411937,-0.00023739301154223345,0.00037526699557209825,-0.0003559041038089422,0.002209595654473709,0.00029419960331168813
0.003000637710011852,-0.0027147690275699868,0.01827157787279596,-0.002308773882326238,-0.00038369030005865875,0.0018629456445039966,0.00251499834082315,-0.0013909056044930622,-0.003680616965718891,-0.0006985725147963412
0.0005908250172225643,-0.0003974986599731503,-0.0014807555017416448,-0.00016048821963635833,-0.0002978538489111296,-0.0003059530582422023,0.00022612141164145223,-0.0004585708083360193,0.0017416526800133126,0.00038687811442560604
0.002030708756865557,-0.0013178955788429893,0.0150616636564067,-0.0011407148104306598,-0.00047574526459820426,-0.0012638289055981104,-0.0002872390896390463,-0.0023429797684256575,0.003005079592830369,-0.0019332205050292745
0.0005562837600447832,-0.00043218442715539456,-0.0022621106214965932,-0.0001822157916027241,-0.0002741218836002061,-0.00024203294839238659,0.000363134743747689,-0.0003294491074942222,0.00221942698087209,0.0003105639445890613
0.0005809089659125541,-0.00039092630064285435,-0.002506658064553565,-0.00014781949211791946,-0.0002525921863211396,-0.00022790934425809828,0.0003250646700445966,-0.0003521780095908651,0.002127933449653116,0.00028659586951614404
0.0006551715375290619,-0.0003795113146311129,-0.0019834188790523533,6.035606779748949e-05,-0.0007839819472655268,-0.00019680907877131382,0.0003251375257102396,-0.00028910960818981444,-0.0004795065513469285,0.000905290351723481
0.0005342619325145106,-0.0004261042006923853,-0.002121018569054077,-0.00017982610897986133,-0.0002964533047558959,-0.00022559385518228502,0.0003558392174047274,-0.00036833932420624575,0.0022071594290935122,0.00030897593160140264
0.0005320882078036677,-0.00042399916451915106,-0.0021541612396249006,-0.00017960624169375528,-0.00029956104063039515,-0.00023013369272065966,0.00035635550934701025,-0.0003645003217813369,0.0022071923579855576,0.0003142255320460785
-0.003793596137639548,-0.0006629003220384167,-0.0021535076495768917,-0.0009754006832831676,-0.0008931372163566979,-0.0009062204761896732,-0.000329191304608838,-0.0002783010897718202,-0.006541659152725968,0.0014429842600824725
0.0004985786474554727,-0.00043813079144863705,-0.0021617684095398665,-0.00019628599980022073,-0.0002720898624898999,-0.0002531907225643949,0.0003414049635392497,-0.00033847483379755646,0.0021429742416883358,0.00029027093760213913
0.0005823119355817903,-0.0001818882179295983,-0.0028547804260289104,-1.822401775546967e-05,-0.00019061459736298154,-0.00018181972188072425,0.00029733275897084215,-0.000261196766138416,0.001744060185997728,0.0004990349099727863
0.0005106462525263307,-0.00040910900522039416,-0.002227620090325385,-0.00017220087464977468,-0.00034516696113271903,-0.0002145261555066308,0.0003455006388544887,-0.0003717792979878535,0.0021497164110475275,0.00038247573931580884
0.0005436778724470896,-0.0004331321829685264,-0.002127100965481508,-0.0001925675674514521,-0.00030854913648057405,-0.00023025919890831315,0.0003688396110974417,-0.00036440753336319353,0.0022118611290143056,0.00031137994140737705
0.00041282689419277547,-0.00041432175043851563,-0.001911572220125246,-0.00012086068188614257,-5.4873179726547e-05,-0.00014795482885329538,-0.0004251500219917138,-0.00026235978911178567,0.0015913231672606007,0.0001758547123774067
0.0005430851126470832,-0.00043423022690485376,-0.0020867016485944644,-0.0002014544710221719,-0.00027474758303622904,-0.00020969789319500665,0.00036655528290174534,-0.00036491302158690183,0.0022049522792515854,0.00029286214313072197
0.0005287767764136562,-0.00041961722422810007,-0.0020184037305436267,-0.00017439312016129577,-0.000321945403673066,-0.00023257441817745698,0.0003563484772347719,-0.00031975900006826866,0.002201891406962626,0.00030138207853081135
0.0005334016352083669,-0.00042520800815860226,-0.0022505757632875108,-0.000189941115891987,-0.0003001903673021785,-0.0002434496617230905,0.00035144897082876804,-0.0003344012896457441,0.002204451934395414,0.0003246730940760939
0.0006087284782693505,-0.00040279819099911957,-0.002568349574961777,-0.00015422534120072338,-0.00027708569163931146,-0.00021316392893759662,0.00032720484846141825,-0.00031915657477675437,0.0022380632517434635,0.00033199025237138464
0.0005482498577058346,-0.0005079852407677619,-0.0019766502522753165,-0.0002386375645600158,-0.00036149150467387227,-9.393529834998686e-05,0.00038153779977533335,-0.0003658219399214719,0.002108866564410706,0.0003131540412017179
0.0011613650056958957,-0.0008095042277486464,0.001274066487438402,-0.00017117947182083526,-0.0007508732946468349,0.0011703286967242267,0.00040141753669565357,-0.0004139943506514951,0.00014217991149142943,0.00021372243953838064
0.0005310081856513314,-0.0004497318899721253,-0.0020283225901561526,-0.0002241889048704668,-0.00029316024169273103,-0.0002330960069753107,0.0003698859498578201,-0.00036868406743219187,0.0022024898396004874,0.00031081824213606226
-0.005755905380542581,0.0008384486376484587,0.002383880466398553,6.798268330170167e-05,-0.00027619998449538835,-0.0013074419963995318,-0.0014343751241655592,0.0006354635042663708,-0.010185958818680082,0.0022042255802993066
0.0005059004522083198,-0.00045134682553032453,-0.0019425289808806374,-0.000218091716831633,-0.0003240780250482713,-0.00022307262471307198,0.0003702396015496339,-0.0003504400064582637,0.0022678433656562165,0.00030053274641433973
0.0004887954078829135,-0.0004418379048858348,-0.0021300105813647136,-0.00020414974691821742,-0.00030702917527598747,-0.00021193625288247394,0.00036201511341915567,-0.00034047174522369803,0.002193930969517067,0.00030878737258747843
0.0005154257852975415,-0.00042416376390265264,-0.0020973322932305747,-0.00018601582083460877,-0.0002960396630345946,-0.00023394636750886133,0.00033634988598221056,-0.000340020021921637,0.0022314611887322786,0.00029789972439114756
0.0008013567121938421,-0.0002198410011502178,-0.004008162067963471,3.5080473348906834e-05,-0.00014538297570806892,-0.00023401516236962525,0.00029571108505424857,-0.00022246366125025662,0.0022891769390514056,0.0004775085539082891
0.0005386551468984685,-0.00044920208941481697,-0.0021375442069011268,-0.00022416637719772665,-0.00031258031942484814,-0.00021785635832004778,0.0003410080024795781,-0.0003381536598831185,0.002218117356933695,0.0003012983892462013
1.136230125878665e-05,-0.0003201568690437418,-0.0018218140918589538,-0.00011174197692607714,-0.00025960680003459544,-0.00026089148183742615,0.0002329051221693152,-0.00023470758347486978,0.0009727189426847734,0.00044942713175026485
0.0005387712088682651,-0.00044251643083318055,-0.002100207562330867,-0.0002194526629563043,-0.0002820914639389679,-0.00022997897341880675,0.0003809834557493943,-0.00031473734224836533,0.002242394422444016,0.0002946736245793804
0.0005266950147242243,-0.00019420996027640257,-0.0015051664989461679,-0.0001947199698100258,-4.063548918462637e-05,-0.00011741042419469592,-9.460942404829675e-05,0.00019236958229792165,-0.00042199037383351364,0.0005369152859986262
