Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15
0.0002871600925752452,0.0025353582990027415,-0.0003780367705035932,0.0003018041691381635,0.00028143958259562,-0.0004459042891903171,0.00033755952223177635,0.000517535233922345,-0.0001624084920000458,0.00024064382850542452,0.0002617999319177404,0.0004117464348803715,0.0018043834047556603,0.0002651604688611392,0.0005575205147239729
0.00024197611121162425,0.0022142654607882717,-0.0005318456408414906,0.0003046356825069533,0.00031151530559397303,-0.00039456095893605824,0.000346252031612827,0.0004567815420637886,-0.00017817728498417375,0.00023975242558057087,0.0002794813444318934,0.0004012013230305394,0.0012061401631317569,0.00014934337918813691,0.000494746566937021
0.0009153281819385998,-0.00893639979795501,0.0005119780342827565,0.00025059221964234,-0.0004468216775843222,-0.0003340856519414301,-0.0016260302688622908,-0.002871411975704213,0.0002517689057783932,0.00017342455511569772,1.3153761414289616e-05,0.0011308916250313463,-0.0013630169118620467,-0.0015297696013256824,-0.0004151891580882044
0.00023102436593147162,0.0025963376595298073,-0.0006758832507428285,0.0003791762378100995,0.0003586758719628583,-0.0005450359158425805,0.0004226884064969895,0.0005398113599482436,-0.00014839980287866065,0.0002547810969971719,0.0002695806326379777,0.0004070182156555329,0.0007525021671915375,0.00022431817372623453,0.0006348799680586646
0.00015936924276532303,-0.0009748856021496182,-0.0004480068537844223,0.00043658029033800895,0.0002887216303716692,-4.9891628255461625e-05,0.00016536963343193698,-0.00017924316356656415,-0.0004668123428917455,0.00016745715740425636,0.0004155890783845574,0.0006912790895554305,0.0022478098698868565,-0.0011865851956396663,0.0003136436582687487
0.00026427307222458827,0.0024950128269142584,-0.0004960276481915915,0.0003128529776915995,0.0002855566296317707,-0.0004836108468111339,0.0003462493508866791,0.00048700421617107207,-0.0001774685482513612,0.0002503271490248389,0.00023220911305888578,0.00043159442512216093,0.0014239469541534853,0.00023700692975507488,0.0005884279252414474
0.00018721579257946334,0.00249936463339622,-0.0005149430515778962,0.00031064895403682617,0.00029211015644561454,-0.0005103056106180336,0.00038250072917925926,0.0005546695682927269,-0.00016145283580738484,0.0002469685999585148,0.0002616334921586357,0.00044847946561070646,0.0012909577078509264,0.00026330647609386875,0.0006429335229321924
0.0003969734474489648,0.0026230644360293446,0.0001212330549324602,0.00031462012271794404,0.0002699592895886469,-0.0003575655374666556,0.00022930974446286627,0.00046772093235563966,-0.00016945530857660366,0.0002382684375377161,0.00021279118929096663,0.0003862886050118447,0.00417004612819657,0.0004902301870198099,0.00044008744206515844
0.0003393348639833772,0.002491272266481959,-0.00022222333935284115,0.00030639088326226663,0.00025991115433569184,-0.00042797520950143826,0.00029426706182577266,0.0004537462022645966,-0.00015683178367791685,0.000245855751768542,0.00026822699806793146,0.0004074644630757525,0.0027643986573123343,0.0003644522735933701,0.000524903270472058
0.0008247529234590048,-0.00551957903444421,-0.0019599741670130906,0.0011371472034639918,0.0005560452762770401,0.0003568908891187365,0.0013054640380515301,-0.001105528241006197,-0.0019458439314144393,0.00014170384558400234,-0.00431279351581699,0.0009753613074889157,0.0026609950406911824,-0.003852354142284865,0.0018043278060354616
0.0006780971569908241,0.0025294701776344473,-5.753828914736763e-05,0.0007566873501639154,-0.002265970398586244,0.00200282943295811,0.0010185499597329343,0.0004436164147667535,-0.0005824376074376464,0.00035606251849301115,0.0006109039951725637,0.0005287208483554046,-0.0014181657856042122,0.001393548817116479,-0.0002313914487044737
