Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15,Component 16,Component 17,Component 18,Component 19,Component 20,Component 21,Component 22,Component 23,Component 24,Component 25
0.00029811542670693243,4.6132939378744094e-05,0.0006153741231969018,-0.0005911931020751457,-0.0003368215849795873,-0.00014399144655903646,0.0005981455284586213,-0.00033392671641460116,-0.0002692308451508909,0.0007078714285685685,0.00035193664997511384,0.0005581116803267053,-0.00040466355400120893,-0.000373765461834349,-0.0002491972818411239,0.0003637320767433193,0.0021627953324455354,-0.0003308174700372168,-0.00032134046889138805,-0.0003861218390237821,0.00036818276214228694,0.0027601355423684235,-0.0005415024784963656,-0.00048228158172703177,0.0003770663153003623
0.0002845957080362692,1.599022584060013e-05,0.0005960435169051078,-0.0005859521960980054,-0.0003364054319873277,-0.00013862461113685903,0.0005903372120592385,-0.0003259441184302394,-0.0002656168694639157,0.000688280908005267,0.0003504210659600376,0.0005636544075992998,-0.000393411557719759,-0.000381875027630579,-0.0002489025720499237,0.00035644594913079316,0.00210307185106395,-0.00032280283103312834,-0.0003199500669299616,-0.00039252268134969966,0.0003687484429386676,0.002794938717619666,-0.0005640559797498256,-0.0005086081801954308,0.00036993240508317903
-4.463452234770052e-05,0.001141347584003737,-0.005964121584940479,-0.000790601926061924,0.0015677101035753258,0.0042066832908198275,-0.0003935127157672785,-0.0016746350214097495,-0.00029181429544789764,-0.0007410282075090891,-0.0019026892725202756,-0.0011673687398306718,0.000593864992927264,0.002069273685403838,-0.00025745516962254487,-0.0002217981876388149,-0.003079699922461089,0.00018210490362950948,0.0042278932457967605,0.002376447231311633,-0.004341387323214415,-0.008955971658487024,-0.0005256263116266155,0.0011690359675307104,0.0007415484005203417
0.0003014492927187313,2.0653604915622107e-05,0.0006162688985507532,-0.0005918736749503798,-0.0003416941596866015,-0.00014732180240131852,0.0005991473811681649,-0.0003331960242736675,-0.00026831462212547784,0.000704625963322764,0.0003596815625314686,0.0005717424527875557,-0.000405657587011814,-0.0003946667075074375,-0.0002496505012808767,0.00036307311850669957,0.002167133763616323,-0.0003308332835026746,-0.0003243536329992991,-0.00040210735415582355,0.00037019352935905404,0.0028002743471730474,-0.000573680293947048,-0.0005019711856897417,0.00038090263266163783
0.00044592786587617104,0.0006085306848843523,-0.00021693719023649198,7.668661891900101e-05,-0.00016726522246001308,0.000636714728835883,0.0006583073156593885,-0.0003212041967408162,-0.00036119200744855385,0.0005211324665736772,0.00013849563709422092,0.00020074110366965646,-0.00038273689285171477,-0.00031590235416577745,-0.00016980115670939218,0.0002849637406405581,0.0015036182110018876,-0.00036765034624201766,-0.00016763990388902222,-0.0002273328003514547,-4.742641208865824e-05,-0.0036108097625732103,-0.0003619551431626117,0.0008150801721485665,7.095290916369921e-05
0.00031080897297391474,2.4520802585476166e-05,0.0005757406091685677,-0.000580444756941599,-0.00034539190996025647,-0.00014524355286994438,0.000595278540991836,-0.00033768035616658503,-0.0002721917866293863,0.0006916094685706206,0.00036414673927921465,0.0005720089498091273,-0.00040688733912592524,-0.00039670333740494707,-0.0002442194802075697,0.0003668321887439675,0.002195860682118166,-0.00034099506279563525,-0.0002850373859787693,-0.00041129662002233904,0.00036358925309702624,0.002690326073009824,-0.0005782455794000923,-0.00048064728255507966,0.0003883957556493464
0.0002857712080817417,2.5536983487651657e-05,0.0006286292790147122,-0.0005836704315843275,-0.00034137174523359194,-0.00014201316100747796,0.0005975890529637983,-0.00034029644765757943,-0.00027491669618355915,0.0007073347690767119,0.0003556819872264219,0.0005286437999700092,-0.00041036692334809433,-0.0003895667456943757,-0.00025105336066920516,0.0003052735402578323,0.00216813635973256,-0.000334377792721441,-0.0002865338048342483,-0.00040296459120592326,0.0003708644849908609,0.0026937088212620063,-0.0005906836665870661,-0.0004946269833759015,0.0003886511765544151
0.0003003616344093776,2.0766486454501474e-05,0.0006152567596776923,-0.0005930971812887866,-0.00034173720681475065,-0.00014676737213276198,0.0006036342718490747,-0.00033315443005453143,-0.00026838377451365034,0.0007054176469916528,0.0003586841202927851,0.0005808981597832842,-0.00040491583709861075,-0.00039207400615425377,-0.00024953229635372927,0.0003642726885368275,0.0021856562386065917,-0.0003306915709675935,-0.00032344533937661606,-0.00040244453188289917,0.00037030380294260997,0.002801024468489345,-0.0005740353020067396,-0.0005042050654269179,0.00038014055937058094
0.0003101269837703873,4.459891347747915e-06,0.0006110743683549177,-0.0005850279608323792,-0.00033402342873527766,-0.00014428774500772757,0.0005885785021708269,-0.00032166324767690234,-0.00025934392187715175,0.0007000897219383417,0.00036584078360785653,0.0005570022736872609,-0.00038318656698430395,-0.000392346932190925,-0.0002490606971408482,0.00036242850925213263,0.002116922056666958,-0.00033010703644988516,-0.0003321429058346058,-0.0003953951068646442,0.0003712318560614653,0.0028078819729421968,-0.0005588433662088701,-0.0004997882015650096,0.0003829084682120594
-0.0008007757144985884,0.001937350759032817,0.00047530853237398894,-0.001467434114291388,-0.0007014940975589105,-0.006033249865528138,-0.00034157718645804174,-0.0003135643737061392,-0.0009193970790376185,0.001647263929480913,0.0012056709745555825,-0.0011876221948532784,-0.0001841170476864852,-0.003797222288858381,-0.0002068984437119591,0.0008557759042180401,0.005203268273734543,-0.000616378998751296,-0.0017366429198523393,-0.001104661035687441,0.00011147809335237214,-0.014732540811846873,0.0029843919012557704,0.00159619355162871,0.00030051291627697564
