Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15,Component 16,Component 17,Component 18,Component 19,Component 20,Component 21,Component 22,Component 23,Component 24,Component 25
-64575.12298572504,-85566.2617188603,10978.715232079892,571.3663024363567,-2343.3632217507343,8397.163137895028,8661.511625400934,6533.369153636759,-38.143764558437766,5915.880834175726,2601.8705674979706,2904.9076812414296,4083.0430674963636,-3897.1194751602957,-2820.7511523509374,2369.2923496204485,-4218.8532772910485,-2035.1932692662454,7043.460490754437,-725.8745791645572,-2695.421745413567,-3290.902363237341,-3961.7438348958244,4563.949936407625,1901.8642332003533
-63031.64905906583,-83313.35161631285,10052.713287283927,-392.42031462817005,-2782.500871749008,8492.913738191537,8761.670141428518,6396.307959467383,-20.59692528612147,5780.7397030350785,2536.126377975166,2840.2840505640293,3900.291302403103,-3791.8915751468403,-2675.393051865246,2344.763648769197,-4176.840485741395,-2085.675228176042,6745.433850542115,-835.4292179679138,-2148.9960866757197,-3354.4118304924914,-3956.7680444702314,4426.975867100504,1829.8745234533308
-63745.880363684795,-84353.52979901384,10482.748553281534,46.18917808935069,-2599.615460265754,8467.566550885696,8744.200479034454,6449.865696501485,-19.89266051353823,5869.042864952006,2586.4189976291473,2826.5406331108575,3969.8727614906893,-3856.1761842069923,-2729.957840590407,2365.56698806685,-4267.0355451314845,-2033.6587497743044,6890.305712202182,-833.6271439891976,-2607.274434917102,-3328.915096140223,-4010.9280165583723,4365.059997257495,1843.662904406785
-52626.678801655034,-63944.19529285716,7053.1621339389285,2044.0375818359983,-1093.4934229939802,4303.313459493842,3782.90405864045,2521.918152898912,967.0505220862879,3587.2094691896446,-737.7823969431934,3821.7388159930774,2703.7611191244355,-4298.173443516018,-5257.907967862722,1549.7757789513585,1438.006871823118,-1823.577233235545,6604.208317830268,1056.6728347968751,-2258.4354118909364,-1084.6880363152368,-1664.9372147843944,6511.593467408277,1312.2089967180657
-63755.056147812575,-84314.19139802949,10621.303793235402,366.6229674829389,-2481.8886219163214,8356.025709314881,8694.520419794213,6224.200226983924,24.852786386742135,5876.34714513661,2604.9076135696114,2914.1800716583743,4105.921439712194,-3764.711727933267,-2796.33298008859,2446.3918112830934,-4228.54782615077,-2080.974454297045,7032.741840989076,-698.0214764198581,-2829.5751568425476,-3449.371593265982,-3799.065415509174,4715.975314843917,2124.5060803100178
-64147.92179312623,-84951.21082880489,10774.416812726662,374.8545436142469,-2432.125477748508,8384.359417227655,8648.201363322249,6500.2500665502375,-0.3981149187274138,5895.958236011133,2603.00047843696,2810.662206288673,4001.5201173264586,-3866.124722411288,-2701.5582015722894,2405.844238443391,-4274.83045974891,-2089.6690668549245,7002.428687278033,-783.538388120007,-2715.8277943173694,-3440.235084793049,-3940.609067648168,4584.419593583791,1938.7332775606737
-57244.62229744278,-74868.03180610659,7817.819086031936,-1945.8764205232383,-3170.5270058840388,8184.711094224989,8357.636120986665,6171.799979555269,322.15359135788003,5239.822089463079,2836.5426237983706,1456.525717517641,2824.365089223161,-3879.0629607481624,-1802.0463644504548,2702.8583481448677,-4691.9099965952155,-2075.9460104341297,5729.836697146158,-1400.4120437921604,-2249.1790085429975,-2724.101804600304,-4209.846170906368,2618.168963148153,1411.8031830916095
-64281.79594736102,-85097.74168185487,10895.155321350896,568.7633187173291,-2336.182123254554,8320.286574627078,8601.50373480719,6504.405800994246,-17.724582335833496,5894.1074921308245,2591.6263822351084,2842.215878577536,4021.0707406566808,-3865.4560094888448,-2745.454871275715,2405.1398498601684,-4246.206804102786,-2088.4990032046057,7022.618569470153,-738.0494250790719,-2730.7905783134424,-3408.2492264982066,-3920.797534546688,4636.333768868877,1953.60849291229
-64323.671364027265,-85032.41780296079,11252.547349781958,838.405490894552,-2142.4288856932567,8137.441939548327,8497.604345484513,6468.881122976692,-35.36113398965786,5871.284310774935,2561.6725067395387,2959.0887045835666,4086.6159218759153,-3895.799935006831,-2738.283700814834,2479.150929713171,-4234.358983356257,-2049.4194804833755,7002.379108619421,-608.4409536411729,-2786.1881655738557,-3507.31192944653,-3928.0635970938592,4724.39561469412,2024.291624671454
-64504.32968601511,-85340.35440037069,11155.984978189608,898.5723419249096,-2193.3128877667828,8221.510472430013,8396.304486590192,6603.226918857111,76.21186542088826,5969.892634125456,2573.9802779753263,2904.1939021236367,4080.8628209570993,-3795.3380283665847,-2757.482387988784,2384.443855517766,-4191.901493459241,-1976.7752968445363,7107.610382130821,-650.4757059414385,-2742.490758999775,-3509.003885411157,-3784.6892454813274,4732.977061832019,1944.0452040402904
-64593.36991903472,-85441.31140219135,11227.115494904481,1046.729675275274,-2089.8561951830143,8091.505689820646,8431.262711994394,6427.53107684461,-67.29421148468239,5972.992456252501,2507.138408854216,2940.726962393674,4102.940231304863,-3819.202069417375,-2814.8186608588762,2377.006615193835,-4068.760446243581,-2081.6648112880357,7062.580124493166,-578.8069573874653,-2743.1194582365406,-3579.940753744162,-3699.4897015447996,4942.326620882936,2056.071589798796
98135.60199641131,142317.11878615856,-35379.43273294477,4144.187421597825,4215.022156500142,-20490.44253928009,-18478.998109170723,-13984.236995364061,-832.220921757661,-15453.358000738395,-12107.752530970078,-12034.927287391287,-14656.256032014096,17434.490098015616,8608.728741203413,-11525.672202733691,9478.282527763104,14956.784034873084,-26603.776226654212,-410.3753073511184,13249.333012526744,5549.299100950473,24404.278272924264,-13798.618874914324,-6840.015542257894
-62784.20187916134,-82854.11538346497,10441.031043928233,441.6102605242152,-2129.4469490013325,8283.54056852361,8417.562049864047,6474.72957408236,94.34569353087356,5713.91663534514,2640.9649215036143,2472.56255679598,3740.9907524386485,-3871.8648877378305,-2602.9545978206106,2478.5987786437436,-4359.5476309851665,-2006.1569753340557,6788.411124420634,-860.7719015227727,-2663.650299309179,-3327.7862335465497,-3867.3010155723764,4475.364858375504,1966.0452927166307
-63882.88393443343,-84387.79456467422,10977.420519880803,869.321068411306,-2155.0969083538075,8138.861984431782,8278.509535841105,6542.933432774451,210.50826596883243,5895.946449102644,2667.7071203562814,2735.797873655676,4004.636726018587,-3832.6804492255724,-2600.0225530209354,2520.0334029665696,-4189.442266848975,-2092.9861744957147,6952.270040613083,-736.422997716276,-2743.9935359282854,-3453.656525719646,-3823.6595574576863,4651.082380118998,1949.4358248383894
-64863.66827111552,-85933.59833784735,11254.71251256951,933.2186319537346,-2172.504972618092,8267.020634670474,8534.586971365146,6562.937758083813,-11.149025558944407,5956.782023572025,2619.4960144276765,2887.602968893805,4102.987234530873,-3880.715189937885,-2801.5454083550476,2431.505686786904,-4267.843325472133,-2094.5528415376493,7165.000486050443,-696.4993128896659,-2850.2672045361037,-3547.1548038845517,-3856.740921791144,4873.256659892983,2090.4961113923937
-64863.66827111552,-85933.59833784735,11254.71251256951,933.2186319537346,-2172.504972618092,8267.020634670474,8534.586971365146,6562.937758083813,-11.149025558944407,5956.782023572025,2619.4960144276765,2887.602968893805,4102.987234530873,-3880.715189937885,-2801.5454083550476,2431.505686786904,-4267.843325472133,-2094.5528415376493,7165.000486050443,-696.4993128896659,-2850.2672045361037,-3547.1548038845517,-3856.740921791144,4873.256659892983,2090.4961113923937
-62765.05237316412,-82767.77199373925,10421.04536950936,297.51238854788596,-2346.9913761789167,8145.681499638508,8283.52582877268,6235.223617540598,37.18283299196644,5661.100456718325,2588.6952513403166,2438.1020889284114,3636.4566945378997,-3722.96747313805,-2383.818995840488,2452.222094264568,-4283.30332950099,-1956.631684675031,6493.752822489112,-822.0050743743805,-2380.9123489160133,-3363.7136057902276,-4063.836490817428,4408.036941620643,2028.0283841440971
-63857.46037574751,-84254.08920106344,10947.35262744243,962.1199932899569,-1947.533399740352,8289.923979740068,8390.65184630454,6411.830868925605,12.519065058074947,5813.588992934296,2541.8176567038117,2837.3593880586327,4071.819308414335,-3798.706717260103,-2730.9025652984415,2410.617406074015,-4196.488593986563,-2114.248194929005,6913.657124089799,-707.3147550680679,-2798.7935724811605,-3469.0792825258163,-3763.9445143051325,4827.659029608636,2064.5976333227927
-63245.289289993365,-83377.65098007393,10756.189576999599,761.2506837454574,-2067.2723394819664,8080.425395624601,8309.769642486843,6312.824141302454,-1.016965988059967,5590.2126696457835,2520.232801017512,2785.4852013763284,3928.6546392068226,-3684.5907221548405,-2737.1128561008736,2357.2761931995137,-4050.0623028123428,-2076.5704063609664,6690.879719561992,-713.6364816178411,-2663.585046726969,-3327.8875577921194,-3525.468111978326,4592.06754171498,2042.69939134377
-64795.9220210359,-85802.34491341737,11199.361313430774,891.6603667176345,-2131.5048554630634,8310.094548997857,8550.943898618847,6545.8791587620135,-21.690447215739752,5948.379732333413,2606.7522055850527,2907.8928447979733,4109.853879873,-3868.2250056943985,-2805.9769235094222,2411.2180025412213,-4224.824255122565,-2082.4075312339755,7141.839530587032,-687.0745767928856,-2826.7852462865267,-3518.507393541324,-3842.9916088768596,4837.244856751786,2080.9640307946224
-49513.19988494583,-56043.65382086187,10443.661680654232,10039.865159561441,3729.45098102027,-1538.8214174637326,-1993.8680281330685,-3778.542532673486,-2691.107179236594,2344.284514649952,-4834.803497255441,12500.293285634858,3675.789243151511,5795.19443031758,-4788.83670161214,-2063.6926397761827,11952.140736131014,1581.0794885855216,6769.252819794128,2625.175851100381,-1076.4829946800812,-2721.7485559485967,4497.891037660623,7416.47720868708,-1619.0091699413842
-60343.33979215146,-78513.10691681535,11948.39831665859,707.1922918015106,-1506.3827480047985,6966.108679361128,7217.212938945929,5775.135154335502,6.361556767616289,5206.043233426301,2500.6141095109047,2520.0901963170536,3788.339882967563,-3449.715047644274,-3140.4592661536735,2433.8879145342144,-3302.2495922977164,-2254.7916371622923,6215.960330355045,-364.24272620522316,-2466.739737393432,-4212.166220094709,-2609.495677631068,5030.651596391528,2403.478206592935
-62062.38489261364,-81481.06515070422,10815.489520395395,1345.3524002041188,-1870.981677077629,7611.909860094022,7827.904536658145,6126.143370366284,5.869940300871054,5503.761689536017,2472.8409262505816,2790.8438013038294,3924.3332500183888,-3514.91850153901,-2620.268208717729,2284.450296745792,-3852.357936023782,-1736.733262405129,6634.630590452438,-175.6022108571351,-2712.2041551013035,-3452.6215027462786,-3525.965801290793,4516.64426927254,2205.5412916828236
-64372.34262283403,-85210.37816689188,11183.053527705924,1031.7560433142314,-2050.7058911668582,8071.054483065656,8317.672827532157,6390.514311070884,-46.563125671564116,5820.258395128918,2560.8457834988935,2960.0076045784235,4092.0294299492098,-3805.923970538508,-2832.8814378155744,2280.226770835145,-3945.295933781289,-2028.7855660834823,7056.283100725744,-599.3916818174606,-2768.47596838578,-3349.330422401936,-3586.487022653525,4957.704536936514,1966.2614846276235
-62991.5044303527,-82893.73126872578,10783.7210485791,1007.7989614200872,-2055.794033706375,7678.543423284332,8361.097251245254,6174.989334153306,-155.45876917713653,5850.83279093314,2385.563713415456,2857.556175479279,3838.5581002871854,-3622.1837311718505,-2617.408375713703,2289.268655531908,-4115.7159050960545,-2100.182092861133,6866.644595632799,-692.6811501612891,-2787.9994274188416,-3459.1485280068464,-3597.103978524408,4637.876794519689,1957.2991631958357
-64323.68290800195,-85130.73357746094,10845.91993920898,493.2645611185195,-2368.967522235806,8409.5954195349,8646.973514836413,6519.450636935802,-25.345884208133644,5891.975584828945,2594.703102024779,2865.6290833311664,4038.2344166514026,-3848.4586407867328,-2748.3544692361356,2383.291443497614,-4227.568825786457,-2037.6764765282871,7016.238866065071,-720.8004312717121,-2706.8969220554413,-3373.904719594346,-3972.8636348119567,4548.775879002221,1896.3179261624118
-64863.66827111552,-85933.59833784735,11254.71251256951,933.2186319537346,-2172.504972618092,8267.020634670474,8534.586971365146,6562.937758083813,-11.149025558944407,5956.782023572025,2619.4960144276765,2887.602968893805,4102.987234530873,-3880.715189937885,-2801.5454083550476,2431.505686786904,-4267.843325472133,-2094.5528415376493,7165.000486050443,-696.4993128896659,-2850.2672045361037,-3547.1548038845517,-3856.740921791144,4873.256659892983,2090.4961113923937
13396.405386586135,104828.15844693086,20836.018590339714,69915.33615594759,50170.43769943634,-82456.41227947205,-72429.3481239211,-82043.03268265937,-45289.69286430483,-34544.94361848367,-36334.318511926016,112119.41122381033,46942.967267111264,48865.54341306497,-10665.84892043797,26953.435011208687,126976.83179049972,17094.672565476703,-20189.208199150507,55446.741162347236,21856.050791668174,-17685.71384171409,71945.12159442688,26643.96209852277,-14166.269733558081
-64863.66827111552,-85933.59833784735,11254.71251256951,933.2186319537346,-2172.504972618092,8267.020634670474,8534.586971365146,6562.937758083813,-11.149025558944407,5956.782023572025,2619.4960144276765,2887.602968893805,4102.987234530873,-3880.715189937885,-2801.5454083550476,2431.505686786904,-4267.843325472133,-2094.5528415376493,7165.000486050443,-696.4993128896659,-2850.2672045361037,-3547.1548038845517,-3856.740921791144,4873.256659892983,2090.4961113923937
-64863.66827111552,-85933.59833784735,11254.71251256951,933.2186319537346,-2172.504972618092,8267.020634670474,8534.586971365146,6562.937758083813,-11.149025558944407,5956.782023572025,2619.4960144276765,2887.602968893805,4102.987234530873,-3880.715189937885,-2801.5454083550476,2431.505686786904,-4267.843325472133,-2094.5528415376493,7165.000486050443,-696.4993128896659,-2850.2672045361037,-3547.1548038845517,-3856.740921791144,4873.256659892983,2090.4961113923937
-63460.915416067604,-83514.61259707749,11157.491352397776,706.0222566031665,-1837.0800671390218,8234.197841603824,8346.556663749041,6380.7209963925525,-21.387886227618836,5712.473292555961,2670.1592051847992,2838.65123923875,4093.611281882173,-3856.154517659279,-2664.0987312729967,2636.339325385833,-4039.361973817927,-2008.1230854214978,6916.931415818698,-664.0064661844219,-2723.383181681858,-3517.408959098691,-3640.6479018897035,4585.480045352716,1965.2188333183278
-63231.26762994739,-83165.42854395173,10695.417215458487,693.1329876728315,-2236.232365825487,8015.836010803723,8157.12959874601,6324.271335699203,99.47252039973543,5560.33349989925,2864.89105478805,2827.5914194146744,3785.6210969157723,-3680.589706696476,-2562.737110291886,2864.112324966731,-4310.861076376511,-1669.298101229817,6916.309822007492,-853.5757799854566,-2625.087979146624,-3342.551950097895,-4002.6171290718335,4559.50926977986,2031.2655919548638
-57689.80391200201,-74273.65147395198,8312.070693530313,-678.2869824465878,-1938.8390888447425,6973.276695759782,7151.769364258982,5238.64976133225,-1837.4321043112668,4602.839176106043,953.8481968223123,3411.1309832704674,2947.7455044940534,-2648.5870679899353,-4843.3557024162965,707.5887843626068,-1291.6890050035765,-2189.068058800069,6419.033402639764,427.0636410605746,-1175.6571033718558,-43.750971583602,-3912.4711494820945,4574.8035843846255,807.2462620604473
-63170.486731775505,-83147.19012235524,10628.76540456733,941.1450365752604,-1795.4052575792034,7918.004334140426,8168.983775386306,6120.964507644074,-108.95471753822855,5788.719729482467,2518.289526071246,2811.217015340386,3924.5076241216816,-3659.669268130203,-2822.171234297153,2191.255612084226,-3866.4877457089524,-1999.4738492598478,6803.808631437391,-509.99757566911615,-2652.339902382421,-3164.545660572337,-3529.373249872066,4744.563185508203,1905.1689505137706
25632.437212021454,89255.55012548053,-4451.191256099487,58957.8514699775,53465.594981797294,-58851.644960367055,-45229.62509411562,-52805.362999588,-20502.948242794468,-8989.498645999844,-27097.174622663464,32020.69250059789,8422.843803807382,28508.4602007128,-21500.069708311883,-31119.6591411441,62999.0666564975,7173.274145980132,-14823.495192473045,31922.7108034995,1894.4928826376713,4552.937885848807,44761.97035265974,26167.085988649476,-5019.65315300312
-64218.67999128704,-84982.57013367592,10913.8573856173,729.9650876028837,-2147.633070649877,8246.943816749874,8471.325988716762,6501.634239291279,-1.8206123989464569,5845.323116277042,2612.081019374123,2753.2249660487996,4086.1532695053925,-3815.1022696233895,-2747.498976850081,2442.6761611149645,-4161.714998322513,-2062.8517526182313,7020.388998668971,-691.168048433197,-2734.5530993457105,-3375.852586966878,-3822.111117774991,4676.450566423046,2018.7090090283423
-58779.0422718388,-75853.51375621106,9291.991245534675,1253.3252329871284,-1162.3262161926632,7073.435931064623,7029.90250739708,5292.344873869312,40.67757370330145,4463.652508766213,1545.9341104358778,3139.574349024378,3573.9717210778026,-2294.5604499276164,-513.2343924974396,2247.927776535639,-3822.7709856050537,-3139.803453072779,7452.347516788864,56.34413372384398,-2437.8429840852145,-3358.440177013546,-2788.36841823707,4472.134609214839,2080.2296897671026
-26120.497229072014,-15295.325854486064,-5965.607884437087,-5820.748391563513,-2226.591434228376,3586.31598077894,-6029.679117310862,2082.2246501650375,-347.8560563684008,-4616.917074307193,8074.035119062825,-7076.758537100633,-6701.204087465043,3208.9676206312765,20483.555626317477,-6121.4139908787665,3387.815761192425,-11535.878332187656,7099.326472901176,-6811.081384013172,13462.337363175999,-6410.494283483211,-7124.555530191225,1098.1555835552006,2943.716130613615
-64222.227470946134,-84985.86800369756,11003.886573877693,722.6682749680923,-2214.874960109372,8249.424163489708,8462.47527786154,6527.35674756575,121.17369552844148,5925.532875778199,2593.680724158115,2817.532247789102,4047.5213155486454,-3896.3652819958174,-2761.5234260848,2424.950714017559,-4285.02280888253,-2057.2474849062824,7057.363396189622,-753.421220930946,-2747.536514062356,-3443.3108127848877,-3879.6920315008288,4639.028892588852,2022.598498898788
-64300.199829653655,-85092.78350646357,11034.615036784911,751.5775496898658,-2210.1922210663047,8252.517697459558,8473.464451977854,6526.314705363287,90.01774545351299,5920.730131448107,2601.906123809615,2808.5847650815863,4048.8491102749003,-3878.0435082149556,-2765.614072861911,2422.9630323709875,-4276.9382047854915,-2067.6848995803825,7058.567805285192,-744.3892657300275,-2770.0319869368864,-3469.437611353086,-3868.8995593105287,4688.838820989617,2043.3791304281597
9514.30286765847,15801.268764954586,-34676.96876279693,-42692.20848598955,-8568.565552301749,18180.741736625194,13394.958647060581,6504.963755251807,-4405.7513220074,-1398.4548032033279,9823.66579414941,-17657.082295262524,-13618.010502357676,-8990.816631109925,14317.630977530003,-4277.365928652161,-11752.724443004703,-9624.989464951354,-9041.676297221662,-5975.552970573794,-3810.327679197431,230.6368374239633,-11349.999182454689,-16085.715047281416,-14273.383796341597
-63485.69409962761,-84047.24840701288,10621.63959998115,444.12488691219687,-2116.4543528098384,8299.006119868493,8487.47411779155,6513.437822320908,-106.3357559835426,5762.064021545572,2685.5967546742,2560.195825034757,3820.7667375677647,-3923.804832375293,-2555.271621007743,2285.541048689831,-4255.848240126976,-2170.0824162703148,6908.754917340134,-670.0118310175404,-2853.6621922736094,-3424.952299521357,-3908.1688739379065,4600.011637108738,1823.5578249348457
