Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10
-100408.91252327555,82756.99385820059,4859.914919074358,5430.309184135805,1834.351782390258,-599.7147733461962,5272.077083605649,2636.6562427129156,5087.686599624871,-356.1252161799622
-100737.67765603957,82809.09933582581,4636.417501482298,5071.8514797275575,1581.234190245057,-683.3586151978106,5458.798165199562,2574.4994948836065,4888.948468416899,-140.64367239691387
-97920.09348083615,80589.07919756207,6160.722805554704,5346.980759352093,1894.7768261391952,-665.3535887343348,4659.230546947404,2839.862444137472,5049.5363478106365,523.4756661901611
-100092.92168447592,82475.65786004458,4871.72803027505,5090.624361949307,1803.5884562392673,-332.63732969727664,5517.778057913017,2962.8381460899755,5269.5455482906045,-342.8083444586623
-100081.13592894726,82192.2705634148,4016.8415631199364,5145.419194691471,1339.1407006412817,-874.1293920567697,5661.142101641049,2576.1634386019996,4645.370913390882,-306.1346296301563
-100725.61013641811,82918.13022212319,4754.6060119363865,5422.893066463597,1843.138096588468,-795.4583277920489,5129.004188749226,2303.1403320727495,4932.03633945323,-251.50398471722673
-100881.1324852801,83088.08471497385,4802.206081244934,5333.200083442616,1775.2831847513357,-765.4954884788763,5178.910904533829,2552.0772394638993,5131.819439486152,-370.7123985377814
133306.35275494112,-127153.08879998322,1370.2759329958867,-11647.539963188892,-5054.159649559922,9275.576553145742,-9544.328616465458,-11321.095620507494,-14317.935474217873,5237.549583617348
-100432.24952534657,83266.7257168811,4139.084264475482,5126.377041650036,1931.2644696704742,-977.4277279962546,5102.4920494558655,2648.0909060357376,5006.892131693165,-36.1545359074652
-101143.66982078389,83412.23861280613,3630.23947915383,5263.860229268016,1782.205862148697,-580.2841501702218,5496.084000213475,2717.7160623934183,5062.136406054556,-707.6983106929042
-130543.88500150514,114706.46852691707,11061.532442045745,8417.596695169748,10345.682595105678,-1932.6320584616494,923.0897328824033,6533.569121666732,18732.7232581206,7882.767436087107
-130543.88500150514,114706.46852691707,11061.532442045745,8417.596695169748,10345.682595105678,-1932.6320584616494,923.0897328824033,6533.569121666732,18732.7232581206,7882.767436087107
-100138.57512409092,82616.50029575794,4307.380246317773,5356.563099128938,2197.441580605943,-627.3129070514217,5132.273257270554,2708.604044501174,5049.7819705902475,179.6172465291252
-101119.05949121137,83625.61139854345,4322.6154780767165,5519.655311073036,2250.6877947742073,-657.5922531216362,5243.516484348457,2753.961848515363,5334.050981796115,100.45310548008341
-100144.65218261715,82380.15332435585,4627.572060741763,5311.739762198641,2063.252187096759,-693.5404056168777,5396.148463632739,2632.3558123551775,4969.2470573724395,-145.0547661209221
-112704.98149192179,95031.772177917,6339.684737471147,6838.037713684668,5273.185383816894,-1928.7993658321925,4013.8594151351467,4340.494860706279,10698.989684756252,2844.9744303334573
-94936.51996507992,75725.86020727738,-5772.92806141891,3396.011485420904,-2775.288017946998,-521.0077949943269,8713.298072069798,-739.4080474163982,-928.7288989862512,-5851.546369258224
-96599.95582910631,79597.9863699108,4866.118859572403,5061.6986825696285,1949.2551859266016,-1262.2280421144048,4408.570374487283,3412.3463170430136,5195.473048031926,-197.799380434234
-97953.42891383581,81042.68507600241,5489.109434673327,5197.337640903877,2226.726968573129,-887.5397898292268,4698.014284811019,2550.2536537736355,5367.826598418613,361.52631617172057
-100450.10651201231,83131.2255602262,4620.112554785042,5395.776145427643,1897.56690379973,-928.1537895350106,5303.404739241806,2649.1145479011757,4958.282504636975,-384.9906906143499
-100644.67642388048,82743.94163744962,4380.232571539502,4878.339065029553,1686.7257764720164,-281.8991998030115,5511.992678889489,2543.5632635075617,5054.2227592351255,-103.07222447314876
-101084.48265144958,83767.35175724009,4324.699420412417,5060.934311063998,1884.6555616395517,-590.3241483667116,5720.983642742522,2626.900594662856,5134.974470099761,-168.04433189185548
-130543.88500150514,114706.46852691707,11061.532442045745,8417.596695169748,10345.682595105678,-1932.6320584616494,923.0897328824033,6533.569121666732,18732.7232581206,7882.767436087107
79664.31209681284,-141803.38496415058,-128051.11740750511,-31261.937842966552,-124273.48883946269,11974.89537583158,87419.49768410747,-42529.13747659618,-141449.90798780063,-94280.19067557971
-130543.88500150514,114706.46852691707,11061.532442045745,8417.596695169748,10345.682595105678,-1932.6320584616494,923.0897328824033,6533.569121666732,18732.7232581206,7882.767436087107
-130543.88500150514,114706.46852691707,11061.532442045745,8417.596695169748,10345.682595105678,-1932.6320584616494,923.0897328824033,6533.569121666732,18732.7232581206,7882.767436087107
-100102.077836636,82151.49063804283,3428.58430127122,4902.740619758928,1532.9939367482878,-987.1521402939555,5615.52391097053,2415.152135628927,4771.854976179692,-573.5865292393765
-101872.78305116891,84382.45364397552,4441.312405212268,5347.774047458854,1989.1994761756491,-816.9497253027907,4916.161926433077,2565.2378495295857,5836.065774124638,205.46865768013478
284651.3866257425,-306908.2671244967,-147627.19866093437,-19473.46950542084,-67632.36144809036,18077.95449494552,-11874.220881766782,-42112.37075256079,-144331.127262908,-40276.80396193339
-82909.70265901771,65100.80656129881,1245.6277529040417,1532.503362050604,2752.0134910999377,642.0580658052835,3249.1475592621455,8.16235918954174,1898.3745000504375,-1133.9530488494802
117943.8004744839,-161191.58974797482,-130324.40782268599,-44339.215143572896,-64547.02358889265,26046.2918250498,49188.12636410856,-42688.86975164225,-99361.48552032716,-75512.2701757319
-103694.63183384159,85408.46838966725,4821.309811463314,5500.390918169228,2428.840488928369,-641.7972979465592,4888.98713830084,3197.4958832813804,6171.301002811353,545.7300338707794
-104757.64724522417,87445.10415487293,5920.25135508907,5662.9868794257545,3731.3278768921728,-866.2226001157605,4405.24747169791,3108.4169544992683,8145.195761135395,2439.7940829129343
-56729.05940364318,35084.72907967549,12984.73428445653,-2879.8754735904326,11297.73378142575,-5793.325161262997,-16611.40420136958,-2063.175835352659,3927.351670645214,11758.521889791458
-100945.27420307683,82995.37027930612,4347.343489550465,5369.1094411563245,2128.432985238149,-672.4140771727857,5182.371986645122,2447.278815917753,5281.015641897058,-154.28551833416017
-101446.34413174361,83553.42116901219,4638.775656465952,5371.383961289157,2237.8757806786098,-720.9528593018285,5089.289144615159,2534.4382075768917,5476.613725876022,-32.13135620621825
101638.51902814671,-95202.92441865112,110097.85112291118,-15479.974746055159,23000.204610220146,-1217.6844934024848,-32993.24580772791,86.38704763908328,428.17738496312836,38586.83423829459
-100024.46487315914,81937.30787971996,5300.643727383469,5073.558620976466,2170.601109956604,-462.99097297278473,5115.971825061268,2972.032093021328,5621.643483326536,477.0473374851368
-97346.38325177266,86349.32166035067,8833.312032443082,6270.402656307435,7635.244383640966,-1203.335094626288,-244.26538076658105,3642.2894973422813,11870.811823626982,4500.537448758322
-101222.65970106558,84044.94327977362,5963.589944848471,5391.184741925902,3196.277127305083,-1236.7156986467758,4269.949653938833,2373.0983801043003,5688.785411099995,244.20386090100695
-101356.54429238437,83509.28573405027,4357.61746548217,5299.264691897111,1999.6803131414267,-746.0894650107257,5060.028149427971,2507.0509161449704,5146.853163610949,-88.75345857697593
-78582.69952335923,60267.55614892089,3517.194772405037,1359.6557737915807,9080.628812724548,-551.8295335345891,8805.378078415191,4042.5487514663655,6914.338771779728,2473.9172674911724
-99901.93514660253,82585.24592213731,3855.2556307729983,5553.375143817917,1879.3349327684723,-484.56299879436943,5321.718236915785,2549.900850205589,4955.406140560151,-70.26053482053823
-99059.89320869751,81070.90704665033,3762.9239010918745,4995.358253747944,1570.3239534513102,-1025.2510192893508,5135.566612540908,2663.586256304564,4840.568643505589,-820.9839924005248
-102752.88571083847,85103.66810201072,5318.598105583199,5310.9874775360795,2560.8512057238327,-853.4785966707077,4854.723593523024,3069.8909324291185,6006.783827068455,421.88818547458084
-108367.8900178325,90785.85752164823,5729.353226075318,6005.86819461405,4054.791388559068,-1290.4922870440562,4474.224565580182,3670.2207282420327,8184.973640977761,1945.7037084642593
-97598.00478827795,79452.91598383177,3522.3857146682617,6029.880543723489,2028.679241617845,-1765.570411489587,4837.89812310757,2208.0089495335774,3154.370883791952,355.03962987960375
-14923.055395797297,-6047.6082812947025,-25004.69393936866,6148.518050616116,-377.4982865846794,-9706.316388632531,-3426.5103294542337,-7853.661569868554,-19769.775562507068,-37.37545055649996
-99367.00127042449,81932.13013053525,4005.8991597575496,5148.488515780384,1668.6871770930961,-380.04880276683065,5280.866840385806,2498.9754401310756,4324.361381272274,-411.6669314362991
297279.49906024215,-259585.66844572534,116037.20089432703,-30637.409775710465,26480.002836423457,5598.586658460426,-46322.33186087714,-3746.761152480822,-5186.594689757915,16633.36016899441
-99199.53297612196,81411.23753627506,3631.5013317270204,5216.334010416691,1104.3877552274437,-763.7366572867336,5836.482730449018,2497.267961200427,3824.0408249385937,-1369.383802755227
-100257.89643884375,82671.81989189895,5185.693326617037,5582.857276148342,2013.864690528019,-919.7384986576319,5243.905322759713,2843.6039932501685,5095.9737041168255,-43.09683169803874
-100480.40784250917,82726.77334834947,4335.825339791708,5213.662364248687,1974.8434506585502,-755.5020092016368,5569.312045977374,2781.1731214841075,5248.249288235885,-491.9210060416802
-130543.88500150514,114706.46852691707,11061.532442045745,8417.596695169748,10345.682595105678,-1932.6320584616494,923.0897328824033,6533.569121666732,18732.7232581206,7882.767436087107
-101028.92019137899,83761.91169864217,4431.179510946468,5214.134650857222,2154.8815924347286,-983.2652531975705,5414.2119674423,2966.5986310211847,4994.455773217951,87.45222275052718
-65233.064356721094,50942.787255985204,14124.428245567986,2986.8904741607544,4591.384987242484,-474.8829740305604,-527.7121571155711,2243.363645294611,5304.523215198046,2898.3431455235855
-100815.01910008019,83539.96922715305,3999.284679713057,5450.66384565985,1522.4167348413016,-607.4582654571066,5315.910969752037,3200.154770643377,4951.108408784322,-286.96398316160656
-25166.372272274046,23450.08151446633,5870.182454982018,-2382.282839276453,10583.356587860979,-997.6339844774781,-9306.086480382242,5465.4967435329745,5022.34938714944,10367.896061056386
-100740.02243748165,83368.91522763182,4335.302205469197,5247.8778365746075,1679.1892709733738,-723.6142027719371,5671.085387564327,2559.253538746236,5158.345281152124,-259.78427129393276
78543.03487816227,-131529.54901139368,-110166.14186380322,-18906.185923657213,-88814.14196842225,6747.724739067249,50437.52851075424,-17401.4418005835,-103294.30974383226,-70707.12913286562
-100389.19884327895,82542.46544707721,4593.3366909428205,5220.116220561253,2084.6355842789676,-658.5145555708995,5148.4022117987015,2413.7573869322896,4944.101867341064,-239.56513557447704
-100668.96185708587,82998.09697045953,4715.099588546292,5170.884605348511,1628.3553957572458,-483.6251556754431,5458.265961523528,2850.032923028516,4725.43047208998,-368.0987569046528
-102579.01159078386,84306.27969679305,3950.6019722418578,5373.362651781607,2448.422087679356,-569.190483117148,3097.9169431402815,3377.776447887226,4759.156624071588,1339.507658426872
-100358.67457384936,82490.98283056643,3256.6471871164013,5000.467241037599,1190.0966119907077,-610.0660170091951,5658.757399295033,2468.224266154972,4576.318694734458,-937.1833323046352
-57824.286034662415,46916.22538623185,-3626.6584578958245,5974.731781258373,13910.957684277391,15766.241403552849,4048.7415276184256,6440.471656606763,7373.779708141814,6813.0529061959605
-116279.60942523147,99620.47795620967,9042.559120128559,7044.737617292235,6465.01681289253,-1410.2925155100118,2707.2688945693894,4977.841550760033,12454.595214208271,4604.713878162347
-99497.7781726591,81560.07104717028,3933.5379761195036,5113.307620165816,1293.2323726214336,-501.0155003313987,5633.827566890763,2482.195703389708,4106.872353319481,-548.9076925613
-99201.80683464659,81426.35374899267,4159.511224244754,5267.108000561205,1296.5991449986425,-505.9648911363913,5687.659685390056,2383.111662438499,4166.237254564199,-463.96448929977424
-91940.38355995857,74401.32780251419,6738.344571508196,4345.464692971725,2402.6181590892566,-959.6828943328898,3764.7734426062175,2431.3168319514552,4406.430068757839,544.4103593543201
-100938.79242381649,82917.92837535666,4748.930787649864,5251.703303929887,1771.8514553635791,-639.2310485382745,5293.495215795798,2679.2044389483262,4949.334405964731,-28.58777853439368
-100494.12842557173,82762.15045269977,4274.847757097013,5452.28700417026,2002.66407263217,-604.0442908267514,5285.440668264563,2403.9457966924374,5384.421817450809,4.595248700849989
-101814.46463526538,84615.09154136137,4909.544427501807,5567.8279632826725,2197.77922881564,-1065.5210213995065,5034.079900883983,2825.3756591280644,5712.074069301722,429.0603075373523
-100994.44087304141,83185.64137135373,4462.46892342367,5016.105275634968,1506.2402856158835,-873.6114617112446,5587.822859662651,2620.4715674995937,4184.510458810629,-410.9985443000621
-130543.88500150514,114706.46852691707,11061.532442045745,8417.596695169748,10345.682595105678,-1932.6320584616494,923.0897328824033,6533.569121666732,18732.7232581206,7882.767436087107
-102210.07967318679,85310.28970907914,4714.054089969586,5608.296753020759,2341.708009902596,-641.3109498118567,5174.230880366878,2799.0453722477514,5818.2041967774885,-73.19915545201295
-97034.35060315681,79608.5943392816,4272.735628982524,4775.088986274145,1590.5424858646008,-539.0953523093053,5400.27661796739,2515.687014892968,4094.854388564264,-621.5304972631546
-130543.88500150514,114706.46852691707,11061.532442045745,8417.596695169748,10345.682595105678,-1932.6320584616494,923.0897328824033,6533.569121666732,18732.7232581206,7882.767436087107
-100481.57578569844,82734.70226158979,4025.0098465300193,5401.937548392699,1521.7705575509003,-574.169086775982,5501.018391346408,2765.033808020923,4700.414785710683,-167.11460967491163
-59151.03830805039,46310.515813903694,38382.114218472445,7638.766601660174,3706.0999104781613,-2450.70641918051,2668.4542188164105,4800.423886915647,6820.999436039663,4141.211859128529
-98299.85582419955,80557.68256118587,3245.7361577751726,4941.9940028421215,1933.9783698793733,-465.32859412495134,4914.74786720323,2598.1847079120244,4828.0321104587065,-407.9078583026615
-100692.09339556907,83017.87824981862,4463.168561895507,5323.253091138225,1905.2037303655966,-681.9530123239554,5536.8330287254,2750.8942944051446,5335.724838061321,-192.10860186704184
-100351.32868732575,82359.14568917405,4119.240404058041,5018.701897784213,1305.2388353272972,-718.6799917503457,5680.3943788264005,2623.7587924413797,4741.5119465041735,-76.71502081720459
922184.3216421072,-798709.3849478676,490869.18153172097,-80090.33301576528,67303.16835234288,-1657.4515441697993,-251740.0839639153,-346.4007961038136,30871.217828781133,199955.4778813271
-100365.04019077572,82460.70513688886,4603.464716662329,5087.938478953871,1702.604138694266,-729.9457048505403,5256.075583632388,2732.3595488830115,4783.084601711944,-435.1705631649321
-99669.6528982752,81868.81744558575,3511.098701007225,5273.825482819458,1720.9624328574077,-841.8399486915463,5464.604413159949,2758.8942999523942,4503.786109900373,-476.28654341069256
-93600.58107188476,76803.57582203244,9576.168786127908,4654.954510860983,2569.2989236634157,-705.816620336117,4160.500859078632,3277.081449003237,5851.86074812757,1484.1347890773968
-105767.67158291652,89301.35063580007,7333.9565928870325,6471.472637052919,3825.5529883366116,-861.1424450183123,4278.193555432285,3521.4480017332085,8796.547109477477,2048.977650244294
-110007.41618969572,92587.18126886936,6269.444853381978,6218.869958041754,4399.57812822483,-913.9510491163937,4067.752535004912,3791.881567969124,9323.341740565977,2578.654858497127
-100515.49134431504,83143.11326713672,4293.775366119326,5116.542767598878,1568.9664674097096,-681.6377679092163,5247.762634621423,2644.9217649587026,4942.609659887335,-195.46021758280412
-130543.88500150514,114706.46852691707,11061.532442045745,8417.596695169748,10345.682595105678,-1932.6320584616494,923.0897328824033,6533.569121666732,18732.7232581206,7882.767436087107
-98338.46532708134,80728.36822938733,3163.7249031487963,5120.541959774987,806.3264806796345,-399.41607401783205,5733.34093635327,2245.4770661463617,3593.250697206377,-892.9603647757735
-110004.60514251466,92813.068265316,6777.994148113751,6063.062280466956,4928.168349251448,-985.1907795858365,3607.9937080451173,3681.670770779323,9374.02447991398,2723.7073304112882
-102195.20433283389,84233.23063087297,5778.786353111472,5027.285844352985,1775.3669284553305,-574.2250240222916,5385.860916921718,2382.7259735724974,4540.9882800747655,433.3680949640229
-99946.36636349717,82816.10377394155,4107.659579868665,5111.762244440407,1605.9866402725918,-532.0069406809288,5135.210608764349,2996.035112577074,4867.909981181639,-56.03959396873134
-99902.37310307162,82242.4085852886,3679.8593027514994,5239.879851108579,1337.8884761223194,-966.4230874528308,4842.968876114569,2392.298708337902,4487.442798192774,-197.86794498174314
-97207.67647404212,79403.09862425442,3401.116220850039,4878.627443338521,1143.8896799078373,-705.5660899855417,5841.826847245985,2025.5007012465394,3406.7344307640883,-854.1088250020811
-100896.68500901337,83068.40766862617,4617.483858016956,5191.230092106108,1136.9436594713334,-548.635132490059,6127.194545685352,2792.5274032312373,5223.594157304828,292.78430029369855
-114433.95794089139,98905.55815869193,10940.949939856742,6828.73992067388,7974.800207351543,-1276.986237001164,953.1846693278238,5450.981811131513,13991.939659872258,5962.900870073373
-100999.15619870552,83254.71899983715,4357.0963118119125,5365.738683963156,1875.9194083969035,-634.0714015959398,5437.538216617793,2419.0388943560106,4753.825291935658,-403.0940503172282
-100594.91153750932,83333.21460366747,5277.4731388825885,5193.8766390077435,2231.6518934062224,-809.2037132147195,4753.104031005679,3270.5924357846548,6214.685309410348,636.409667173969
-100291.83104685179,82636.3577091874,3360.666481341056,5000.335317405598,1503.881001620704,-897.1107521333796,5536.671612906479,2205.596348995646,4578.172904975738,-776.6364788468786
-100402.49887085536,82464.56685589046,4469.025584476203,5058.480136853021,1578.1428445485258,-384.88675824870194,5338.847343696139,2756.4820985387723,4830.5348902216165,-161.0846082416662
-99707.36469979696,82036.06837012077,3771.069341366741,5175.389920859246,1693.5118476269677,-474.0259790769253,5209.737973733869,2671.991789504403,5080.472576833189,-297.421054890631
-100916.06966915418,83550.51609616178,4860.93227603702,5252.374073839022,1635.7440524941512,-718.1195028982748,5267.452879357356,2728.794145519897,5245.748230638603,-49.394931567901466
-101718.0669817473,84309.32164099031,4798.000981926716,5287.469754674295,2035.0256941219156,-987.7606535013193,5231.754430440962,2885.0463954177217,5317.339698802468,-57.956352992634194
353889.16651381133,-328078.41646548273,79097.31418288664,-19970.37343555828,5971.00014348438,-7316.592065004625,-95493.6843412345,94317.4161628869,27985.726299579615,11562.510498263973
1212.222513275863,-37803.38947848796,-32377.726878735426,-9491.037509249547,-19629.275915975017,5957.352704265321,8042.54199391892,-21024.869043753446,-18693.661280033844,-19971.128813272317
-99755.58948341195,82045.23720378768,3550.333616511423,5567.699811961838,1617.0800656417684,-793.4857240362869,5466.448414261712,2374.6711871186517,4489.929278719018,-484.8954483041289
-100409.70219953124,82723.09672206716,4808.871821291236,5303.989771371927,1906.9894351179864,-473.35230849474544,5326.350996186726,2696.43827345374,5136.597143000498,-185.68680825730533
-100379.63727894635,82867.99155047593,4049.818047015145,5391.218310808803,1466.7909373674265,-919.8557416049921,5378.982706783253,2697.972623020823,5056.437728897113,-313.9373697204524
-100697.24902910666,83272.82894806552,4617.332690278929,5207.078684658695,1769.7953831518512,-606.7030302122563,5455.681097032863,2491.9550640627112,4893.711797096269,-433.9233328690202
-99874.64366886538,82411.83670148304,4327.617492060556,5020.403944700221,1557.1298992552465,-496.76252511468726,5425.904636902676,2561.8422108957097,4796.15695521376,-379.51913068075805
-100897.13907935032,83603.24942552761,4424.644724705786,5162.3892679957835,1828.4139744084002,-483.755627752535,5249.95558434114,2682.9884419678365,5126.867365940055,-86.78923639082603
-100865.34081425135,82811.7308755877,4598.410039852042,5233.122255665162,1830.9647644035415,-418.8175175031007,5308.487821669787,2475.911730879191,4822.344417512481,-529.3224960991697
-100252.22905769915,82608.10017053863,4614.945400336969,5350.209568192212,1799.5628543506714,-803.7703699404109,5211.290976104254,2557.8712530559033,5250.660412432934,-182.36941950756562
-100926.12558273436,83528.19189799408,4534.29115683634,5158.101787872073,1869.3102175887707,-499.7158940602974,5340.587241588693,2748.590556533337,4889.717055931151,-445.06531249361876
-130543.88500150514,114706.46852691707,11061.532442045745,8417.596695169748,10345.682595105678,-1932.6320584616494,923.0897328824033,6533.569121666732,18732.7232581206,7882.767436087107
-98868.59577840863,81605.30081973271,5143.9072088637395,5126.970580099738,2054.4002782888506,-761.5915275543339,5137.060346433289,2461.238292473795,5141.445599465913,-243.378518694131
-100570.87523301237,83074.09211006325,4516.156269009379,5350.173441916268,1912.987354125216,-1010.0492759139031,5455.670041137822,2775.1418163897365,4938.216379966348,-88.12181675831282
-99354.28463872531,82054.55021153134,4203.678845099069,5486.665790939845,2033.1687624935855,-755.8428839698763,5185.9327969183005,2733.1906276950513,4981.379340187873,241.8760082854359
-100686.5028511345,82961.15986539428,4694.173532173143,5435.99103892978,2149.621720695064,-767.0407700759679,5247.428660281984,2967.641981049777,5400.380088184834,443.52417664555276
-100383.39142852754,82924.03118844578,4987.199023935601,5218.6813677703,1676.9711790788338,-679.3261705430237,5357.3558744199345,2856.7527244593375,5330.769191338594,-6.164264812785426
-59826.74812319098,42088.76323164347,2420.9837217774298,2836.899451124832,-5019.02365416892,104.30404530708047,10776.56791300478,-1297.9775501526271,-4816.685866599894,-7707.013256305903
-99812.69299193719,82052.59180679113,4142.666111818898,5079.877311271245,1711.9987948418438,-687.9770536810015,5059.358877762326,2144.2973792743546,4463.975313850857,379.3813800658043
195557.39636045002,-207176.84030155334,93882.79290408512,-10550.068437545488,12641.015273615123,28416.54357448064,-41458.437500736414,-15377.76636809155,-12694.239789077512,27942.237061599008
-98069.95667608688,79893.1520811465,2245.6492015314793,4846.731098073984,508.996493352386,-310.6191421600252,6131.319087891401,2166.8226181049154,3068.7934388253625,-1395.4319041656129
-101575.18073275119,84828.7443592036,3709.4829198112066,5885.605998808439,1696.825898669456,-67.8443916705242,5788.057138635215,3908.229116151469,5474.00017854766,-198.96190047991848
1623333.5092444893,-1496431.0765784595,-106904.73791733848,-306121.3522362315,127451.80966393586,-48254.07651902659,-543371.944273312,-42350.37802125694,-25733.064870995415,220179.76249480632
-99138.84617662901,83915.37684204076,12106.087830592034,5117.729142524252,5582.618995214156,-1418.6829854592454,911.5507056985526,3784.0732092550725,9929.084666718676,4995.915760432527
-108176.3692308533,91272.7244905026,8294.485497501117,6392.190165939288,4566.717717923309,-1028.592414307125,3704.3150493366306,3817.798620598004,9286.150756609979,2656.8246077503804
-100825.61368370976,83222.81399721123,4470.527768529519,5121.51943883706,1949.2033138166219,-669.7844636659977,5726.267246291716,2617.7038405900694,5018.326287323102,-478.14642741741585
-45514.734060130395,31958.60731768075,13108.707329860794,5503.604944471868,3835.2499036733043,-5589.372842921418,-7435.450670947122,14216.123089510333,7609.533884840332,2366.7286377378214
50760.58772808213,-43256.78751351502,223077.6370195588,19019.521081639206,2677.0268824459845,-1815.000948510608,818.9848121671903,3252.715593868252,9785.276394450428,32619.730942194623
-101429.40709893305,83222.49303142085,4202.197383714853,5143.463091558717,1640.8618950994091,-800.1784101998827,5276.561750296577,2662.1600263061687,4803.877517073197,-388.7435383743642
-102074.10833186762,84395.19210532373,4688.233222886115,5123.786806113389,2108.4333264617258,-786.7793579234352,4819.418856669955,2950.1410045534926,5785.1464831991825,316.26235655635384
-100672.63332315932,83220.55501705516,4306.242590150369,5343.186223857973,1715.824593679932,-503.93549213272456,5514.575981304995,2543.663503231177,5073.8394675946265,-393.1391740140259
-100485.97691754793,83397.17060410469,4531.859896690732,5417.113052849711,1728.1380634560253,-782.5114593839279,5077.978867277721,2427.948097572488,4820.214812486705,43.101487120639206
-100733.94787615679,82890.29860938586,4756.953410097728,5078.254845577418,2001.1801480712243,-644.5058633223504,5218.440872153301,2841.387955216541,4821.133650927355,-277.3374387635438
-89038.05802515351,69788.09489533688,1981.5868128429252,4239.733950332694,-1210.71033681971,3097.3988065761414,4932.028724039201,1447.9104738322787,1504.3646225271652,4398.6280036616645
