Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number,Time err1,Time err2,Period err1,Period err2,Depth err1,Depth err2,Duration err1,Duration err2,Impact Parameter err1,Impact Parameter err2,r/R err1,r/R err2,a/R err1,a/R err2,Planet Radius err1,Planet Radius err2,Teff err1,Teff err2,log(g) err1,log(g) err2,Metallicity err1,Metallicity err2,Stellar Radius err1,Stellar Radius err2,Stellar Mass err2,Stellar Mass err1,Insolation Flux err1,Insolation Flux err2,Fitted Stellar Density err1,Fitted Stellar Density err2,KOI Name
-0.1087300032377243,0.11791999638080597,-0.0008282607304863632,0.031102055683732033,0.009239999577403069,-0.960990309715271,1.4664607313136528,0.0,0.0008500000112690032,-5.787850717601675e-09,0.11332499980926514,0.004000000189989805,8.802224159240723,0.0008500000112690032,1.23512429,132.00059,2454965.001,0.556,4.22,15.2,0.004,0.10071,0.38,0.023,73.93,1642.0,1722.78,2.01,0.41,0.26,0.0,0.0,5798.0,4.507,0.1,0.941,1.038,3.742,8.988,15.7,1,874,0.006999999999999999,-0.006999999999999999,1.142e-05,-1.142e-05,1.2,-1.2,0.233,-0.233,0.404,-0.34600000000000003,5.5e-05,-0.0003,0.7340000000000001,-0.7340000000000001,0.05,-0.02,69.0,-86.0,0.018000000000000002,-0.102,0.15,-0.15,0.12,-0.043,-0.068,0.05,573.54,-244.88,0.07359,-0.00492,K08090.01
-0.3065899908542633,0.06032999977469444,-0.010190616361796856,0.04561954364180565,0.0,-4.209171772003174,16.516295532955183,0.0,0.0,-4.774676257882988e-07,0.18345999717712402,0.0,216.493896484375,0.0,1.23517588,131.9561,2454964.956,0.625,5.476,232.9,0.015,0.049510000000000005,1.59,0.023,66.81,1697.0,1955.7,1.586,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,3.16,11.198,19.3,1,360,0.026,-0.026,2.649e-05,-2.649e-05,15.2,-15.2,0.255,-0.255,0.343,-0.389,0.006,-0.0007570000000000001,0.6609999999999999,-0.6609999999999999,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.04128,-0.00165,K04117.01
-0.18704000115394592,0.039170000702142715,-0.013432465493679047,0.040670525282621384,0.007139999885112047,-2.4309194087982178,4.361272925939694,-0.004259999841451645,0.0,5.757075972744179e-08,0.11310499906539917,0.0035600000992417336,46.69630813598633,0.0,1.23516416,131.99301,2454964.993,0.6779999999999999,4.713,64.6,0.008,0.060729999999999985,0.92,0.024,66.47,1866.0,2861.14,1.6980000000000002,0.324,0.303,0.0,0.0,6249.0,4.428,-0.04,1.0759999999999998,1.13,5.6610000000000005,10.267,13.0,1,872,0.01,-0.01,1.568e-05,-1.568e-05,6.2,-6.2,0.451,-0.451,0.274,-0.457,3.7e-05,-0.000816,0.6940000000000001,-0.6940000000000001,0.25,-0.11,174.0,-217.0,0.06,-0.18,0.25,-0.3,0.29600000000000004,-0.127,-0.159,0.145,2330.83,-928.95,0.07443,-0.00542,K07545.01
-0.1605300009250641,0.05545999854803085,-0.007101610768586397,0.038680028170347214,0.012455000076442957,-2.0950276851654053,3.0470996126858063,0.0,0.003920000046491623,-7.573937360357121e-08,0.10799500346183777,0.0066200001165270805,27.1905574798584,0.003920000046491623,1.23513471,132.0046,2454965.005,0.716,5.44,42.8,0.006,0.04039,0.7,0.022,61.13,1743.0,2172.96,1.482,0.35100000000000003,0.289,0.0,0.0,5930.0,4.436,-0.1,0.997,0.99,6.343,9.185,12.0,1,873,0.026,-0.026,3.218e-05,-3.218e-05,4.7,-4.7,0.589,-0.589,0.268,-0.47,1.4999999999999999e-05,-0.000824,0.595,-0.595,0.23,-0.12,290.0,-322.0,0.09,-0.21,0.3,-0.3,0.333,-0.166,-0.138,0.152,2507.71,-965.49,0.06485,-0.02613,K02864.01
-53.020320892333984,22.001140594482422,-0.38601893186569214,5.21742057800293,0.47049500048160553,-4.549989700317383,30.872329227237202,-0.47049500048160553,0.0,-2.939409991720712e-06,37.5107307434082,0.23810000717639923,8.68100357055664,0.0,5.548250634,133.21968600000002,2454966.22,0.29600000000000004,6.06772,42873.4,0.191,0.32587,21.49,0.063,87.9,1088.0,331.99,8.094,0.359,0.287,0.0,0.0,6124.0,4.455,-0.02,1.028,1.097,142.415,1331.079,1170.5,1,158,0.000145,-0.000145,9.000000000000001e-07,-9.000000000000001e-07,44.3,-44.3,0.008,-0.008,0.033,-0.025,0.000431,-0.000604,0.183,-0.183,6.78,-2.72,193.0,-236.0,0.052000000000000005,-0.208,0.25,-0.3,0.324,-0.13,-0.151,0.151,318.14,-115.51,0.0073700000000000015,-0.01092,K03381.02
-0.6887999773025513,0.3657799959182739,-0.0009595901938155293,0.05333619564771652,0.000859999970998615,-5.3202924728393555,62.39056971760583,-0.000859999970998615,0.0,-1.995598912291577e-08,0.5272899866104126,0.0002699999895412475,8.404716491699219,0.0,23.11707222,149.56221000000005,2454982.562,0.807,3.9948,2407.5,0.05,0.93218,4.37,0.14400000000000002,88.45,548.0,21.26,29.8,0.477,0.217,0.0,0.0,5275.0,4.505,-0.3,0.7959999999999999,0.7390000000000001,6.751,17.63,61.2,2,40,0.002,-0.002,4.917e-05,-4.917e-05,43.2,-43.2,0.086,-0.086,0.015,-0.581,0.000637,-0.006,13.7,-13.7,0.62,-0.56,184.0,-184.0,0.104,-0.095,0.3,-0.3,0.112,-0.102,-0.052000000000000005,0.112,10.47,-7.24,2.56851,-0.34011,K01203.01
-0.6280999779701233,0.16811999678611755,-0.0038251273799687624,0.039215344935655594,0.0034500000765547156,-9.033378601074219,88.33166075651118,-0.0027000000700354576,0.0,8.562054933471604e-09,0.39810997247695923,0.001970000099390745,102.21990966796875,0.0,3.28931936,133.90141,2454966.901,1.422,1.921,166.0,0.431,0.03095,50.51,0.045,56.94,1364.0,818.01,2.61,0.319,0.302,0.0,0.0,6335.0,4.427,-0.14,1.072,1.12,3.883,9.527,11.1,1,323,0.005,-0.005,1.7e-05,-1.7e-05,18.6,-18.6,0.262,-0.262,6.995,-0.22,7.14,-0.219,1.3,-1.3,16.44,-5.47,175.0,-219.0,0.067,-0.21600000000000005,0.25,-0.3,0.349,-0.116,-0.14800000000000002,0.16399999999999998,784.85,-252.85,2.20093,-0.01093,
-4.678699970245361,1.3747800588607788,-0.018740594387054443,0.29583847522735596,0.019829999655485153,-9.480932235717773,101.00748996639507,-0.019829999655485153,-0.002469999948516488,6.912726912712996e-08,3.026740074157715,0.013350000604987144,34.423179626464844,-0.002469999948516488,7.053527145,176.474146,2455009.474,0.172,2.3982,1480.1,0.035,4.5884800000000014,2.16,0.06,89.57,547.0,21.17,22.94,0.508,0.224,0.0,0.0,4041.0,4.697,-0.14,0.5670000000000001,0.584,10.787,68.118,92.3,5,152,0.0006490000000000001,-0.0006490000000000001,5.913e-06,-5.913e-06,17.4,-17.4,0.026,-0.026,0.162,-0.172,0.000483,-0.000427,1.0,-1.0,0.12,-0.12,72.0,-88.0,0.024,-0.027000000000000003,0.15,-0.15,0.031,-0.031,-0.035,0.029,4.1,-3.85,0.20586,-1.10944,K01203.03
-4.878280162811279,1.5657800436019897,-0.014286586083471775,0.2603822350502014,0.015530000440776348,-11.193069458007812,141.43560435007342,-0.015530000440776348,-0.0022899999748915434,8.179568050415742e-08,3.2220301628112793,0.009279999881982803,33.8851318359375,-0.0022899999748915434,9.521644639,177.484839,2455010.485,0.023,2.3569,1491.3,0.035,6.7973300000000005,2.16,0.073,89.96,495.0,14.2,31.94,0.508,0.224,0.0,0.0,4041.0,4.697,-0.14,0.5670000000000001,0.584,10.271,57.221,79.2,5,106,0.000726,-0.000726,8.947000000000001e-06,-8.947000000000001e-06,20.2,-20.2,0.028,-0.028,0.338,-0.023,0.00066,-0.000398,1.7,-1.7,0.12,-0.12,72.0,-88.0,0.024,-0.027000000000000003,0.15,-0.15,0.031,-0.031,-0.035,0.029,2.75,-2.58,0.36595,-1.3219,
-1.7477999925613403,0.4864700138568878,-0.011574973352253437,0.1441565304994583,0.018410000018775463,-6.993671417236328,53.268172326723274,-0.008100000210106373,0.0,1.0859232024193178e-07,1.1171350479125977,0.008799999952316284,61.41144561767578,0.0,3.072146607,134.030017,2454967.03,0.032,1.8732,539.0,0.021,4.20279,1.3,0.035,89.86,722.0,64.09,12.8,0.508,0.224,0.0,0.0,4041.0,4.697,-0.14,0.5670000000000001,0.584,4.553,29.683000000000003,44.9,5,326,0.000941,-0.000941,3.508e-06,-3.508e-06,12.9,-12.9,0.029,-0.029,0.32299999999999995,-0.032,0.000625,-0.00016299999999999998,1.1,-1.1,0.07,-0.07,72.0,-88.0,0.024,-0.027000000000000003,0.15,-0.15,0.031,-0.031,-0.035,0.029,12.42,-11.65,0.36136,-0.8514799999999999,
-1.0335299968719482,0.36417001485824585,-0.012260903604328632,0.11583976447582245,0.02119000069797039,-4.505479335784912,21.086494318416776,0.0,0.004120000172406435,1.0876966971506865e-07,0.6988500356674194,0.00965999998152256,96.41389465332031,0.004120000172406435,4.645382149,134.58938999999998,2454967.589,0.154,2.0271,565.5,0.022,4.8522,1.33,0.046,89.5,629.0,36.9,17.69,0.508,0.224,0.0,0.0,4041.0,4.697,-0.14,0.5670000000000001,0.584,4.799,22.797,40.4,5,189,0.001,-0.001,6.1420000000000015e-06,-6.1420000000000015e-06,15.0,-15.0,0.034,-0.034,0.22,-0.154,0.00059,-0.00033,1.5,-1.5,0.08,-0.07,72.0,-88.0,0.024,-0.027000000000000003,0.15,-0.15,0.031,-0.031,-0.035,0.029,7.15,-6.71,0.41027,-1.23976,K05028.01
-1.765089988708496,0.5114200115203857,-0.007230980321764946,0.12781865894794464,0.01182999974116683,-8.372614860534668,77.12775390733002,-0.0066999997943639755,0.0,1.0204897440148438e-07,1.138255000114441,0.00634999992325902,46.15105438232422,0.0,0.986785834,133.171292,2454966.171,0.026,1.1879,450.0,0.019,5.3178800000000015,1.19,0.016,89.77,1054.0,292.35,6.4929999999999986,0.508,0.224,0.0,0.0,4041.0,4.697,-0.14,0.5670000000000001,0.584,5.698,26.18,51.5,5,939,0.0006129999999999999,-0.0006129999999999999,6.979999999999999e-07,-6.979999999999999e-07,9.5,-9.5,0.018000000000000002,-0.018000000000000002,0.289,-0.026,0.000168,-0.0004570000000000001,0.723,-0.723,0.07,-0.06,72.0,-88.0,0.024,-0.027000000000000003,0.15,-0.15,0.031,-0.031,-0.035,0.029,56.64,-53.12,0.59233,-1.3812,
-0.6766600012779236,0.2205200046300888,-0.0008841469534672797,0.030159641057252884,0.00039999998625717126,-14.82133674621582,271.6016840325445,-0.0003499999875202775,-9.999999747378752e-06,1.9451296632173013e-08,0.4485900104045868,0.00013000000035390258,33.293087005615234,-9.999999747378752e-06,77.915425,160.9193,2454993.919,0.448,8.274,178.8,0.012,0.8672799999999999,1.17,0.333,89.61,367.0,4.28,65.3,0.517,0.191,0.0,0.0,5135.0,4.464,0.12,0.8740000000000001,0.812,3.639,7.162000000000001,9.2,2,18,0.022,-0.022,0.003,-0.003,24.8,-24.8,0.687,-0.687,0.524,-0.247,0.001,-0.000541,30.0,-30.0,0.06,-0.09,84.0,-76.0,0.084,-0.039,0.15,-0.15,0.048,-0.069,-0.029,0.058,0.81,-0.86,1.59281,-0.8416799999999999,K00393.01
-1.4107799530029297,0.33776000142097473,-0.0087796151638031,0.09367839992046356,0.007200000109151006,-9.664861679077148,108.49620898416384,-0.007660000119358301,-0.0035500000230968,7.473072149851939e-08,0.874269962310791,0.0035199997946619987,41.522525787353516,-0.0035500000230968,25.7054557,156.66709,2454989.667,0.722,6.059,266.3,0.016,0.35719,1.75,0.173,88.22,670.0,47.76,23.2,0.307,0.306,0.0,0.0,6326.0,4.459,-0.32,1.001,1.047,5.849,21.015,27.6,1,52,0.008,-0.008,0.0002768,-0.0002768,9.6,-9.6,0.327,-0.327,28.08,-0.27,27.789,-0.009000000000000001,11.3,-11.3,0.56,-0.18,169.0,-207.0,0.054000000000000006,-0.21600000000000005,0.25,-0.3,0.32,-0.107,-0.133,0.146,44.67,-14.41,0.6967,-0.35569,K03542.01
-0.2514199912548065,0.1945600062608719,-0.0028035114519298077,0.02605961449444294,0.0,-3.349721670150757,25.173199296344567,0.0,0.0,1.1024221907598466e-08,0.2229900062084198,0.0,12.995421409606934,0.0,0.8903331,131.5337,2454964.534,0.322,2.643,134.1,0.01,0.39491,20.96,0.027000000000000003,82.74,5714.0,251387.46,2.55,0.547,0.17800000000000002,0.0,0.0,4981.0,2.437,0.07,18.374,3.369,4.722,8.25,10.8,1,530,0.011,-0.011,1.122e-05,-1.122e-05,15.8,-15.8,0.47,-0.47,0.158,-0.322,0.0006580000000000001,-0.000904,1.3,-1.3,0.96,-8.58,121.0,-228.0,0.033,-0.033,0.15,-0.65,0.836,-7.526,-2.115,0.111,51085.51,-178736.62,2.3587700000000003,-0.16335,K00015.01
-3.135349988937378,1.58719003200531,-0.0011712629348039627,0.08410625904798508,0.0,-25.56516456604004,922.851451513729,0.0,0.0,-2.924599171654639e-08,2.361269950866699,0.0,84.55814361572266,0.0,541.742985,374.45854,2455207.4590000003,0.041,10.47,1038.6,0.03,4.33615,3.39,1.342,89.99,248.0,0.9,407.0,0.315,0.303,0.0,0.0,6373.0,4.438,-0.24,1.047,1.094,11.904000000000002,17.805999999999994,25.9,3,3,0.009000000000000001,-0.009000000000000001,0.006999999999999999,-0.006999999999999999,20.5,-20.5,0.443,-0.443,0.524,-0.041,0.005,-0.000746,115.0,-115.0,0.97,-0.34,151.0,-189.0,0.062,-0.188,0.25,-0.3,0.298,-0.106,-0.14300000000000002,0.14300000000000002,0.73,-0.26,1.2260799999999998,-2.17825,K01811.01
-1.3810299634933472,1.1957199573516846,-0.0016082506626844406,0.1925046741962433,0.01426999969407916,-1.8974111080169678,11.44220457390111,-0.009949999861419201,-0.0003600000054575503,-4.985941238732914e-09,1.288374900817871,0.007029999978840351,2.4027886390686035,-0.0003600000054575503,0.987069622,131.9133173,2454964.913,0.2,1.0092,384.8,0.018000000000000002,8.14146,2.43,0.021,88.47,2232.0,5878.09,7.485,0.295,0.31,0.0,0.0,6602.0,4.354,-0.06,1.223,1.24,3.579,23.161,2.5,1,1353,,,,,,,,,,,0.0,0.0,,,0.78,-0.27,150.0,-201.0,0.065,-0.195,0.25,-0.35,0.397,-0.132,-0.168,0.168,5405.33,-1744.55,0.0,0.0,K00494.01
-0.3486100137233734,0.1018500030040741,-0.003049376653507352,0.04209719970822334,0.010364999994635582,-5.22217321395874,28.550488087299467,-0.002899999963119626,0.0,-5.680244868798297e-09,0.22523000836372375,0.00406000018119812,32.656471252441406,0.0,4.24748886,132.0562,2454965.056,0.242,3.053,121.0,0.01,1.19355,1.01,0.052000000000000005,88.67,1079.0,319.94,10.44,0.41,0.26,0.0,0.0,5807.0,4.524,0.07,0.922,1.036,3.278,8.241,10.0,1,314,0.013,-0.013,5.956e-05,-5.956e-05,16.0,-16.0,0.422,-0.422,0.221,-0.242,0.000955,-0.00056,3.0,-3.0,0.26,-0.1,157.0,-192.0,0.042,-0.179,0.25,-0.35,0.231,-0.093,-0.139,0.092,236.75,-93.84,0.6885100000000001,-1.16805,K01186.01
-0.27939000725746155,0.1512400060892105,-0.004935162607580423,0.03979744389653206,0.0090650002239272,-3.1412034034729004,10.058673192179052,-0.0011099999537691474,0.003160000080242753,5.780564422267357e-09,0.21531501412391663,0.004560000263154507,35.24771499633789,0.003160000080242753,1.000012952,131.7614,2454964.761,0.097,1.221,36.0,0.005,4.70461,2.12,0.023,89.12,2858.0,15781.19,6.29,0.503,0.204,0.0,0.0,5176.0,3.534,0.12,3.605,1.621,3.787,9.278,11.9,1,1340,0.004,-0.004,3.956e-06,-3.956e-06,4.5,-4.5,0.111,-0.111,0.366,-0.097,0.000968,-3.6e-05,2.6,-2.6,0.35,-0.7,72.0,-103.0,0.224,-0.096,0.15,-0.2,0.595,-1.189,-0.425,0.152,6856.18,-9240.77,9.74779,-3.58496,
-1.677489995956421,0.45478999614715576,-0.008203895762562752,0.107778400182724,0.0,-10.527212142944336,117.5459677184416,0.0,0.0,-1.2720373651420506e-07,1.0661399364471436,0.0,313.6632385253906,0.0,1.845610523,131.80574,2454964.806,1.22,2.337,374.1,0.239,0.03186,77.83,0.033,47.02,2502.0,9283.04,1.79,0.333,0.29600000000000004,0.0,0.0,5974.0,3.639,-0.26,2.978,1.408,5.012,23.296,33.3,1,189,0.002,-0.002,3.559e-06,-3.559e-06,13.7,-13.7,0.096,-0.096,6.5939999999999985,-0.048,6.584,-0.048,0.8909999999999999,-0.8909999999999999,20.26,-47.28,209.0,-188.0,0.6970000000000001,-0.16399999999999998,0.3,-0.25,0.775,-1.809,-0.502,0.16699999999999998,7634.38,-8024.34,3.139,-0.00104,K07677.01
-635.898193359375,343.8611145019531,-1.933516025543213,64.92913055419922,7.029025077819824,-3.2333621978759766,18.77832967386627,-2.9631400108337402,0.0,4.944418199259292e-06,489.879638671875,3.2956199645996094,6.239692211151123,0.0,1.5601585619999998,132.368518,2454965.369,0.7120000000000001,3.4248,240156.0,0.561,0.94506,45.91,0.024,81.74,1223.0,530.79,4.954,0.557,0.161,0.0,0.0,4926.0,4.548,-0.12,0.7490000000000001,0.7240000000000001,1323.81,17090.652,459.9,1,855,0.000178,-0.000178,3.32e-07,-3.32e-07,615.0,-615.0,0.011,-0.011,0.065,-0.054000000000000006,0.036000000000000004,-0.039,0.16699999999999998,-0.16699999999999998,3.86,-4.72,133.0,-148.0,0.07200000000000001,-0.044,0.3,-0.3,0.063,-0.077,-0.054000000000000006,0.085,163.2,-152.6,0.03191,-0.02906,
-1.019629955291748,0.8068299889564514,-0.008470557630062103,0.09742128103971481,0.014900000212946907,-0.4342561662197113,13.69599716509023,-0.014460000209510326,-0.00558000011369586,-7.188480165964989e-08,0.9132299423217773,0.007139999885112047,1.8468748331069946,-0.00558000011369586,2.302365255,132.4231,2454965.423,1.1,23.88,62160.0,0.47,0.01104,63.06,0.034,40.96,1568.0,1429.81,1.457,0.359,0.287,0.0,0.0,5948.0,4.269,-0.02,1.229,1.025,8.343,19.95,468.4,1,463,0.001,-0.001,3.006e-06,-3.006e-06,239.0,-239.0,2.5,-2.5,0.035,-0.034,0.029,-0.027000000000000003,0.083,-0.083,17.91,-13.03,184.0,-226.0,0.18,-0.18,0.25,-0.3,0.349,-0.254,-0.124,0.152,1232.84,-659.1,0.00063,-0.00067,
-1143.5809326171875,326.54144287109375,-0.05258505791425705,31.34132194519043,0.04339999926742166,-19.45506477355957,531.534561458377,-0.0423399992287159,-0.014779999852180481,-6.573664985159399e-07,735.0611572265625,0.02038000151515007,22.27340316772461,-0.014779999852180481,34.188302705,132.1423013,2454965.142,0.957,3.01179,118440.0,0.507,16.6595,74.5,0.199,89.46,660.0,44.91,100.97,0.382,0.274,0.0,0.0,5757.0,4.134,-0.24,1.345,0.898,2046.645,8053.333,2594.9,1,41,2.71e-05,-2.71e-05,1.132e-06,-1.132e-06,0.1,-0.1,0.002,-0.002,0.013,-0.025,0.009000000000000001,-0.019,2.2,-2.2,21.11,-25.76,172.0,-189.0,0.364,-0.182,0.3,-0.25,0.381,-0.465,-0.087,0.131,38.29,-28.09,0.36514,-0.30373,
-375.685546875,198.16175842285156,-0.21438798308372498,24.490859985351562,0.4458650052547455,-6.259936332702637,66.71523925319978,-0.368925005197525,-0.09012000262737274,-1.997755419416976e-06,286.92364501953125,0.23823998868465424,5.850472927093506,-0.09012000262737274,4.442517008,133.608114,2454966.608,0.936,2.43922,25341.5,0.213,1.20478,26.08,0.055,85.02,1258.0,593.85,10.792,0.319,0.302,0.0,0.0,6316.0,4.387,-0.1,1.119,1.109,781.671,6106.538000000001,396.2,1,304,0.00015800000000000002,-0.00015800000000000002,8.440000000000002e-07,-8.440000000000002e-07,78.7,-78.7,0.01,-0.01,0.21,-0.002,0.153,-0.022,0.009000000000000001,-0.009000000000000001,5.73,-3.34,155.0,-202.0,0.066,-0.154,0.25,-0.3,0.246,-0.14300000000000002,-0.129,0.14400000000000002,379.79,-197.16,0.00096,-0.10932,K03556.01
-11.43080997467041,3.5722599029541016,-0.028316527605056763,0.7488212585449219,0.045180000364780426,-7.362929344177246,64.53373208315466,-0.03012000024318695,-0.010259999893605709,-8.205445422490983e-08,7.501534938812256,0.021370001137256622,22.79900550842285,-0.010259999893605709,4.442520831,133.607376,2454966.607,0.966,2.4779,531.5,0.027000000000000003,0.11187,3.98,0.056,78.6,1392.0,889.36,4.887,0.295,0.31,0.0,0.0,6496.0,4.272,-0.08,1.33,1.209,51.39100000000001,301.51,100.3,1,304,0.000615,-0.000615,3.385e-06,-3.385e-06,10.9,-10.9,0.055,-0.055,0.006,-0.003,0.0006730000000000001,-0.0005480000000000001,0.225,-0.225,0.7,-0.43,71.0,-84.0,0.08,-0.12,0.15,-0.15,0.232,-0.14300000000000002,-0.095,0.095,391.85,-216.9,0.00514,-0.02367,K00604.01
-3.114919900894165,0.8201799988746643,-0.010689676739275455,0.2106812447309494,0.019600000232458115,-9.64344596862793,100.73303770082123,-0.008500000461935997,-0.001129999989643693,8.210733157349958e-08,1.9675499200820923,0.009109999984502792,67.21554565429688,-0.001129999989643693,8.11437482,176.33968000000004,2455009.34,0.573,2.2736,1558.0,0.037000000000000005,3.76716,2.1,0.065,88.61,460.0,10.55,23.58,0.426,0.29600000000000004,0.0,0.0,3692.0,4.753,0.28,0.517,0.5529999999999999,6.746,45.585,56.4,1,167,0.001,-0.001,1.092e-05,-1.092e-05,32.0,-32.0,0.045,-0.045,0.0,-0.468,0.006,-0.002,7.5,-7.5,0.14,-0.16,73.0,-83.0,0.032,-0.039,0.15,-0.15,0.035,-0.039,-0.044,0.027000000000000003,2.46,-2.31,2.38541,-3.13735,K05992.01
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.23708565,132.7235,2454965.723,1.222,5.7429999999999986,803.8,0.251,0.02772,36.31,0.023,20.97,2174.0,5293.07,1.3090000000000002,0.289,0.31,0.0,0.0,6556.0,4.243,-0.36,1.324,1.121,6.652,19.138,55.3,1,145,0.049,-0.049,4.689e-05,-4.689e-05,17.8,-17.8,0.155,-0.155,0.54,-0.173,0.649,-0.019,0.5670000000000001,-0.5670000000000001,10.03,-7.33,185.0,-254.0,0.17,-0.187,0.25,-0.3,0.366,-0.267,-0.162,0.17800000000000002,4346.26,-2412.76,0.04804,-0.008709999999999999,
-12.347800254821777,5.540289878845215,-0.02377498708665371,0.5146376490592957,0.0002800000074785203,-15.666213989257812,327.14956849897544,-0.0002800000074785203,0.0,-1.0411971142152645e-07,8.944045066833496,0.0,43.4149169921875,0.0,179.609803,295.330361,2455128.33,0.711,13.755,1273.0,0.035,0.24738,5.47,0.637,89.46,389.0,5.41,75.0,0.359,0.289,0.0,0.0,5880.0,4.154,0.08,1.433,1.068,56.452,116.053,184.6,2,7,0.000447,-0.000447,0.0001823,-0.0001823,7.7,-7.7,0.119,-0.119,0.011,-0.4,0.000998,-0.002,34.5,-34.5,0.34,-0.28,78.0,-78.0,0.033,-0.027000000000000003,0.15,-0.15,0.09,-0.07200000000000001,-0.067,0.124,1.03,-0.78,0.34104,-0.07259,K06376.01
-0.4475399851799011,0.10416000336408615,-0.0022083402145653963,0.03574081510305405,0.0042700000340119,-8.505317687988281,76.48342468773383,-0.001879999996162951,-0.00033999999868683517,8.8127831115141e-09,0.27584999799728394,0.0017800000496208668,74.5833969116211,-0.00033999999868683517,8.65311903,134.30128,2454967.301,0.701,1.273,206.8,0.014,13.95945,0.85,0.068,88.95,493.0,13.95,38.1,0.508,0.224,0.0,0.0,3929.0,4.705,-0.1,0.55,0.5589999999999999,2.822,8.44,8.9,1,156,0.006,-0.006,6.039e-05,-6.039e-05,41.7,-41.7,0.365,-0.365,0.25,-0.457,0.000999,-0.003,18.5,-18.5,0.03,-0.05,70.0,-78.0,0.027000000000000003,-0.02,0.1,-0.1,0.024,-0.03,-0.028,0.025,2.36,-2.44,108.62973,-13.38488,K06377.01
-0.3240799903869629,0.32631000876426697,-0.001708938623778522,0.038438230752944946,0.003649999969638884,-1.518413782119751,12.563208718123699,-0.0025400000158697367,-0.0005300000193528831,-8.09541826569992e-09,0.3251950144767761,0.001829999964684248,3.4035093784332275,-0.0005300000193528831,0.7968151490000001,131.9743416,2454964.974,0.524,1.0727,55.9,0.006999999999999999,3.57356,10.23,0.021,83.9,5480.0,212663.45,4.932,0.496,0.205,0.0,0.0,4897.0,2.464,-0.44,13.499,1.935,4.07,8.719,4.8,1,1674,,,,,,,,,,,0.0,0.0,,,1.61,-3.21,58.0,-95.0,0.168,-0.126,0.1,-0.15,2.119,-4.238,-0.83,0.691,85733.73,-120114.04,0.0,0.0,K05032.01
-1.9094599485397339,0.5754200220108032,-0.003003801917657256,0.13569985330104828,0.022649999242275953,-7.3144121170043945,59.43169732133176,-0.0033100000582635403,0.00011000000085914508,-3.965624261974449e-08,1.2424399852752686,0.006180000025779009,32.372982025146484,0.00011000000085914508,3.290114076,133.15708999999998,2454966.157,0.203,1.5151,645.3,0.023,8.060210000000001,1.49,0.036000000000000004,89.3,802.0,97.96,16.65,0.6409999999999999,0.097,0.0,0.0,4484.0,4.654,-0.56,0.594,0.58,5.522,28.623,30.3,1,408,0.002,-0.002,6.233e-06,-6.233e-06,25.7,-25.7,0.054000000000000006,-0.054000000000000006,0.248,-0.203,0.000957,-0.000525,3.3,-3.3,0.12,-0.13,134.0,-134.0,0.054000000000000006,-0.027000000000000003,0.3,-0.3,0.046,-0.051,-0.039,0.063,29.97,-25.46,1.57645,-2.63165,K01881.01
-0.059859998524188995,0.01688000001013279,-0.011136204935610294,0.016947168856859207,0.02474499959498644,-1.0662394762039185,-0.23398389590243518,-0.02474499959498644,-0.0024300001095980406,1.655066089508846e-08,0.03836999833583832,0.003690000157803297,5.082276344299316,-0.0024300001095980406,3.0001191,132.9097,2454965.91,0.635,6.61,7.7,0.003,0.04607,0.73,0.052000000000000005,76.88,2566.0,10247.93,2.8,0.26,0.29,0.0,0.0,8431.0,3.97,0.07,2.485,2.1,3.91,8.955,7.3,1,371,0.032,-0.032,0.0001696,-0.0001696,1.1,-1.1,1.3,-1.3,0.34700000000000003,-0.423,0.000136,-0.000276,1.4,-1.4,0.16,-0.24,233.0,-366.0,0.234,-0.126,0.2,-0.5,0.542,-0.812,-0.5,0.333,6709.71,-6358.59,0.33373,-0.029480000000000006,K02684.01
-90.60443115234375,14.486109733581543,-0.051777806133031845,2.218235969543457,0.018530000001192093,-28.32247543334961,881.9799648603231,-0.018530000001192093,0.0,-1.0011925050864178e-06,52.54526901245117,0.006089999806135893,275.75439453125,0.0,44.638983058,156.45087,2454989.451,1.173,3.04001,36830.1,0.445,8.065430000000001,50.33,0.254,89.29,551.0,21.86,94.71,0.319,0.302,0.0,0.0,6197.0,4.449,-0.08,1.035,1.096,164.75099999999995,545.02,488.5,1,21,0.00019,-0.00019,9.631e-06,-9.631e-06,89.2,-89.2,0.008,-0.008,0.096,-0.058,0.08199999999999999,-0.052000000000000005,3.0,-3.0,16.97,-5.64,194.0,-259.0,0.056,-0.224,0.25,-0.3,0.349,-0.116,-0.153,0.153,22.36,-7.33,0.25406,-0.18425,K06107.01
